step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
500,62,4.185e-05,2.173e-05,5.191e-01,3.025e-05,3.937e-04,1.3726,0.5233,0.0233
500,66,6.827e-06,2.227e-05,3.262e+00,1.324e-05,8.757e-04,1.3726,0.5233,0.0233
500,67,1.569e-05,2.212e-05,1.410e+00,1.721e-05,6.927e-04,1.3726,0.5233,0.0233
500,71,9.283e-06,2.226e-05,2.398e+00,1.347e-05,8.649e-04,1.3726,0.5233,0.0233
500,72,2.011e-05,2.210e-05,1.099e+00,1.803e-05,6.437e-04,1.3726,0.5233,0.0233
500,90,2.656e-05,2.200e-05,8.285e-01,2.321e-05,6.264e-04,1.3726,0.5233,0.0233
500,91,4.743e-05,2.156e-05,4.546e-01,4.139e-05,3.349e-04,1.3726,0.5233,0.0233
500,95,2.524e-06,2.233e-05,8.847e+00,1.172e-05,9.460e-04,1.3726,0.5233,0.0233
500,96,4.739e-06,2.230e-05,4.705e+00,1.269e-05,8.638e-04,1.3726,0.5233,0.0233
500,100,2.520e-07,2.234e-05,8.864e+01,1.127e-05,9.878e-04,1.3726,0.5233,0.0233
500,101,6.127e-07,2.234e-05,3.646e+01,1.128e-05,9.875e-04,1.3726,0.5233,0.0233
500,105,5.359e-06,2.233e-05,4.167e+00,1.170e-05,9.563e-04,1.3726,0.5233,0.0233
500,106,1.224e-05,2.229e-05,1.822e+00,1.281e-05,8.680e-04,1.3726,0.5233,0.0233
500,124,5.020e-06,2.233e-05,4.447e+00,1.184e-05,9.472e-04,1.3726,0.5233,0.0233
500,125,1.035e-05,2.230e-05,2.156e+00,1.296e-05,8.700e-04,1.3726,0.5233,0.0233
500,129,1.031e-05,2.221e-05,2.154e+00,1.526e-05,8.095e-04,1.3726,0.5233,0.0233
500,130,2.198e-05,2.194e-05,9.983e-01,2.309e-05,5.382e-04,1.3726,0.5233,0.0233
500,134,1.625e-05,2.215e-05,1.363e+00,1.831e-05,7.337e-04,1.3726,0.5233,0.0233
500,135,4.520e-05,2.175e-05,4.811e-01,3.313e-05,4.112e-04,1.3726,0.5233,0.0233
500,139,1.250e-06,2.233e-05,1.787e+01,1.153e-05,9.668e-04,1.3726,0.5233,0.0233
500,140,3.154e-06,2.232e-05,7.077e+00,1.208e-05,9.261e-04,1.3726,0.5233,0.0233
600,22,8.228e-07,2.251e-05,2.736e+01,1.160e-05,9.709e-04,1.3856,0.5024,0.0024
600,23,2.004e-06,2.252e-05,1.124e+01,1.165e-05,9.629e-04,1.3856,0.5024,0.0024
600,27,1.541e-05,2.239e-05,1.453e+00,1.721e-05,7.511e-04,1.3856,0.5024,0.0024
