step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
100,135,7.842e-06,3.298e-06,4.205e-01,5.861e-06,4.411e-04,0.2141,0.6042,0.1042
100,139,2.420e-07,3.345e-06,1.382e+01,1.559e-06,1.109e-03,0.2141,0.6042,0.1042
100,140,4.743e-07,3.340e-06,7.041e+00,1.678e-06,1.041e-03,0.2141,0.6042,0.1042
200,22,2.265e-07,4.897e-06,2.162e+01,2.077e-06,1.201e-03,0.3069,0.5806,0.0806
200,23,5.254e-07,4.894e-06,9.315e+00,2.086e-06,1.192e-03,0.3069,0.5806,0.0806
200,27,2.725e-06,4.839e-06,1.776e+00,3.150e-06,9.155e-04,0.3069,0.5806,0.0806
200,28,5.848e-06,4.777e-06,8.169e-01,5.170e-06,5.967e-04,0.3069,0.5806,0.0806
200,32,2.984e-07,4.895e-06,1.640e+01,2.090e-06,1.195e-03,0.3069,0.5806,0.0806
200,33,6.334e-07,4.891e-06,7.722e+00,2.122e-06,1.177e-03,0.3069,0.5806,0.0806
200,37,3.528e-06,4.834e-06,1.370e+00,3.307e-06,8.932e-04,0.3069,0.5806,0.0806
200,38,7.158e-06,4.769e-06,6.663e-01,5.725e-06,5.251e-04,0.3069,0.5806,0.0806
200,56,2.154e-07,4.896e-06,2.273e+01,2.085e-06,1.198e-03,0.3069,0.5806,0.0806
200,57,4.722e-07,4.892e-06,1.036e+01,2.105e-06,1.184e-03,0.3069,0.5806,0.0806
200,61,4.091e-06,4.827e-06,1.180e+00,3.592e-06,8.589e-04,0.3069,0.5806,0.0806
200,62,8.332e-06,4.768e-06,5.723e-01,5.818e-06,5.340e-04,0.3069,0.5806,0.0806
200,66,1.178e-06,4.868e-06,4.134e+00,2.461e-06,1.062e-03,0.3069,0.5806,0.0806
200,67,2.543e-06,4.829e-06,1.899e+00,3.165e-06,8.450e-04,0.3069,0.5806,0.0806
200,71,1.143e-06,4.872e-06,4.262e+00,2.369e-06,1.089e-03,0.3069,0.5806,0.0806
200,72,2.475e-06,4.835e-06,1.953e+00,2.972e-06,9.006e-04,0.3069,0.5806,0.0806
200,90,5.662e-06,4.809e-06,8.494e-01,4.338e-06,7.628e-04,0.3069,0.5806,0.0806
200,91,9.773e-06,4.751e-06,4.862e-01,7.478e-06,4.486e-04,0.3069,0.5806,0.0806
200,95,5.862e-07,4.889e-06,8.340e+00,2.141e-06,1.170e-03,0.3069,0.5806,0.0806
200,96,1.220e-06,4.873e-06,3.995e+00,2.259e-06,1.106e-03,0.3069,0.5806,0.0806
200,100,6.115e-08,4.898e-06,8.010e+01,2.076e-06,1.203e-03,0.3069,0.5806,0.0806
200,101,1.469e-07,4.898e-06,3.334e+01,2.076e-06,1.203e-03,0.3069,0.5806,0.0806
200,105,5.364e-07,4.888e-06,9.112e+00,2.164e-06,1.158e-03,0.3069,0.5806,0.0806
200,106,1.230e-06,4.866e-06,3.956e+00,2.383e-06,1.050e-03,0.3069,0.5806,0.0806
200,124,8.028e-07,4.884e-06,6.084e+00,2.193e-06,1.146e-03,0.3069,0.5806,0.0806
200,125,1.885e-06,4.863e-06,2.579e+00,2.392e-06,1.053e-03,0.3069,0.5806,0.0806
200,129,2.094e-06,4.854e-06,2.318e+00,2.788e-06,9.955e-04,0.3069,0.5806,0.0806
200,130,4.099e-06,4.799e-06,1.171e+00,4.053e-06,6.994e-04,0.3069,0.5806,0.0806
200,134,3.380e-06,4.836e-06,1.431e+00,3.443e-06,8.923e-04,0.3069,0.5806,0.0806
200,135,7.691e-06,4.773e-06,6.206e-01,6.062e-06,5.426e-04,0.3069,0.5806,0.0806
200,139,7.442e-07,4.891e-06,6.573e+00,2.132e-06,1.174e-03,0.3069,0.5806,0.0806
200,140,1.571e-06,4.881e-06,3.107e+00,2.242e-06,1.120e-03,0.3069,0.5806,0.0806
300,22,2.286e-07,6.061e-06,2.651e+01,2.589e-06,1.222e-03,0.3748,0.5547,0.0547
300,23,5.299e-07,6.059e-06,1.143e+01,2.592e-06,1.215e-03,0.3748,0.5547,0.0547
300,27,2.578e-06,5.988e-06,2.323e+00,3.533e-06,9.898e-04,0.3748,0.5547,0.0547
300,28,5.519e-06,5.895e-06,1.068e+00,5.396e-06,6.849e-04,0.3748,0.5547,0.0547
300,32,3.389e-07,6.060e-06,1.788e+01,2.601e-06,1.217e-03,0.3748,0.5547,0.0547
300,33,6.725e-07,6.055e-06,9.004e+00,2.624e-06,1.205e-03,0.3748,0.5547,0.0547
300,37,3.676e-06,5.982e-06,1.628e+00,3.691e-06,9.645e-04,0.3748,0.5547,0.0547
300,38,8.248e-06,5.881e-06,7.130e-01,5.962e-06,6.235e-04,0.3748,0.5547,0.0547
300,56,1.853e-07,6.060e-06,3.270e+01,2.596e-06,1.220e-03,0.3748,0.5547,0.0547
300,57,3.967e-07,6.057e-06,1.527e+01,2.611e-06,1.212e-03,0.3748,0.5547,0.0547
300,61,3.325e-06,5.972e-06,1.796e+00,3.952e-06,9.312e-04,0.3748,0.5547,0.0547
300,62,6.913e-06,5.880e-06,8.505e-01,6.014e-06,6.001e-04,0.3748,0.5547,0.0547
300,66,1.582e-06,6.028e-06,3.811e+00,2.915e-06,1.115e-03,0.3748,0.5547,0.0547
300,67,3.019e-06,5.978e-06,1.980e+00,3.540e-06,9.356e-04,0.3748,0.5547,0.0547
300,71,1.694e-06,6.033e-06,3.561e+00,2.840e-06,1.127e-03,0.3748,0.5547,0.0547
300,72,3.706e-06,5.987e-06,1.615e+00,3.373e-06,9.619e-04,0.3748,0.5547,0.0547
300,90,5.630e-06,5.947e-06,1.056e+00,4.674e-06,8.518e-04,0.3748,0.5547,0.0547
300,91,1.070e-05,5.851e-06,5.468e-01,7.657e-06,5.193e-04,0.3748,0.5547,0.0547
300,95,8.162e-07,6.053e-06,7.417e+00,2.639e-06,1.197e-03,0.3748,0.5547,0.0547
300,96,1.468e-06,6.038e-06,4.114e+00,2.727e-06,1.148e-03,0.3748,0.5547,0.0547
300,100,8.467e-08,6.062e-06,7.159e+01,2.589e-06,1.223e-03,0.3748,0.5547,0.0547
300,101,1.660e-07,6.061e-06,3.652e+01,2.590e-06,1.223e-03,0.3748,0.5547,0.0547
300,105,7.357e-07,6.052e-06,8.226e+00,2.662e-06,1.193e-03,0.3748,0.5547,0.0547
300,106,1.869e-06,6.028e-06,3.225e+00,2.842e-06,1.117e-03,0.3748,0.5547,0.0547
300,124,1.077e-06,6.048e-06,5.617e+00,2.691e-06,1.187e-03,0.3748,0.5547,0.0547
300,125,1.992e-06,6.026e-06,3.026e+00,2.861e-06,1.129e-03,0.3748,0.5547,0.0547
300,129,2.551e-06,6.010e-06,2.355e+00,3.219e-06,1.044e-03,0.3748,0.5547,0.0547
300,130,5.896e-06,5.933e-06,1.006e+00,4.372e-06,7.651e-04,0.3748,0.5547,0.0547
300,134,3.664e-06,5.985e-06,1.634e+00,3.821e-06,9.594e-04,0.3748,0.5547,0.0547
300,135,8.243e-06,5.888e-06,7.143e-01,6.294e-06,5.963e-04,0.3748,0.5547,0.0547
300,139,4.807e-07,6.055e-06,1.260e+01,2.636e-06,1.204e-03,0.3748,0.5547,0.0547
300,140,1.058e-06,6.044e-06,5.712e+00,2.729e-06,1.171e-03,0.3748,0.5547,0.0547
400,22,1.554e-07,6.773e-06,4.359e+01,2.998e-06,1.193e-03,0.4163,0.5282,0.0282
400,23,3.641e-07,6.772e-06,1.860e+01,3.000e-06,1.187e-03,0.4163,0.5282,0.0282
400,27,2.661e-06,6.710e-06,2.521e+00,3.852e-06,1.001e-03,0.4163,0.5282,0.0282
400,28,6.234e-06,6.609e-06,1.060e+00,5.614e-06,7.105e-04,0.4163,0.5282,0.0282
400,32,2.725e-07,6.773e-06,2.486e+01,3.008e-06,1.191e-03,0.4163,0.5282,0.0282
400,33,5.271e-07,6.771e-06,1.285e+01,3.028e-06,1.180e-03,0.4163,0.5282,0.0282
400,37,3.016e-06,6.706e-06,2.224e+00,4.017e-06,9.735e-04,0.4163,0.5282,0.0282
400,38,7.094e-06,6.591e-06,9.291e-01,6.169e-06,6.497e-04,0.4163,0.5282,0.0282
400,56,2.079e-07,6.773e-06,3.257e+01,3.004e-06,1.192e-03,0.4163,0.5282,0.0282
400,57,4.708e-07,6.772e-06,1.438e+01,3.018e-06,1.187e-03,0.4163,0.5282,0.0282
400,61,3.441e-06,6.695e-06,1.946e+00,4.243e-06,9.474e-04,0.4163,0.5282,0.0282
400,62,6.467e-06,6.591e-06,1.019e+00,6.180e-06,6.398e-04,0.4163,0.5282,0.0282
400,66,1.524e-06,6.749e-06,4.429e+00,3.289e-06,1.106e-03,0.4163,0.5282,0.0282
400,67,2.826e-06,6.705e-06,2.373e+00,3.857e-06,9.511e-04,0.4163,0.5282,0.0282
400,71,1.289e-06,6.754e-06,5.239e+00,3.226e-06,1.117e-03,0.4163,0.5282,0.0282
400,72,2.734e-06,6.716e-06,2.457e+00,3.726e-06,9.718e-04,0.4163,0.5282,0.0282
400,90,4.520e-06,6.668e-06,1.475e+00,4.943e-06,8.632e-04,0.4163,0.5282,0.0282
400,91,9.241e-06,6.551e-06,7.089e-01,7.770e-06,5.341e-04,0.4163,0.5282,0.0282
400,95,4.508e-07,6.769e-06,1.502e+01,3.044e-06,1.176e-03,0.4163,0.5282,0.0282
400,96,8.691e-07,6.761e-06,7.779e+00,3.125e-06,1.136e-03,0.4163,0.5282,0.0282
400,100,4.790e-08,6.773e-06,1.414e+02,2.999e-06,1.195e-03,0.4163,0.5282,0.0282
400,101,1.206e-07,6.773e-06,5.614e+01,2.999e-06,1.194e-03,0.4163,0.5282,0.0282
400,105,6.448e-07,6.768e-06,1.050e+01,3.063e-06,1.171e-03,0.4163,0.5282,0.0282
400,106,1.401e-06,6.753e-06,4.819e+00,3.222e-06,1.106e-03,0.4163,0.5282,0.0282
400,124,5.944e-07,6.766e-06,1.138e+01,3.093e-06,1.161e-03,0.4163,0.5282,0.0282
400,125,1.286e-06,6.753e-06,5.250e+00,3.253e-06,1.107e-03,0.4163,0.5282,0.0282
400,129,2.120e-06,6.733e-06,3.176e+00,3.574e-06,1.053e-03,0.4163,0.5282,0.0282
400,130,4.895e-06,6.659e-06,1.360e+00,4.652e-06,8.130e-04,0.4163,0.5282,0.0282
400,134,2.980e-06,6.709e-06,2.252e+00,4.137e-06,9.819e-04,0.4163,0.5282,0.0282
400,135,6.984e-06,6.599e-06,9.448e-01,6.484e-06,6.365e-04,0.4163,0.5282,0.0282
400,139,3.486e-07,6.770e-06,1.942e+01,3.034e-06,1.181e-03,0.4163,0.5282,0.0282
400,140,7.257e-07,6.765e-06,9.322e+00,3.106e-06,1.154e-03,0.4163,0.5282,0.0282
500,22,1.581e-07,7.014e-06,4.436e+01,3.299e-06,1.110e-03,0.4316,0.5023,0.0023
500,23,3.358e-07,7.015e-06,2.089e+01,3.300e-06,1.106e-03,0.4316,0.5023,0.0023
500,27,3.215e-06,6.981e-06,2.172e+00,4.101e-06,9.371e-04,0.4316,0.5023,0.0023
500,28,7.000e-06,6.898e-06,9.854e-01,5.788e-06,6.772e-04,0.4316,0.5023,0.0023
500,32,2.082e-07,7.015e-06,3.370e+01,3.309e-06,1.108e-03,0.4316,0.5023,0.0023
500,33,4.206e-07,7.017e-06,1.668e+01,3.325e-06,1.101e-03,0.4316,0.5023,0.0023
500,37,2.642e-06,6.981e-06,2.642e+00,4.265e-06,9.320e-04,0.4316,0.5023,0.0023
500,38,6.156e-06,6.881e-06,1.118e+00,6.361e-06,6.443e-04,0.4316,0.5023,0.0023
500,56,1.394e-07,7.014e-06,5.032e+01,3.306e-06,1.110e-03,0.4316,0.5023,0.0023
500,57,2.943e-07,7.016e-06,2.384e+01,3.318e-06,1.106e-03,0.4316,0.5023,0.0023
500,61,4.029e-06,6.972e-06,1.730e+00,4.476e-06,9.086e-04,0.4316,0.5023,0.0023
500,62,7.833e-06,6.883e-06,8.787e-01,6.311e-06,6.403e-04,0.4316,0.5023,0.0023
500,66,1.203e-06,7.009e-06,5.828e+00,3.572e-06,1.044e-03,0.4316,0.5023,0.0023
500,67,2.643e-06,6.987e-06,2.643e+00,4.107e-06,9.328e-04,0.4316,0.5023,0.0023
500,71,1.305e-06,7.012e-06,5.374e+00,3.514e-06,1.054e-03,0.4316,0.5023,0.0023
500,72,2.777e-06,6.997e-06,2.520e+00,3.995e-06,9.417e-04,0.4316,0.5023,0.0023
500,90,4.444e-06,6.951e-06,1.564e+00,5.154e-06,8.305e-04,0.4316,0.5023,0.0023
500,91,8.745e-06,6.840e-06,7.821e-01,7.895e-06,5.332e-04,0.4316,0.5023,0.0023
500,95,4.899e-07,7.016e-06,1.432e+01,3.344e-06,1.093e-03,0.4316,0.5023,0.0023
500,96,9.252e-07,7.020e-06,7.587e+00,3.422e-06,1.062e-03,0.4316,0.5023,0.0023
500,100,3.263e-08,7.014e-06,2.149e+02,3.300e-06,1.111e-03,0.4316,0.5023,0.0023
500,101,6.929e-08,7.014e-06,1.012e+02,3.301e-06,1.111e-03,0.4316,0.5023,0.0023
500,105,8.163e-07,7.016e-06,8.594e+00,3.360e-06,1.095e-03,0.4316,0.5023,0.0023
500,106,1.914e-06,7.016e-06,3.665e+00,3.508e-06,1.050e-03,0.4316,0.5023,0.0023
500,124,6.905e-07,7.016e-06,1.016e+01,3.391e-06,1.085e-03,0.4316,0.5023,0.0023
500,125,1.445e-06,7.019e-06,4.859e+00,3.546e-06,1.040e-03,0.4316,0.5023,0.0023
500,129,1.742e-06,7.000e-06,4.019e+00,3.845e-06,9.973e-04,0.4316,0.5023,0.0023
500,130,3.727e-06,6.951e-06,1.865e+00,4.884e-06,7.906e-04,0.4316,0.5023,0.0023
500,134,3.214e-06,6.985e-06,2.173e+00,4.385e-06,9.328e-04,0.4316,0.5023,0.0023
500,135,8.029e-06,6.889e-06,8.581e-01,6.664e-06,6.242e-04,0.4316,0.5023,0.0023
500,139,3.218e-07,7.016e-06,2.180e+01,3.331e-06,1.101e-03,0.4316,0.5023,0.0023
500,140,7.131e-07,7.019e-06,9.843e+00,3.394e-06,1.080e-03,0.4316,0.5023,0.0023
600,22,1.546e-07,0.000e+00,0.000e+00,2.992e-06,9.824e-06,0.4297,0.4976,-0.0024
600,23,3.583e-07,0.000e+00,0.000e+00,2.995e-06,2.322e-05,0.4297,0.4976,-0.0024
600,27,2.843e-06,0.000e+00,0.000e+00,3.847e-06,1.286e-04,0.4297,0.4976,-0.0024
600,28,6.621e-06,0.000e+00,0.000e+00,5.612e-06,2.070e-04,0.4297,0.4976,-0.0024
600,32,1.616e-07,0.000e+00,0.000e+00,3.001e-06,1.303e-05,0.4297,0.4976,-0.0024
600,33,3.306e-07,0.000e+00,0.000e+00,3.021e-06,2.556e-05,0.4297,0.4976,-0.0024
600,37,3.136e-06,0.000e+00,0.000e+00,4.019e-06,1.393e-04,0.4297,0.4976,-0.0024
600,38,6.316e-06,0.000e+00,0.000e+00,6.196e-06,2.111e-04,0.4297,0.4976,-0.0024
600,56,1.015e-07,0.000e+00,0.000e+00,2.998e-06,9.219e-06,0.4297,0.4976,-0.0024
600,57,2.196e-07,0.000e+00,0.000e+00,3.011e-06,1.904e-05,0.4297,0.4976,-0.0024
600,61,3.713e-06,0.000e+00,0.000e+00,4.233e-06,1.439e-04,0.4297,0.4976,-0.0024
600,62,7.266e-06,0.000e+00,0.000e+00,6.157e-06,2.088e-04,0.4297,0.4976,-0.0024
600,66,1.520e-06,0.000e+00,0.000e+00,3.286e-06,7.059e-05,0.4297,0.4976,-0.0024
600,67,3.256e-06,0.000e+00,0.000e+00,3.864e-06,1.326e-04,0.4297,0.4976,-0.0024
600,71,1.027e-06,0.000e+00,0.000e+00,3.228e-06,7.824e-05,0.4297,0.4976,-0.0024
600,72,1.880e-06,0.000e+00,0.000e+00,3.742e-06,1.327e-04,0.4297,0.4976,-0.0024
600,90,5.387e-06,0.000e+00,0.000e+00,4.932e-06,1.709e-04,0.4297,0.4976,-0.0024
600,91,9.926e-06,0.000e+00,0.000e+00,7.764e-06,2.422e-04,0.4297,0.4976,-0.0024
600,95,4.981e-07,0.000e+00,0.000e+00,3.043e-06,3.515e-05,0.4297,0.4976,-0.0024
600,96,9.301e-07,0.000e+00,0.000e+00,3.134e-06,6.820e-05,0.4297,0.4976,-0.0024
600,100,2.929e-08,0.000e+00,0.000e+00,2.992e-06,2.420e-06,0.4297,0.4976,-0.0024
600,101,7.114e-08,0.000e+00,0.000e+00,2.992e-06,5.653e-06,0.4297,0.4976,-0.0024
600,105,2.976e-07,0.000e+00,0.000e+00,3.057e-06,4.468e-05,0.4297,0.4976,-0.0024
600,106,7.064e-07,0.000e+00,0.000e+00,3.219e-06,9.591e-05,0.4297,0.4976,-0.0024
600,124,6.954e-07,0.000e+00,0.000e+00,3.092e-06,4.870e-05,0.4297,0.4976,-0.0024
600,125,1.213e-06,0.000e+00,0.000e+00,3.268e-06,9.042e-05,0.4297,0.4976,-0.0024
600,129,2.224e-06,0.000e+00,0.000e+00,3.571e-06,1.035e-04,0.4297,0.4976,-0.0024
600,130,4.122e-06,0.000e+00,0.000e+00,4.665e-06,1.920e-04,0.4297,0.4976,-0.0024
600,134,3.368e-06,0.000e+00,0.000e+00,4.128e-06,1.271e-04,0.4297,0.4976,-0.0024
600,135,8.424e-06,0.000e+00,0.000e+00,6.478e-06,2.088e-04,0.4297,0.4976,-0.0024
600,139,1.907e-07,0.000e+00,0.000e+00,3.024e-06,2.431e-05,0.4297,0.4976,-0.0024
600,140,4.116e-07,0.000e+00,0.000e+00,3.089e-06,5.120e-05,0.4297,0.4976,-0.0024
700,22,1.498e-07,0.000e+00,0.000e+00,2.696e-06,1.288e-05,0.4275,0.4979,-0.0021
700,23,3.364e-07,0.000e+00,0.000e+00,2.702e-06,3.037e-05,0.4275,0.4979,-0.0021
700,27,2.589e-06,0.000e+00,0.000e+00,3.605e-06,1.348e-04,0.4275,0.4979,-0.0021
700,28,5.036e-06,0.000e+00,0.000e+00,5.442e-06,2.154e-04,0.4275,0.4979,-0.0021
700,32,2.898e-07,0.000e+00,0.000e+00,2.705e-06,1.542e-05,0.4275,0.4979,-0.0021
700,33,6.488e-07,0.000e+00,0.000e+00,2.728e-06,3.121e-05,0.4275,0.4979,-0.0021
700,37,2.671e-06,0.000e+00,0.000e+00,3.791e-06,1.378e-04,0.4275,0.4979,-0.0021
700,38,6.102e-06,0.000e+00,0.000e+00,6.068e-06,2.211e-04,0.4275,0.4979,-0.0021
700,56,1.540e-07,0.000e+00,0.000e+00,2.701e-06,8.979e-06,0.4275,0.4979,-0.0021
700,57,3.554e-07,0.000e+00,0.000e+00,2.715e-06,1.977e-05,0.4275,0.4979,-0.0021
700,61,3.508e-06,0.000e+00,0.000e+00,4.006e-06,1.622e-04,0.4275,0.4979,-0.0021
700,62,6.497e-06,0.000e+00,0.000e+00,6.017e-06,2.385e-04,0.4275,0.4979,-0.0021
700,66,1.293e-06,0.000e+00,0.000e+00,3.015e-06,8.290e-05,0.4275,0.4979,-0.0021
700,67,3.042e-06,0.000e+00,0.000e+00,3.635e-06,1.502e-04,0.4275,0.4979,-0.0021
700,71,1.020e-06,0.000e+00,0.000e+00,2.955e-06,7.390e-05,0.4275,0.4979,-0.0021
700,72,2.100e-06,0.000e+00,0.000e+00,3.507e-06,1.235e-04,0.4275,0.4979,-0.0021
700,90,4.556e-06,0.000e+00,0.000e+00,4.728e-06,1.803e-04,0.4275,0.4979,-0.0021
700,91,8.379e-06,0.000e+00,0.000e+00,7.650e-06,2.490e-04,0.4275,0.4979,-0.0021
700,95,4.595e-07,0.000e+00,0.000e+00,2.755e-06,3.673e-05,0.4275,0.4979,-0.0021
700,96,8.745e-07,0.000e+00,0.000e+00,2.861e-06,7.428e-05,0.4275,0.4979,-0.0021
700,100,4.109e-08,0.000e+00,0.000e+00,2.695e-06,2.412e-06,0.4275,0.4979,-0.0021
700,101,9.621e-08,0.000e+00,0.000e+00,2.695e-06,5.320e-06,0.4275,0.4979,-0.0021
700,105,5.225e-07,0.000e+00,0.000e+00,2.766e-06,3.619e-05,0.4275,0.4979,-0.0021
700,106,1.255e-06,0.000e+00,0.000e+00,2.942e-06,8.927e-05,0.4275,0.4979,-0.0021
700,124,8.578e-07,0.000e+00,0.000e+00,2.806e-06,5.042e-05,0.4275,0.4979,-0.0021
700,125,1.746e-06,0.000e+00,0.000e+00,3.002e-06,9.534e-05,0.4275,0.4979,-0.0021
700,129,2.007e-06,0.000e+00,0.000e+00,3.315e-06,1.098e-04,0.4275,0.4979,-0.0021
700,130,4.206e-06,0.000e+00,0.000e+00,4.470e-06,1.717e-04,0.4275,0.4979,-0.0021
700,134,2.980e-06,0.000e+00,0.000e+00,3.889e-06,1.372e-04,0.4275,0.4979,-0.0021
700,135,6.372e-06,0.000e+00,0.000e+00,6.305e-06,2.122e-04,0.4275,0.4979,-0.0021
700,139,3.362e-07,0.000e+00,0.000e+00,2.730e-06,3.608e-05,0.4275,0.4979,-0.0021
