step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
100,125,1.348e-06,1.736e-05,1.288e+01,9.777e-06,9.533e-04,1.1121,0.6013,0.1013
100,129,1.937e-06,1.736e-05,8.961e+00,9.942e-06,9.391e-04,1.1121,0.6013,0.1013
100,130,4.236e-06,1.735e-05,4.095e+00,1.043e-05,8.986e-04,1.1121,0.6013,0.1013
100,134,3.729e-06,1.735e-05,4.654e+00,1.028e-05,9.215e-04,1.1121,0.6013,0.1013
100,135,8.405e-06,1.732e-05,2.061e+00,1.165e-05,8.252e-04,1.1121,0.6013,0.1013
100,139,2.484e-07,1.737e-05,6.992e+01,9.704e-06,9.611e-04,1.1121,0.6013,0.1013
100,140,4.683e-07,1.737e-05,3.708e+01,9.733e-06,9.585e-04,1.1121,0.6013,0.1013
200,22,2.271e-07,1.910e-05,8.410e+01,1.033e-05,9.665e-04,1.2022,0.5785,0.0785
200,23,5.317e-07,1.910e-05,3.592e+01,1.032e-05,9.666e-04,1.2022,0.5785,0.0785
200,27,2.685e-06,1.908e-05,7.106e+00,1.064e-05,9.332e-04,1.2022,0.5785,0.0785
200,28,5.940e-06,1.903e-05,3.204e+00,1.141e-05,8.565e-04,1.2022,0.5785,0.0785
200,32,2.994e-07,1.910e-05,6.379e+01,1.033e-05,9.664e-04,1.2022,0.5785,0.0785
200,33,6.043e-07,1.910e-05,3.160e+01,1.033e-05,9.661e-04,1.2022,0.5785,0.0785
200,37,3.538e-06,1.908e-05,5.392e+00,1.075e-05,9.320e-04,1.2022,0.5785,0.0785
200,38,7.045e-06,1.902e-05,2.700e+00,1.174e-05,8.535e-04,1.2022,0.5785,0.0785
200,56,2.045e-07,1.910e-05,9.341e+01,1.033e-05,9.664e-04,1.2022,0.5785,0.0785
200,57,4.585e-07,1.910e-05,4.166e+01,1.033e-05,9.658e-04,1.2022,0.5785,0.0785
200,61,4.044e-06,1.907e-05,4.716e+00,1.088e-05,9.187e-04,1.2022,0.5785,0.0785
200,62,8.439e-06,1.902e-05,2.254e+00,1.181e-05,8.401e-04,1.2022,0.5785,0.0785
200,66,1.247e-06,1.909e-05,1.531e+01,1.044e-05,9.568e-04,1.2022,0.5785,0.0785
200,67,2.488e-06,1.908e-05,7.668e+00,1.067e-05,9.333e-04,1.2022,0.5785,0.0785
200,71,1.139e-06,1.910e-05,1.676e+01,1.040e-05,9.627e-04,1.2022,0.5785,0.0785
200,72,2.561e-06,1.909e-05,7.451e+00,1.058e-05,9.512e-04,1.2022,0.5785,0.0785
200,90,5.579e-06,1.905e-05,3.416e+00,1.125e-05,9.056e-04,1.2022,0.5785,0.0785
200,91,9.989e-06,1.899e-05,1.901e+00,1.278e-05,8.087e-04,1.2022,0.5785,0.0785
200,95,5.770e-07,1.910e-05,3.310e+01,1.034e-05,9.654e-04,1.2022,0.5785,0.0785
200,96,1.245e-06,1.910e-05,1.534e+01,1.037e-05,9.630e-04,1.2022,0.5785,0.0785
200,100,5.322e-08,1.910e-05,3.589e+02,1.033e-05,9.666e-04,1.2022,0.5785,0.0785
