step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.922167,1.872052,2.052186,0.258700,3.96e-05
1001,1.753131,1.702916,1.814759,0.338600,1.12e-04
1501,1.770432,1.720242,1.567031,0.425100,2.01e-04
2001,1.408438,1.358372,1.442103,0.466500,2.73e-04
2501,1.202028,1.151865,1.337847,0.516800,3.00e-04
3001,1.263053,1.212809,1.256469,0.549800,3.00e-04
3501,1.389287,1.338992,1.181572,0.574200,3.00e-04
4001,1.015743,0.965430,1.140555,0.591800,2.99e-04
4501,1.171159,1.121014,1.099713,0.606100,2.99e-04
5001,1.178030,1.127922,1.053454,0.623200,2.98e-04
5501,1.086572,1.036502,0.999506,0.643000,2.97e-04
6001,1.177983,1.127915,1.012804,0.638800,2.96e-04
6501,1.457700,1.407645,0.966668,0.656500,2.95e-04
7001,1.051009,1.000934,0.999442,0.643600,2.93e-04
7501,1.105216,1.055168,0.920362,0.673200,2.92e-04
8001,0.914071,0.863931,0.933455,0.674700,2.90e-04
8501,0.952610,0.902569,0.941407,0.672600,2.88e-04
9001,1.053944,1.003913,0.900950,0.682600,2.86e-04
9501,1.095040,1.045015,0.897226,0.680300,2.84e-04
10001,0.964039,0.913962,0.832888,0.703600,2.82e-04
10501,0.920558,0.870522,0.877676,0.692500,2.79e-04
11001,0.976198,0.926145,0.858727,0.695800,2.77e-04
11501,1.062664,1.012633,0.806284,0.718500,2.74e-04
12001,0.722879,0.672823,0.804793,0.719700,2.71e-04
12501,0.957716,0.907649,0.802429,0.723000,2.68e-04
13001,0.665776,0.615758,0.778020,0.724000,2.65e-04
13501,0.992591,0.942529,0.784327,0.722000,2.62e-04
14001,0.905203,0.855156,0.750803,0.735700,2.59e-04
14501,0.952603,0.902590,0.759215,0.735500,2.55e-04
15001,0.717354,0.667336,0.738282,0.739300,2.52e-04
15501,0.766519,0.716464,0.739299,0.740400,2.48e-04
16001,0.986015,0.935973,0.776461,0.730300,2.44e-04
16501,0.819034,0.769025,0.736226,0.743200,2.40e-04
17001,0.894738,0.844703,0.732366,0.745800,2.36e-04
17501,0.738173,0.688134,0.727819,0.752300,2.32e-04
18001,0.800551,0.750489,0.712823,0.750400,2.28e-04
18501,0.978255,0.928214,0.712343,0.752700,2.24e-04
19001,0.681677,0.631632,0.687685,0.762000,2.19e-04
19501,0.873743,0.823715,0.707930,0.752700,2.15e-04
20001,0.807518,0.757502,0.691322,0.764700,2.10e-04
20501,0.659177,0.609152,0.716077,0.756300,2.06e-04
21001,0.881708,0.831683,0.692047,0.762500,2.01e-04
21501,0.853553,0.803531,0.681077,0.766000,1.96e-04
22001,0.540959,0.490911,0.676632,0.765600,1.92e-04
22501,0.602052,0.552046,0.655674,0.770600,1.87e-04
23001,0.717387,0.667346,0.663466,0.773800,1.82e-04
23501,0.563892,0.513888,0.684752,0.760700,1.77e-04
24001,0.785105,0.735085,0.677942,0.767100,1.72e-04
24501,0.497544,0.447533,0.654773,0.773100,1.67e-04
25001,0.770113,0.720098,0.638527,0.780500,1.62e-04
25501,0.650796,0.600793,0.642470,0.780800,1.57e-04
26001,0.471083,0.421060,0.649588,0.777200,1.52e-04
26501,0.578674,0.528656,0.644232,0.780600,1.48e-04
27001,0.631209,0.581192,0.634118,0.781900,1.43e-04
27501,0.719236,0.669218,0.616915,0.786400,1.38e-04
28001,0.494675,0.444668,0.614676,0.789200,1.33e-04
28501,0.551618,0.501620,0.613141,0.791100,1.28e-04
29001,0.700567,0.650570,0.634352,0.783800,1.23e-04
29501,0.618276,0.568268,0.638600,0.782700,1.18e-04
30001,0.455517,0.405497,0.608150,0.793400,1.13e-04
30501,0.668213,0.618198,0.626013,0.787400,1.08e-04
31001,0.529279,0.479272,0.601417,0.797600,1.04e-04
31501,0.575108,0.525096,0.609721,0.791500,9.89e-05
32001,0.608161,0.558157,0.593986,0.799500,9.43e-05
32501,0.675468,0.625434,0.605960,0.796000,8.97e-05
33001,0.657446,0.607436,0.594309,0.800100,8.52e-05
33501,0.583246,0.533238,0.595151,0.801000,8.08e-05
34001,0.539257,0.489251,0.593718,0.801500,7.64e-05
34501,0.602139,0.552138,0.587669,0.801200,7.21e-05
35001,0.585357,0.535355,0.586000,0.804100,6.79e-05
35501,0.522081,0.472078,0.579478,0.805100,6.38e-05
36001,0.567712,0.517701,0.592292,0.803300,5.98e-05
36501,0.582250,0.532241,0.580848,0.810100,5.59e-05
37001,0.523099,0.473092,0.580057,0.806700,5.21e-05
37501,0.646346,0.596348,0.580332,0.808000,4.84e-05
38001,0.421828,0.371828,0.579202,0.807400,4.48e-05
38501,0.363421,0.313408,0.572385,0.810400,4.13e-05
39001,0.733174,0.683169,0.569689,0.808500,3.80e-05
39501,0.620471,0.570470,0.567768,0.810800,3.47e-05
40001,0.412906,0.362904,0.577925,0.806600,3.16e-05
40501,0.559004,0.509005,0.569901,0.808500,2.86e-05
41001,0.542263,0.492262,0.571695,0.811600,2.58e-05
41501,0.460572,0.410577,0.564542,0.812700,2.31e-05
42001,0.672458,0.622455,0.564171,0.812600,2.05e-05
42501,0.492777,0.442773,0.561404,0.811700,1.81e-05
43001,0.577487,0.527488,0.555111,0.814600,1.58e-05
43501,0.356064,0.306060,0.559385,0.813500,1.36e-05
44001,0.636208,0.586213,0.558641,0.812100,1.17e-05
44501,0.708174,0.658171,0.560882,0.812400,9.81e-06
45001,0.566532,0.516533,0.555678,0.816200,8.12e-06
45501,0.320090,0.270085,0.560140,0.812900,6.59e-06
46001,0.416312,0.366307,0.558127,0.815200,5.21e-06
46501,0.573572,0.523567,0.556724,0.815800,4.00e-06
47001,0.626728,0.576728,0.556475,0.816100,2.94e-06
47501,0.403545,0.353551,0.555066,0.817000,2.04e-06
48001,0.530680,0.480666,0.554330,0.815000,1.31e-06
48501,0.419605,0.369593,0.554505,0.815300,7.37e-07
49001,0.301064,0.251060,0.554259,0.815300,3.28e-07
49501,0.519185,0.469179,0.554521,0.814800,8.26e-08
