step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.452113,4.402265,4.408123,0.046300,3.96e-05
1001,4.111728,4.061596,4.095136,0.079000,1.12e-04
1501,3.902656,3.852481,3.708421,0.137200,2.01e-04
2001,3.519679,3.469428,3.441412,0.169400,2.73e-04
2501,3.180716,3.130537,3.153070,0.220200,3.00e-04
3001,3.176306,3.126128,3.007685,0.256300,3.00e-04
3501,2.997716,2.947561,2.898601,0.269600,3.00e-04
4001,2.913850,2.863766,2.756489,0.305900,2.99e-04
4501,2.775492,2.725425,2.671663,0.313500,2.99e-04
5001,2.641844,2.591745,2.640740,0.315000,2.98e-04
5501,2.805264,2.755267,2.573573,0.337400,2.97e-04
6001,2.487281,2.437206,2.509117,0.348800,2.96e-04
6501,2.359545,2.309422,2.441492,0.364600,2.95e-04
7001,2.789363,2.739350,2.426442,0.364400,2.93e-04
7501,2.306964,2.256907,2.369639,0.380400,2.92e-04
8001,2.127857,2.077790,2.348765,0.389900,2.90e-04
8501,2.327248,2.277173,2.288623,0.398800,2.88e-04
9001,2.302560,2.252496,2.300762,0.394000,2.86e-04
9501,2.425723,2.375655,2.231599,0.408900,2.84e-04
10001,2.276715,2.226661,2.209285,0.417500,2.82e-04
10501,2.311671,2.261611,2.179995,0.421400,2.79e-04
11001,1.985751,1.935688,2.124686,0.435100,2.77e-04
11501,2.260889,2.210856,2.094057,0.440500,2.74e-04
12001,2.360424,2.310376,2.076169,0.448200,2.71e-04
12501,1.937391,1.887335,2.062312,0.445200,2.68e-04
13001,2.139830,2.089816,2.052271,0.447100,2.65e-04
13501,2.203892,2.153788,2.033887,0.457500,2.62e-04
14001,2.031954,1.981928,1.974726,0.470800,2.59e-04
14501,2.048940,1.998905,1.985935,0.468200,2.55e-04
15001,2.422316,2.372315,1.943159,0.474200,2.52e-04
15501,1.937991,1.887961,1.918999,0.484300,2.48e-04
16001,2.137035,2.087004,1.902166,0.489700,2.44e-04
16501,2.234353,2.184325,1.893967,0.486300,2.40e-04
17001,1.529848,1.479814,1.900887,0.489200,2.36e-04
17501,2.008916,1.958887,1.875347,0.489400,2.32e-04
18001,1.742855,1.692852,1.865141,0.498900,2.28e-04
18501,1.988031,1.938035,1.836864,0.501600,2.24e-04
19001,1.700779,1.650749,1.799739,0.513500,2.19e-04
19501,1.535020,1.484969,1.811071,0.510900,2.15e-04
20001,1.703333,1.653280,1.791606,0.517300,2.10e-04
20501,1.792016,1.742006,1.793744,0.510200,2.06e-04
21001,1.637085,1.587101,1.760107,0.519400,2.01e-04
21501,1.471648,1.421623,1.774936,0.522300,1.96e-04
22001,1.686431,1.636383,1.771688,0.520400,1.92e-04
22501,1.739477,1.689472,1.769162,0.520800,1.87e-04
23001,1.932063,1.882039,1.755591,0.525300,1.82e-04
23501,1.239374,1.189366,1.732962,0.534000,1.77e-04
