step,train_loss,task_loss,val_loss,val_accuracy,lr
501,2.019820,1.969549,1.910176,0.277625,3.96e-05
1001,1.635146,1.584520,1.705688,0.341875,1.12e-04
1501,1.712117,1.661120,1.461854,0.444125,2.01e-04
2001,1.609695,1.559361,1.406507,0.478000,2.73e-04
2501,1.399381,1.349221,1.293745,0.517500,3.00e-04
3001,1.184960,1.134792,1.415112,0.499125,3.00e-04
3501,1.025955,0.975674,1.161284,0.575250,3.00e-04
4001,1.077575,1.027237,1.187922,0.567500,2.99e-04
4501,0.995207,0.944966,1.109987,0.600250,2.99e-04
5001,1.169104,1.118969,1.117290,0.595875,2.98e-04
5501,1.005727,0.955592,1.071143,0.611125,2.97e-04
6001,0.927878,0.877863,1.090574,0.613625,2.96e-04
6501,1.054507,1.004398,1.068493,0.618000,2.95e-04
7001,0.827816,0.777684,1.137963,0.598250,2.93e-04
7501,0.753460,0.703363,1.137387,0.611125,2.92e-04
8001,0.652432,0.602353,1.075733,0.629625,2.90e-04
8501,0.736485,0.686215,1.081374,0.628500,2.88e-04
9001,0.645580,0.595506,1.146251,0.620125,2.86e-04
9501,0.807810,0.757737,1.219076,0.605875,2.84e-04
10001,0.989743,0.939606,1.221478,0.615375,2.82e-04
10501,0.742722,0.692671,1.169247,0.621500,2.79e-04
11001,0.669226,0.619105,1.188688,0.624125,2.77e-04
11501,0.649797,0.599714,1.255789,0.619875,2.74e-04
12001,0.378676,0.328603,1.188668,0.631375,2.71e-04
12501,0.489904,0.439812,1.320542,0.619000,2.68e-04
13001,0.445749,0.395677,1.285223,0.630750,2.65e-04
13501,0.394319,0.344285,1.269355,0.637375,2.62e-04
14001,0.503621,0.453577,1.295387,0.644125,2.59e-04
14501,0.439196,0.389162,1.339184,0.635000,2.55e-04
15001,0.382830,0.332799,1.309245,0.638875,2.52e-04
15501,0.688758,0.638710,1.397189,0.633125,2.48e-04
16001,0.484062,0.434013,1.400720,0.628000,2.44e-04
16501,0.339794,0.289769,1.356341,0.649250,2.40e-04
17001,0.379941,0.329884,1.447668,0.626375,2.36e-04
17501,0.301282,0.251223,1.473887,0.641625,2.32e-04
18001,0.340295,0.290240,1.474062,0.642375,2.28e-04
18501,0.207773,0.157761,1.530287,0.635375,2.24e-04
19001,0.182536,0.132502,1.576844,0.633250,2.19e-04
19501,0.166845,0.116798,1.544543,0.631250,2.15e-04
20001,0.190272,0.140224,1.572324,0.648000,2.10e-04
20501,0.232077,0.182029,1.601295,0.637500,2.06e-04
21001,0.214511,0.164413,1.668894,0.623500,2.01e-04
