step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.931235,1.881111,1.998267,0.268100,3.96e-05
1001,1.731359,1.681019,1.808338,0.342500,1.12e-04
1501,1.923907,1.873274,1.594638,0.420200,2.01e-04
2001,1.192277,1.142007,1.407715,0.486800,2.73e-04
2501,1.301550,1.251203,1.306419,0.533700,3.00e-04
3001,1.256263,1.206213,1.233454,0.555400,3.00e-04
3501,1.020709,0.970521,1.201216,0.569400,3.00e-04
4001,1.259197,1.209058,1.128023,0.602000,2.99e-04
4501,1.089628,1.039535,1.085552,0.614200,2.99e-04
5001,1.090214,1.040040,1.044602,0.629700,2.98e-04
5501,1.079614,1.029467,1.019790,0.632300,2.97e-04
6001,1.282769,1.232688,0.975566,0.650100,2.96e-04
6501,1.318726,1.268656,0.974955,0.653100,2.95e-04
7001,0.875749,0.825672,0.945351,0.667500,2.93e-04
7501,1.108674,1.058637,0.945593,0.664100,2.92e-04
8001,1.128836,1.078739,0.898982,0.683300,2.90e-04
8501,0.899778,0.849702,0.906085,0.681100,2.88e-04
9001,0.862537,0.812336,0.903241,0.682800,2.86e-04
9501,1.108353,1.058295,0.854189,0.702800,2.84e-04
10001,0.878855,0.828806,0.854371,0.698500,2.82e-04
10501,0.926348,0.876318,0.837755,0.707900,2.79e-04
11001,0.927049,0.877000,0.827165,0.710700,2.77e-04
11501,0.977492,0.927444,0.810820,0.716200,2.74e-04
12001,0.765188,0.715109,0.811823,0.708400,2.71e-04
12501,0.784872,0.734817,0.790151,0.721700,2.68e-04
13001,0.913270,0.863208,0.795201,0.724600,2.65e-04
13501,0.856017,0.805969,0.799644,0.726000,2.62e-04
14001,1.101340,1.051292,0.766509,0.730600,2.59e-04
14501,0.723871,0.673828,0.750322,0.737000,2.55e-04
15001,0.786467,0.736446,0.751172,0.743000,2.52e-04
15501,0.725779,0.675759,0.756947,0.738300,2.48e-04
16001,0.730217,0.680205,0.733557,0.744200,2.44e-04
16501,0.718522,0.668478,0.732116,0.740600,2.40e-04
17001,0.710173,0.660151,0.735200,0.740200,2.36e-04
17501,0.559407,0.509353,0.737784,0.743800,2.32e-04
18001,0.716126,0.666103,0.700133,0.754300,2.28e-04
18501,0.560915,0.510883,0.733144,0.742000,2.24e-04
