step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.368011,4.317763,4.317107,0.048800,3.96e-05
1001,4.082094,4.031544,3.995928,0.086700,1.12e-04
1501,3.653862,3.603231,3.649436,0.138700,2.01e-04
2001,3.493833,3.443464,3.346822,0.190500,2.73e-04
2501,2.943712,2.893525,3.138613,0.224900,3.00e-04
3001,3.413207,3.363065,2.965373,0.259500,3.00e-04
3501,2.977254,2.927168,2.804164,0.289500,3.00e-04
4001,2.484272,2.434078,2.738814,0.299000,2.99e-04
4501,2.272066,2.221892,2.672654,0.312400,2.99e-04
5001,2.582516,2.532351,2.550912,0.340400,2.98e-04
5501,2.316172,2.266036,2.451977,0.358900,2.97e-04
6001,2.307653,2.257529,2.478467,0.351300,2.96e-04
6501,2.555257,2.505165,2.381851,0.374500,2.95e-04
7001,2.483615,2.433547,2.275985,0.394600,2.93e-04
7501,2.331554,2.281504,2.231956,0.407500,2.92e-04
8001,2.599458,2.549415,2.189416,0.412400,2.90e-04
8501,2.017444,1.967351,2.246996,0.405500,2.88e-04
9001,2.043597,1.993509,2.136376,0.429800,2.86e-04
9501,1.837623,1.787522,2.092548,0.436200,2.84e-04
10001,2.012131,1.962101,2.074095,0.447700,2.82e-04
10501,1.917237,1.867103,2.008251,0.458600,2.79e-04
11001,2.201313,2.151203,2.054186,0.450500,2.77e-04
11501,1.774736,1.724706,1.976029,0.463700,2.74e-04
12001,2.080126,2.030096,1.958541,0.472500,2.71e-04
12501,2.136149,2.086061,1.974906,0.462200,2.68e-04
13001,1.926157,1.876113,1.985996,0.470500,2.65e-04
13501,1.669381,1.619324,1.932152,0.478600,2.62e-04
14001,2.037538,1.987512,1.949822,0.478200,2.59e-04
14501,1.683394,1.633345,1.878792,0.495300,2.55e-04
15001,2.253262,2.203195,1.883741,0.496300,2.52e-04
15501,1.603781,1.553762,1.806505,0.512200,2.48e-04
16001,1.854588,1.804546,1.804739,0.511500,2.44e-04
16501,1.422911,1.372899,1.801919,0.507900,2.40e-04
17001,1.735028,1.685006,1.780710,0.514800,2.36e-04
17501,1.957732,1.907728,1.829020,0.505700,2.32e-04
18001,2.259530,2.209507,1.767638,0.524600,2.28e-04
18501,1.569040,1.519000,1.751939,0.523200,2.24e-04
19001,1.583070,1.533037,1.758305,0.517300,2.19e-04
19501,1.758303,1.708294,1.750480,0.524800,2.15e-04
20001,1.459926,1.409894,1.748716,0.525300,2.10e-04
20501,2.075379,2.025370,1.716456,0.535500,2.06e-04
21001,1.684538,1.634471,1.708444,0.540400,2.01e-04
21501,1.223261,1.173242,1.722371,0.535100,1.96e-04
22001,1.799937,1.749903,1.690222,0.539400,1.92e-04
22501,1.749753,1.699723,1.698135,0.540500,1.87e-04
23001,1.385047,1.335013,1.686589,0.543500,1.82e-04
23501,1.556418,1.506389,1.676054,0.545800,1.77e-04
24001,1.834644,1.784610,1.685440,0.549600,1.72e-04
24501,1.937962,1.887936,1.666698,0.546500,1.67e-04
25001,1.378199,1.328199,1.654696,0.547500,1.62e-04
25501,1.617540,1.567542,1.636257,0.552600,1.57e-04
26001,1.770416,1.720398,1.664156,0.548700,1.52e-04
26501,1.172824,1.122813,1.630342,0.553600,1.48e-04
27001,1.561573,1.511566,1.618042,0.562800,1.43e-04
27501,1.680490,1.630488,1.648826,0.552800,1.38e-04
28001,1.330096,1.280072,1.611779,0.562300,1.33e-04
28501,1.926856,1.876844,1.608612,0.563300,1.28e-04
29001,1.490726,1.440711,1.606686,0.563100,1.23e-04
29501,1.519994,1.469984,1.609946,0.561400,1.18e-04
30001,1.142912,1.092899,1.605679,0.563700,1.13e-04
30501,1.605669,1.555653,1.582466,0.568800,1.08e-04
31001,1.294747,1.244753,1.602399,0.563800,1.04e-04
31501,1.385317,1.335294,1.587820,0.569600,9.89e-05
32001,1.378930,1.328921,1.599477,0.565900,9.43e-05
32501,1.298885,1.248866,1.588879,0.573800,8.97e-05
33001,0.989775,0.939758,1.570434,0.571900,8.52e-05
33501,1.372249,1.322239,1.569129,0.572000,8.08e-05
34001,1.163478,1.113472,1.570050,0.571700,7.64e-05
34501,1.288796,1.238779,1.568147,0.575700,7.21e-05
35001,1.183920,1.133906,1.561444,0.575700,6.79e-05
35501,1.136101,1.086091,1.566822,0.576800,6.38e-05
36001,1.242995,1.192991,1.550048,0.578600,5.98e-05
36501,1.270302,1.220299,1.548178,0.582500,5.59e-05
37001,1.349959,1.299946,1.558528,0.576700,5.21e-05
37501,1.161755,1.111758,1.545070,0.580300,4.84e-05
38001,1.331601,1.281597,1.535632,0.585700,4.48e-05
38501,0.930204,0.880201,1.543144,0.582700,4.13e-05
39001,0.915820,0.865816,1.537385,0.585000,3.80e-05
39501,1.023750,0.973748,1.544393,0.586200,3.47e-05
40001,1.078939,1.028936,1.540706,0.589500,3.16e-05
40501,1.196059,1.146051,1.533159,0.587800,2.86e-05
41001,1.073245,1.023234,1.529108,0.589600,2.58e-05
41501,1.167202,1.117198,1.528917,0.588300,2.31e-05
42001,1.302701,1.252696,1.523010,0.593100,2.05e-05
42501,1.065140,1.015138,1.529083,0.586000,1.81e-05
43001,0.983197,0.933196,1.516656,0.592300,1.58e-05
43501,1.262099,1.212094,1.524768,0.588200,1.36e-05
44001,1.152313,1.102311,1.520686,0.590900,1.17e-05
44501,1.029769,0.979771,1.518681,0.593000,9.81e-06
45001,1.223177,1.173174,1.516191,0.594800,8.12e-06
45501,1.103846,1.053845,1.516046,0.594700,6.59e-06
46001,1.176638,1.126631,1.516208,0.593900,5.21e-06
46501,1.189147,1.139141,1.513118,0.593500,4.00e-06
47001,1.093196,1.043191,1.513536,0.593600,2.94e-06
47501,1.066290,1.016290,1.512816,0.596000,2.04e-06
48001,1.528585,1.478585,1.512727,0.596200,1.31e-06
48501,1.156834,1.106833,1.511671,0.595800,7.37e-07
49001,1.114365,1.064363,1.511857,0.595300,3.28e-07
49501,1.028091,0.978086,1.511695,0.595500,8.26e-08
