step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.357690,4.307508,4.341768,0.046000,3.96e-05
1001,4.228901,4.178057,4.095587,0.070600,1.12e-04
1501,3.733783,3.683544,3.659973,0.134500,2.01e-04
2001,3.432146,3.381459,3.404126,0.174100,2.73e-04
2501,3.279147,3.228729,3.170309,0.211000,3.00e-04
3001,3.066639,3.016469,3.028065,0.242800,3.00e-04
3501,3.053996,3.003903,2.940339,0.268000,3.00e-04
4001,2.661745,2.611703,2.794861,0.287600,2.99e-04
4501,3.069502,3.019336,2.706367,0.303500,2.99e-04
5001,2.497663,2.447361,2.596851,0.329600,2.98e-04
5501,3.215317,3.165211,2.534769,0.338600,2.97e-04
6001,2.552100,2.502053,2.481160,0.352500,2.96e-04
6501,2.433812,2.383726,2.469305,0.354200,2.95e-04
7001,2.773983,2.723926,2.375556,0.375300,2.93e-04
7501,2.460872,2.410829,2.356282,0.379900,2.92e-04
8001,2.669597,2.619512,2.352758,0.381200,2.90e-04
8501,2.033493,1.983389,2.234357,0.409200,2.88e-04
9001,2.270803,2.220675,2.204285,0.409400,2.86e-04
9501,2.210759,2.160722,2.304611,0.393900,2.84e-04
10001,2.354729,2.304684,2.191703,0.419300,2.82e-04
10501,2.243186,2.193097,2.122168,0.430900,2.79e-04
11001,2.160672,2.110562,2.108217,0.433500,2.77e-04
11501,2.065083,2.014959,2.057493,0.448200,2.74e-04
12001,2.076113,2.026054,2.061325,0.446600,2.71e-04
12501,2.362845,2.312800,2.056631,0.451300,2.68e-04
13001,1.963276,1.913234,2.023638,0.456500,2.65e-04
13501,2.034911,1.984840,2.016802,0.454300,2.62e-04
14001,1.647688,1.597677,1.952027,0.468800,2.59e-04
14501,1.906297,1.856220,1.954687,0.471200,2.55e-04
15001,1.900515,1.850432,1.951155,0.475900,2.52e-04
15501,2.227829,2.177816,1.924705,0.474000,2.48e-04
16001,2.011682,1.961653,1.945894,0.476100,2.44e-04
16501,1.862932,1.812886,1.933479,0.478700,2.40e-04
17001,1.978721,1.928657,1.953749,0.475900,2.36e-04
17501,1.826671,1.776657,1.880269,0.491400,2.32e-04
18001,1.736813,1.686799,1.877844,0.491100,2.28e-04
18501,1.821644,1.771629,1.858285,0.494600,2.24e-04
19001,1.826848,1.776809,1.857899,0.497500,2.19e-04
19501,1.708716,1.658681,1.856576,0.496500,2.15e-04
20001,1.749906,1.699898,1.852414,0.494300,2.10e-04
20501,1.628224,1.578217,1.806054,0.507600,2.06e-04
21001,1.835053,1.785025,1.894398,0.489900,2.01e-04
21501,2.096452,2.046434,1.836116,0.502400,1.96e-04
22001,1.625133,1.575123,1.817105,0.505600,1.92e-04
22501,1.559434,1.509412,1.779674,0.515200,1.87e-04
23001,1.694379,1.644367,1.820782,0.507000,1.82e-04
23501,1.654606,1.604568,1.772637,0.517600,1.77e-04
24001,2.094121,2.044110,1.770045,0.520400,1.72e-04
24501,1.690904,1.640885,1.797905,0.514200,1.67e-04
25001,1.572129,1.522101,1.736742,0.525000,1.62e-04
25501,1.713482,1.663465,1.765330,0.518100,1.57e-04
26001,1.603816,1.553803,1.744916,0.526700,1.52e-04
26501,1.827975,1.777952,1.705846,0.532200,1.48e-04
27001,1.289573,1.239558,1.721356,0.532600,1.43e-04
27501,1.563441,1.513431,1.742518,0.529300,1.38e-04
28001,1.167539,1.117531,1.747910,0.524500,1.33e-04
28501,2.058002,2.007995,1.715913,0.535600,1.28e-04
29001,1.565162,1.515130,1.753082,0.524000,1.23e-04
29501,1.572191,1.522168,1.737421,0.530900,1.18e-04
30001,1.875686,1.825671,1.734320,0.526300,1.13e-04
30501,1.559196,1.509185,1.727180,0.531400,1.08e-04
31001,1.618799,1.568793,1.698863,0.536800,1.04e-04
31501,2.013093,1.963075,1.685942,0.545800,9.89e-05
32001,1.822087,1.772066,1.666385,0.546300,9.43e-05
32501,1.614759,1.564759,1.678309,0.543600,8.97e-05
33001,1.691000,1.640992,1.662026,0.546400,8.52e-05
33501,1.314665,1.264645,1.665238,0.547200,8.08e-05
