step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.972822,1.922409,1.965889,0.277200,3.96e-05
1001,1.752281,1.701661,1.840692,0.325100,1.12e-04
1501,1.730192,1.679640,1.524918,0.440500,2.01e-04
2001,1.519526,1.469219,1.383186,0.490700,2.73e-04
2501,1.286972,1.236830,1.286523,0.532200,3.00e-04
3001,1.375755,1.325543,1.235355,0.555700,3.00e-04
3501,1.288305,1.238244,1.168465,0.576300,3.00e-04
4001,1.193584,1.143451,1.150579,0.586900,2.99e-04
4501,1.021601,0.971541,1.071454,0.613600,2.99e-04
5001,1.067859,1.017794,1.040032,0.625900,2.98e-04
5501,1.249358,1.199283,1.028236,0.632900,2.97e-04
6001,1.190425,1.140362,0.977382,0.649500,2.96e-04
6501,0.916120,0.866033,0.958336,0.658300,2.95e-04
7001,1.290010,1.239974,0.965282,0.657300,2.93e-04
7501,0.939913,0.889853,0.963877,0.655700,2.92e-04
8001,1.059586,1.009338,0.925783,0.672400,2.90e-04
8501,1.285982,1.235956,0.921242,0.676700,2.88e-04
9001,0.879181,0.829137,0.901611,0.683500,2.86e-04
9501,0.736863,0.686779,0.832409,0.706900,2.84e-04
10001,0.970815,0.920745,0.839237,0.705900,2.82e-04
10501,0.907905,0.857823,0.821271,0.711400,2.79e-04
11001,0.779259,0.729231,0.810585,0.718000,2.77e-04
11501,0.739311,0.689233,0.843696,0.708400,2.74e-04
12001,0.998784,0.948757,0.784847,0.727300,2.71e-04
12501,0.791723,0.741613,0.777399,0.729800,2.68e-04
13001,0.673889,0.623801,0.786102,0.723500,2.65e-04
13501,0.705854,0.655799,0.820154,0.714300,2.62e-04
14001,0.901848,0.851829,0.759720,0.731600,2.59e-04
14501,0.677487,0.627436,0.723793,0.743900,2.55e-04
15001,0.687001,0.636990,0.734457,0.743400,2.52e-04
15501,0.741155,0.691089,0.713375,0.750000,2.48e-04
16001,0.843226,0.793189,0.720122,0.747200,2.44e-04
16501,0.800814,0.750758,0.711368,0.753400,2.40e-04
17001,0.564862,0.514841,0.744003,0.741800,2.36e-04
17501,0.841085,0.791062,0.697879,0.762100,2.32e-04
18001,0.785468,0.735405,0.671885,0.769900,2.28e-04
18501,0.705782,0.655719,0.671800,0.769900,2.24e-04
19001,0.583941,0.533922,0.694506,0.761900,2.19e-04
19501,0.665888,0.615883,0.671994,0.772400,2.15e-04
20001,0.621519,0.571503,0.671792,0.769900,2.10e-04
20501,0.752672,0.702643,0.655386,0.776700,2.06e-04
21001,0.908490,0.858442,0.645190,0.780800,2.01e-04
21501,0.887561,0.837517,0.696714,0.761700,1.96e-04
22001,0.566268,0.516264,0.634377,0.781900,1.92e-04
22501,0.420153,0.370131,0.639184,0.784600,1.87e-04
23001,0.463421,0.413383,0.628914,0.786500,1.82e-04
23501,0.634490,0.584442,0.629851,0.787600,1.77e-04
24001,0.599085,0.549083,0.643047,0.784900,1.72e-04
24501,0.578590,0.528572,0.616333,0.790300,1.67e-04
25001,0.664231,0.614231,0.621816,0.786500,1.62e-04
25501,0.588132,0.538139,0.627083,0.789800,1.57e-04
26001,0.660302,0.610293,0.619977,0.786900,1.52e-04
26501,0.691652,0.641648,0.617911,0.792500,1.48e-04
27001,0.658196,0.608177,0.602685,0.796100,1.43e-04
27501,0.759708,0.709668,0.602487,0.796400,1.38e-04
28001,0.485207,0.435188,0.594097,0.803800,1.33e-04
28501,0.653244,0.603234,0.606267,0.802100,1.28e-04
29001,0.703312,0.653301,0.607899,0.798800,1.23e-04
29501,0.507874,0.457867,0.581440,0.805600,1.18e-04
30001,0.578132,0.528112,0.603027,0.800900,1.13e-04
30501,0.492721,0.442717,0.588082,0.800500,1.08e-04
31001,0.578619,0.528612,0.576077,0.808800,1.04e-04
31501,0.565844,0.515831,0.572073,0.806500,9.89e-05
32001,0.717637,0.667623,0.578630,0.808300,9.43e-05
32501,0.446689,0.396683,0.570983,0.809900,8.97e-05
33001,0.467984,0.417979,0.579333,0.806700,8.52e-05
33501,0.497066,0.447055,0.566211,0.810700,8.08e-05
34001,0.478980,0.428971,0.573105,0.810100,7.64e-05
34501,0.508587,0.458591,0.574555,0.807900,7.21e-05
35001,0.754423,0.704424,0.567513,0.811800,6.79e-05
35501,0.510768,0.460759,0.564224,0.812800,6.38e-05
36001,0.529847,0.479834,0.567072,0.809800,5.98e-05
36501,0.651248,0.601239,0.565580,0.810000,5.59e-05
37001,0.527148,0.477145,0.567622,0.811300,5.21e-05
