step,train_loss,task_loss,val_loss,val_accuracy,lr
500,2.317809,2.316081,2.319686,0.121900,3.70e-12
1000,2.327832,2.327832,2.252417,0.185100,9.87e-12
1500,2.328884,2.328884,2.246793,0.187300,2.22e-11
2000,2.295300,2.295300,2.246139,0.176000,5.87e-11
2500,2.353443,2.353443,2.240469,0.175200,9.25e-10
3000,2.253132,2.253132,2.241892,0.154000,9.08e-09
3500,2.303626,2.303626,2.239643,0.153800,1.87e-08
4000,2.354741,2.354741,2.237859,0.154000,2.98e-08
4500,2.309371,2.309371,2.238033,0.154900,4.23e-08
5000,2.320579,2.320579,2.236152,0.155500,5.62e-08
5500,2.272257,2.272257,2.232966,0.157400,7.16e-08
6000,2.274055,2.274055,2.229649,0.158800,8.83e-08
6500,2.264202,2.264202,2.227435,0.159500,1.06e-07
7000,2.254254,2.254254,2.225799,0.158600,1.26e-07
7500,2.229656,2.229656,2.221028,0.159800,1.47e-07
8000,2.215029,2.215029,2.218977,0.159500,1.69e-07
8500,2.239366,2.239366,2.215634,0.160900,1.92e-07
9000,2.254976,2.254976,2.206640,0.167000,2.17e-07
9500,2.204793,2.204793,2.199514,0.168300,2.43e-07
10000,2.186426,2.186426,2.193893,0.169100,2.71e-07
10500,2.171039,2.171039,2.176156,0.180800,2.99e-07
11000,2.193400,2.193400,2.167945,0.182600,3.29e-07
11500,2.164952,2.164952,2.159058,0.183600,3.59e-07
12000,2.064032,2.064032,2.150240,0.183900,3.91e-07
12500,2.195025,2.195025,2.139951,0.184800,4.24e-07
13000,2.035299,2.035299,2.130416,0.186600,4.58e-07
13500,2.126226,2.126226,2.122206,0.187700,4.93e-07
14000,2.122145,2.122145,2.112599,0.188000,5.29e-07
14500,2.214776,2.214776,2.094688,0.203700,5.66e-07
15000,2.073763,2.073763,2.083465,0.208100,6.04e-07
15500,2.082035,2.082035,2.076326,0.212200,6.43e-07
16000,2.144892,2.144892,2.063310,0.214900,6.83e-07
16500,1.993613,1.993613,2.057008,0.216300,7.23e-07
17000,2.085551,2.085551,2.049342,0.218900,7.64e-07
17500,2.121848,2.121848,2.042695,0.224400,8.06e-07
18000,1.888457,1.888457,2.039815,0.222700,8.49e-07
18500,1.939051,1.939051,2.033046,0.228100,8.92e-07
19000,1.961826,1.961826,2.026403,0.229900,9.36e-07
19500,1.994581,1.994581,2.024739,0.234000,9.80e-07
20000,2.007120,2.007120,2.022169,0.236600,1.03e-06
20500,1.812281,1.812281,2.015676,0.237000,1.07e-06
21000,2.001198,2.001198,2.013459,0.235300,1.12e-06
21500,1.812487,1.812487,2.007741,0.240000,1.16e-06
22000,1.919286,1.919286,2.003116,0.241300,1.21e-06
22500,1.884614,1.884614,1.993953,0.248800,1.26e-06
23000,1.998056,1.998056,1.994075,0.248700,1.30e-06
23500,1.898935,1.898935,1.987292,0.252100,1.35e-06
24000,1.954907,1.954907,1.984156,0.252300,1.40e-06
24500,1.959851,1.959851,1.977741,0.254800,1.44e-06
25000,1.868143,1.868143,1.978445,0.255800,1.49e-06
25500,1.948573,1.948573,1.986606,0.256400,1.54e-06
26000,1.923054,1.923054,1.983642,0.259400,1.59e-06
26500,2.055402,2.055402,1.928294,0.279000,1.63e-06
27000,1.960430,1.960430,1.927528,0.286700,1.68e-06
27500,1.902398,1.902398,1.924140,0.285400,1.73e-06
28000,1.941149,1.941149,1.920687,0.282000,1.77e-06
28500,1.920579,1.920579,1.914488,0.288500,1.82e-06
29000,1.807778,1.807778,1.914096,0.286800,1.87e-06
29500,1.963413,1.963413,1.910973,0.287500,1.91e-06
30000,1.818986,1.818986,1.907423,0.291000,1.96e-06
30500,1.750532,1.750532,1.871707,0.308200,2.00e-06
31000,1.835457,1.835457,1.872593,0.307500,2.05e-06
31500,1.728714,1.728714,1.877094,0.303700,2.09e-06
32000,1.757185,1.757185,1.867480,0.305600,2.13e-06
32500,1.931627,1.931627,1.858479,0.307500,2.18e-06
33000,1.624436,1.624436,1.853610,0.312100,2.22e-06
33500,1.644971,1.644971,1.843868,0.316000,2.26e-06
34000,1.731783,1.731783,1.845576,0.316300,2.30e-06
34500,1.766534,1.766534,1.830610,0.320900,2.34e-06
35000,1.763766,1.763766,1.839013,0.319800,2.38e-06
35500,1.681664,1.681664,1.834799,0.322200,2.42e-06
36000,1.709356,1.709356,1.836259,0.318700,2.45e-06
36500,1.800087,1.800087,1.834415,0.320100,2.49e-06
37000,1.802344,1.802344,1.819207,0.325300,2.52e-06
37500,1.585112,1.585112,1.815397,0.327800,2.56e-06
38000,1.660612,1.660612,1.797372,0.338300,2.59e-06
38500,1.575043,1.575043,1.804515,0.336100,2.62e-06
39000,1.680054,1.680054,1.799578,0.336500,2.65e-06
39500,1.748163,1.748163,1.785758,0.339100,2.68e-06
40000,1.612138,1.612138,1.789530,0.341400,2.71e-06
40500,1.558669,1.558669,1.775337,0.343500,2.74e-06
41000,1.323379,1.323379,1.771829,0.347100,2.77e-06
41500,1.651280,1.651280,1.778408,0.340100,2.79e-06
42000,1.668491,1.668491,1.776771,0.341800,2.81e-06
42500,1.714482,1.714482,1.766210,0.343600,2.84e-06
43000,1.677558,1.677558,1.760749,0.349000,2.86e-06
43500,1.776458,1.776458,1.764558,0.346700,2.88e-06
44000,1.682104,1.682104,1.763996,0.342700,2.89e-06
44500,1.605695,1.605695,1.762273,0.350700,2.91e-06
45000,1.610727,1.610727,1.762540,0.350700,2.93e-06
45500,1.468256,1.468256,1.752483,0.350500,2.94e-06
46000,1.661211,1.661211,1.744218,0.355000,2.95e-06
46500,1.860134,1.860134,1.763661,0.352900,2.96e-06
47000,1.701517,1.701517,1.747282,0.354600,2.97e-06
47500,1.686660,1.686660,1.747777,0.357600,2.98e-06
48000,1.477304,1.477304,1.747843,0.357400,2.99e-06
48500,1.724566,1.724566,1.745528,0.356600,2.99e-06
49000,1.627117,1.627117,1.736881,0.360200,3.00e-06
49500,1.621150,1.621150,1.719686,0.369700,3.00e-06
