step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.992864,1.942658,1.978092,0.277900,3.96e-05
1001,1.766811,1.716376,1.842139,0.322100,1.12e-04
1501,1.779864,1.729629,1.574977,0.420000,2.01e-04
2001,1.455232,1.404958,1.371325,0.498900,2.73e-04
2501,1.335483,1.285341,1.325569,0.518400,3.00e-04
3001,1.383853,1.333647,1.267633,0.542900,3.00e-04
3501,1.358827,1.308612,1.200557,0.564700,3.00e-04
4001,1.276808,1.226659,1.125651,0.597700,2.99e-04
4501,1.016685,0.966576,1.122124,0.592700,2.99e-04
5001,1.107960,1.057883,1.093772,0.608600,2.98e-04
5501,1.412114,1.362018,1.048560,0.625500,2.97e-04
6001,1.228574,1.178525,1.007302,0.641700,2.96e-04
6501,1.000790,0.950729,0.973819,0.655900,2.95e-04
7001,1.251867,1.201781,0.999040,0.643900,2.93e-04
7501,0.989564,0.939531,0.997029,0.646500,2.92e-04
8001,1.032027,0.981962,0.944654,0.667000,2.90e-04
8501,1.280362,1.230313,0.995605,0.652700,2.88e-04
9001,0.941527,0.891454,0.915268,0.681100,2.86e-04
9501,0.819801,0.769758,0.870554,0.690200,2.84e-04
10001,1.022468,0.972403,0.872597,0.689000,2.82e-04
10501,0.937951,0.887871,0.860082,0.697500,2.79e-04
11001,1.024686,0.974620,0.862604,0.695000,2.77e-04
11501,0.768688,0.718611,0.894540,0.682600,2.74e-04
12001,0.939193,0.889152,0.805411,0.709800,2.71e-04
12501,0.940121,0.889998,0.808680,0.713800,2.68e-04
13001,0.789520,0.739429,0.815364,0.709000,2.65e-04
13501,0.900634,0.850626,0.875600,0.696700,2.62e-04
14001,1.074890,1.024860,0.810174,0.716400,2.59e-04
14501,0.764990,0.714948,0.783697,0.722700,2.55e-04
15001,0.883523,0.833476,0.777891,0.730900,2.52e-04
15501,0.743139,0.693124,0.769051,0.728300,2.48e-04
16001,0.826331,0.776302,0.755251,0.734400,2.44e-04
16501,0.863252,0.813238,0.748734,0.736700,2.40e-04
17001,0.702626,0.652613,0.784095,0.727400,2.36e-04
17501,0.857427,0.807413,0.749360,0.738600,2.32e-04
18001,0.937870,0.887835,0.735266,0.745600,2.28e-04
18501,0.865853,0.815851,0.756238,0.738100,2.24e-04
19001,0.663970,0.613941,0.768217,0.735400,2.19e-04
19501,0.786862,0.736832,0.740718,0.743100,2.15e-04
20001,0.712196,0.662148,0.724419,0.747700,2.10e-04
20501,0.920199,0.870178,0.727910,0.749800,2.06e-04
21001,1.171729,1.121671,0.679666,0.766200,2.01e-04
21501,0.852975,0.802953,0.771823,0.734200,1.96e-04
22001,0.765325,0.715282,0.730401,0.750900,1.92e-04
22501,0.585082,0.535063,0.683169,0.764400,1.87e-04
23001,0.507355,0.457340,0.701486,0.754800,1.82e-04
23501,0.732053,0.682012,0.679577,0.762200,1.77e-04
24001,0.800207,0.750193,0.672309,0.763600,1.72e-04
24501,0.749670,0.699644,0.674059,0.767000,1.67e-04
25001,0.757619,0.707607,0.686934,0.764300,1.62e-04
25501,0.743714,0.693681,0.690148,0.762900,1.57e-04
26001,0.717921,0.667920,0.672327,0.769400,1.52e-04
26501,0.588819,0.538792,0.682648,0.764400,1.48e-04
27001,0.654062,0.604043,0.664530,0.774900,1.43e-04
27501,0.765691,0.715666,0.658404,0.772900,1.38e-04
28001,0.647554,0.597509,0.652835,0.774500,1.33e-04
28501,0.702769,0.652764,0.670228,0.773500,1.28e-04
29001,0.726620,0.676602,0.644818,0.779300,1.23e-04
29501,0.648764,0.598765,0.636267,0.782900,1.18e-04
30001,0.737811,0.687822,0.646648,0.777800,1.13e-04
30501,0.609393,0.559399,0.630288,0.779500,1.08e-04
31001,0.625408,0.575394,0.623571,0.786300,1.04e-04
31501,0.658695,0.608689,0.633237,0.784500,9.89e-05
32001,0.653180,0.603172,0.634592,0.782700,9.43e-05
32501,0.526837,0.476826,0.605106,0.792800,8.97e-05
33001,0.622722,0.572720,0.616818,0.789100,8.52e-05
33501,0.521393,0.471370,0.614901,0.791100,8.08e-05
34001,0.539558,0.489550,0.607067,0.798200,7.64e-05
34501,0.492328,0.442327,0.609490,0.793300,7.21e-05
35001,0.569983,0.519997,0.613107,0.790300,6.79e-05
35501,0.531005,0.481010,0.606708,0.794100,6.38e-05
36001,0.642653,0.592649,0.612110,0.791900,5.98e-05
36501,0.879218,0.829216,0.597160,0.797800,5.59e-05
37001,0.773989,0.723989,0.600313,0.794000,5.21e-05
37501,0.516991,0.466989,0.597946,0.795700,4.84e-05
38001,0.594498,0.544504,0.610320,0.792200,4.48e-05
38501,0.864380,0.814369,0.606271,0.796700,4.13e-05
39001,0.763458,0.713444,0.588246,0.799000,3.80e-05
39501,0.546816,0.496814,0.599366,0.799000,3.47e-05
40001,0.658646,0.608645,0.587861,0.799200,3.16e-05
40501,0.504160,0.454159,0.588643,0.800500,2.86e-05
41001,0.697801,0.647798,0.588591,0.798600,2.58e-05
41501,0.749394,0.699378,0.588653,0.798200,2.31e-05
42001,0.529090,0.479086,0.582791,0.803000,2.05e-05
42501,0.545127,0.495127,0.581446,0.804000,1.81e-05
43001,0.471451,0.421436,0.594204,0.800300,1.58e-05
43501,0.525169,0.475169,0.587342,0.801400,1.36e-05
44001,0.567625,0.517626,0.580900,0.804000,1.17e-05
44501,0.511476,0.461471,0.578524,0.804000,9.81e-06
45001,0.854182,0.804177,0.583654,0.801500,8.12e-06
45501,0.769282,0.719289,0.583866,0.801900,6.59e-06
46001,0.581834,0.531831,0.584286,0.802000,5.21e-06
46501,0.401575,0.351579,0.578355,0.801800,4.00e-06
47001,0.503452,0.453448,0.579879,0.801500,2.94e-06
47501,0.615501,0.565497,0.579048,0.804700,2.04e-06
48001,0.814142,0.764141,0.578365,0.805400,1.31e-06
48501,0.554869,0.504872,0.579264,0.803500,7.37e-07
49001,0.601702,0.551702,0.578765,0.805400,3.28e-07
49501,0.513247,0.463253,0.578411,0.805100,8.26e-08
