step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
1500,22,ElasticLinear,-0.1497,0.0374,-0.2445,0.0694,0.0169,768
1500,23,ElasticLinear,-0.1167,0.0737,-0.2635,0.1407,0.0781,192
1500,27,ElasticLinear,0.0937,0.3049,-0.4190,1.1869,0.4974,768
1500,28,ElasticLinear,0.3029,0.3591,-0.3395,1.0757,0.8021,192
1500,32,ElasticLinear,-0.1402,0.0472,-0.2198,0.1420,0.0299,768
1500,33,ElasticLinear,-0.1011,0.0748,-0.2330,0.1400,0.0938,192
1500,37,ElasticLinear,0.1123,0.2948,-0.4474,1.0710,0.5768,768
1500,38,ElasticLinear,0.3069,0.3503,-0.4005,1.1518,0.7969,192
1500,56,ElasticLinear,-0.1451,0.0377,-0.2336,0.0857,0.0156,768
1500,57,ElasticLinear,-0.1097,0.0657,-0.2394,0.0946,0.0885,192
1500,61,ElasticLinear,0.1261,0.3105,-0.4495,1.1352,0.5677,768
1500,62,ElasticLinear,0.3158,0.3557,-0.3970,1.0853,0.8073,192
1500,66,ElasticLinear,-0.0162,0.2113,-0.3744,0.8656,0.3125,768
1500,67,ElasticLinear,0.1250,0.2847,-0.4301,0.9404,0.6094,192
1500,71,ElasticLinear,-0.0152,0.2251,-0.4039,0.9151,0.2982,768
1500,72,ElasticLinear,0.1240,0.2780,-0.3949,0.8685,0.6198,192
1500,90,ElasticLinear,0.1846,0.3266,-0.4402,1.1796,0.6719,768
1500,91,ElasticLinear,0.3499,0.3624,-0.3685,1.1112,0.8229,192
1500,95,ElasticLinear,-0.1027,0.1130,-0.3801,0.5050,0.1133,768
1500,96,ElasticLinear,-0.0213,0.1753,-0.3034,0.6575,0.3438,192
1500,100,ElasticLinear,-0.1631,0.0059,-0.1882,-0.1278,0.0000,768
1500,101,ElasticLinear,-0.1580,0.0112,-0.1785,-0.1203,0.0000,192
1500,105,ElasticLinear,-0.1008,0.1209,-0.3348,0.6399,0.1172,768
1500,106,ElasticLinear,-0.0029,0.1983,-0.3761,0.5642,0.3646,192
1500,124,ElasticLinear,-0.0979,0.1255,-0.3319,0.5805,0.1315,768
1500,125,ElasticLinear,-0.0071,0.1635,-0.3326,0.5235,0.3802,192
1500,129,ElasticLinear,0.0286,0.2501,-0.3838,1.0311,0.4102,768
1500,130,ElasticLinear,0.2036,0.3234,-0.3666,1.0706,0.6615,192
1500,134,ElasticLinear,0.1026,0.2635,-0.4339,0.9727,0.5690,768
1500,135,ElasticLinear,0.2781,0.3376,-0.4454,1.0004,0.7656,192
1500,139,ElasticLinear,-0.1050,0.1059,-0.2870,0.5059,0.1042,768
1500,140,ElasticLinear,-0.0325,0.1464,-0.3036,0.3981,0.2917,192
2000,22,ElasticLinear,-0.1473,0.0579,-0.3525,0.1697,0.0273,768
2000,23,ElasticLinear,-0.1087,0.1152,-0.3927,0.2657,0.1094,192
2000,27,ElasticLinear,0.1023,0.3992,-0.6845,1.4607,0.5000,768
2000,28,ElasticLinear,0.3260,0.4712,-0.5837,1.3098,0.7292,192
2000,32,ElasticLinear,-0.1391,0.0665,-0.3108,0.2532,0.0443,768
2000,33,ElasticLinear,-0.0971,0.1093,-0.3711,0.2514,0.1667,192
2000,37,ElasticLinear,0.1194,0.3904,-0.7035,1.3128,0.5625,768
2000,38,ElasticLinear,0.3136,0.4662,-0.6672,1.4066,0.7135,192
2000,56,ElasticLinear,-0.1450,0.0533,-0.3678,0.1543,0.0260,768
2000,57,ElasticLinear,-0.1087,0.0993,-0.3911,0.1918,0.1146,192
2000,61,ElasticLinear,0.1316,0.4095,-0.7286,1.3886,0.5482,768
2000,62,ElasticLinear,0.3303,0.4715,-0.6597,1.3266,0.7240,192
2000,66,ElasticLinear,-0.0127,0.2787,-0.6517,1.0997,0.3424,768
2000,67,ElasticLinear,0.1280,0.3803,-0.6858,1.1658,0.5781,192
2000,71,ElasticLinear,-0.0090,0.3037,-0.6879,1.1479,0.3698,768
2000,72,ElasticLinear,0.1306,0.3786,-0.6503,1.0810,0.5885,192
2000,90,ElasticLinear,0.1891,0.4331,-0.7315,1.4330,0.6302,768
2000,91,ElasticLinear,0.3577,0.4863,-0.6524,1.3493,0.7240,192
2000,95,ElasticLinear,-0.0987,0.1603,-0.6264,0.7013,0.1536,768
2000,96,ElasticLinear,-0.0126,0.2503,-0.4973,0.8888,0.3906,192
2000,100,ElasticLinear,-0.1629,0.0095,-0.2125,-0.1084,0.0000,768
2000,101,ElasticLinear,-0.1571,0.0181,-0.1938,-0.1007,0.0000,192
2000,105,ElasticLinear,-0.0980,0.1682,-0.5829,0.8209,0.1536,768
2000,106,ElasticLinear,0.0055,0.2802,-0.5974,0.7497,0.4271,192
2000,124,ElasticLinear,-0.0983,0.1733,-0.5250,0.7641,0.1549,768
2000,125,ElasticLinear,-0.0031,0.2348,-0.5426,0.7467,0.4062,192
2000,129,ElasticLinear,0.0284,0.3330,-0.6109,1.2450,0.4284,768
2000,130,ElasticLinear,0.2052,0.4333,-0.6164,1.3222,0.6302,192
2000,134,ElasticLinear,0.1070,0.3484,-0.7168,1.1918,0.5482,768
2000,135,ElasticLinear,0.2747,0.4479,-0.7146,1.2060,0.6719,192
2000,139,ElasticLinear,-0.1033,0.1472,-0.5133,0.6903,0.1289,768
2000,140,ElasticLinear,-0.0301,0.2132,-0.4971,0.5323,0.3385,192
2500,22,ElasticLinear,-0.1481,0.0851,-0.4919,0.2966,0.0560,768
2500,23,ElasticLinear,-0.1028,0.1670,-0.5507,0.4101,0.2188,192
2500,27,ElasticLinear,0.1081,0.5018,-0.9791,1.7356,0.5130,768
2500,28,ElasticLinear,0.3490,0.5856,-0.8436,1.5546,0.6823,192
2500,32,ElasticLinear,-0.1417,0.0918,-0.4554,0.3764,0.0625,768
2500,33,ElasticLinear,-0.0961,0.1508,-0.5222,0.3797,0.1927,192
2500,37,ElasticLinear,0.1253,0.4947,-0.9821,1.5554,0.5547,768
2500,38,ElasticLinear,0.3227,0.5854,-0.9064,1.6676,0.6875,192
2500,56,ElasticLinear,-0.1483,0.0762,-0.5021,0.2546,0.0456,768
2500,57,ElasticLinear,-0.1100,0.1413,-0.5413,0.3016,0.1510,192
2500,61,ElasticLinear,0.1357,0.5165,-1.0164,1.6333,0.5417,768
2500,62,ElasticLinear,0.3476,0.5897,-0.9070,1.5645,0.6771,192
2500,66,ElasticLinear,-0.0113,0.3575,-0.9208,1.3275,0.3711,768
2500,67,ElasticLinear,0.1333,0.4817,-0.9455,1.3851,0.5729,192
2500,71,ElasticLinear,-0.0054,0.3956,-0.9623,1.3930,0.4128,768
2500,72,ElasticLinear,0.1371,0.4887,-0.9087,1.2905,0.5677,192
2500,90,ElasticLinear,0.1921,0.5461,-1.0386,1.6948,0.5990,768
2500,91,ElasticLinear,0.3660,0.6100,-0.9267,1.5820,0.6615,192
2500,95,ElasticLinear,-0.0968,0.2184,-0.8722,0.8896,0.2031,768
2500,96,ElasticLinear,-0.0040,0.3337,-0.6990,1.1142,0.4167,192
2500,100,ElasticLinear,-0.1666,0.0151,-0.2500,-0.0828,0.0000,768
2500,101,ElasticLinear,-0.1600,0.0286,-0.2232,-0.0762,0.0000,192
2500,105,ElasticLinear,-0.0982,0.2272,-0.8151,0.9680,0.2161,768
2500,106,ElasticLinear,0.0124,0.3717,-0.8515,0.9309,0.4427,192
2500,124,ElasticLinear,-0.1027,0.2290,-0.7355,0.9541,0.1927,768
2500,125,ElasticLinear,-0.0014,0.3126,-0.7670,0.9654,0.4375,192
2500,129,ElasticLinear,0.0255,0.4280,-0.8722,1.4650,0.4388,768
2500,130,ElasticLinear,0.2080,0.5463,-0.8988,1.5556,0.6042,192
2500,134,ElasticLinear,0.1097,0.4438,-1.0092,1.4031,0.5508,768
2500,135,ElasticLinear,0.2730,0.5588,-0.9868,1.3970,0.6406,192
2500,139,ElasticLinear,-0.1053,0.1985,-0.7479,0.9033,0.1680,768
2500,140,ElasticLinear,-0.0296,0.2927,-0.7223,0.6827,0.3698,192
3000,22,ElasticLinear,-0.1443,0.1182,-0.6442,0.4461,0.0768,768
3000,23,ElasticLinear,-0.0916,0.2270,-0.7316,0.5676,0.2604,192
3000,27,ElasticLinear,0.1159,0.6144,-1.2582,2.0158,0.5169,768
3000,28,ElasticLinear,0.3746,0.7037,-1.0814,1.7904,0.6719,192
3000,32,ElasticLinear,-0.1403,0.1233,-0.5897,0.5196,0.0872,768
3000,33,ElasticLinear,-0.0908,0.2018,-0.7007,0.5274,0.2552,192
3000,37,ElasticLinear,0.1331,0.6072,-1.2874,1.8081,0.5534,768
3000,38,ElasticLinear,0.3361,0.7056,-1.1636,1.9159,0.6719,192
3000,56,ElasticLinear,-0.1481,0.1043,-0.6540,0.3694,0.0651,768
3000,57,ElasticLinear,-0.1089,0.1915,-0.7105,0.4282,0.2240,192
3000,61,ElasticLinear,0.1403,0.6282,-1.3288,1.8904,0.5312,768
3000,62,ElasticLinear,0.3650,0.7067,-1.1794,1.8057,0.6406,192
3000,66,ElasticLinear,-0.0074,0.4457,-1.1880,1.5502,0.3958,768
3000,67,ElasticLinear,0.1408,0.5887,-1.2280,1.6134,0.5625,192
3000,71,ElasticLinear,0.0007,0.4983,-1.2657,1.6403,0.4401,768
3000,72,ElasticLinear,0.1470,0.6036,-1.2167,1.5078,0.5781,192
3000,90,ElasticLinear,0.1957,0.6639,-1.3346,1.9534,0.5859,768
3000,91,ElasticLinear,0.3767,0.7326,-1.1994,1.8137,0.6510,192
3000,95,ElasticLinear,-0.0914,0.2856,-1.1589,1.1083,0.2643,768
3000,96,ElasticLinear,0.0078,0.4276,-0.9112,1.3576,0.4479,192
3000,100,ElasticLinear,-0.1663,0.0226,-0.2991,-0.0408,0.0000,768
3000,101,ElasticLinear,-0.1583,0.0431,-0.2592,-0.0376,0.0000,192
3000,105,ElasticLinear,-0.0946,0.2977,-1.0740,1.1512,0.2565,768
3000,106,ElasticLinear,0.0211,0.4744,-1.0959,1.1306,0.4740,192
3000,124,ElasticLinear,-0.1046,0.2947,-0.9615,1.1369,0.2383,768
3000,125,ElasticLinear,0.0029,0.3992,-1.0145,1.1966,0.4583,192
3000,129,ElasticLinear,0.0234,0.5336,-1.1364,1.6979,0.4557,768
3000,130,ElasticLinear,0.2114,0.6627,-1.1604,1.8037,0.5938,192
3000,134,ElasticLinear,0.1139,0.5471,-1.3161,1.6173,0.5508,768
3000,135,ElasticLinear,0.2713,0.6750,-1.2498,1.6016,0.6042,192
3000,139,ElasticLinear,-0.1039,0.2567,-0.9818,1.1151,0.2096,768
3000,140,ElasticLinear,-0.0262,0.3795,-0.9610,0.8352,0.4062,192
3500,22,ElasticLinear,-0.1456,0.1592,-0.8256,0.6125,0.1172,768
3500,23,ElasticLinear,-0.0838,0.2980,-0.9197,0.7442,0.2865,192
3500,27,ElasticLinear,0.1202,0.7305,-1.5411,2.2909,0.5117,768
3500,28,ElasticLinear,0.3998,0.8207,-1.3259,2.0191,0.6510,192
3500,32,ElasticLinear,-0.1443,0.1616,-0.7474,0.6807,0.1120,768
3500,33,ElasticLinear,-0.0898,0.2596,-0.8817,0.6836,0.2865,192
3500,37,ElasticLinear,0.1377,0.7225,-1.6172,2.0526,0.5534,768
3500,38,ElasticLinear,0.3477,0.8255,-1.4303,2.1735,0.6510,192
3500,56,ElasticLinear,-0.1531,0.1399,-0.8374,0.5010,0.0872,768
3500,57,ElasticLinear,-0.1114,0.2493,-0.8937,0.5779,0.2552,192
3500,61,ElasticLinear,0.1430,0.7450,-1.6381,2.1511,0.5312,768
3500,62,ElasticLinear,0.3838,0.8238,-1.4157,2.0471,0.6354,192
3500,66,ElasticLinear,-0.0085,0.5421,-1.4777,1.7800,0.4102,768
3500,67,ElasticLinear,0.1443,0.6995,-1.5317,1.8417,0.5521,192
3500,71,ElasticLinear,0.0033,0.6090,-1.5909,1.8956,0.4466,768
3500,72,ElasticLinear,0.1559,0.7227,-1.5208,1.7255,0.5677,192
3500,90,ElasticLinear,0.1985,0.7827,-1.6480,2.1998,0.5729,768
3500,91,ElasticLinear,0.3913,0.8555,-1.4597,2.0455,0.6250,192
3500,95,ElasticLinear,-0.0893,0.3595,-1.4402,1.3193,0.3060,768
3500,96,ElasticLinear,0.0195,0.5236,-1.1403,1.6060,0.4635,192
3500,100,ElasticLinear,-0.1721,0.0316,-0.3506,-0.0025,0.0000,768
3500,101,ElasticLinear,-0.1622,0.0603,-0.3057,0.0029,0.0208,192
3500,105,ElasticLinear,-0.0948,0.3774,-1.3366,1.3601,0.2878,768
3500,106,ElasticLinear,0.0307,0.5847,-1.3769,1.3475,0.4792,192
3500,124,ElasticLinear,-0.1111,0.3687,-1.2012,1.3489,0.2799,768
3500,125,ElasticLinear,0.0061,0.4882,-1.2558,1.4275,0.4740,192
3500,129,ElasticLinear,0.0187,0.6452,-1.3974,1.9471,0.4648,768
3500,130,ElasticLinear,0.2180,0.7815,-1.4331,2.0467,0.5781,192
3500,134,ElasticLinear,0.1158,0.6518,-1.6250,1.8432,0.5443,768
3500,135,ElasticLinear,0.2690,0.7907,-1.5100,1.8112,0.5833,192
3500,139,ElasticLinear,-0.1073,0.3241,-1.2230,1.3322,0.2487,768
3500,140,ElasticLinear,-0.0238,0.4763,-1.1915,1.0240,0.4375,19244000,22,ElasticLinear,-0.1400,0.2054,-1.0205,0.8049,0.1380,768
4000,23,ElasticLinear,-0.0686,0.3753,-1.1252,0.9231,0.3594,192
4000,27,ElasticLinear,0.1274,0.8513,-1.7977,2.5643,0.5208,768
4000,28,ElasticLinear,0.4306,0.9386,-1.5680,2.2582,0.6354,192
4000,32,ElasticLinear,-0.1426,0.2031,-0.9212,0.8334,0.1576,768
4000,33,ElasticLinear,-0.0838,0.3198,-1.0573,0.8493,0.3073,192
4000,37,ElasticLinear,0.1453,0.8419,-1.9517,2.3125,0.5547,768
4000,38,ElasticLinear,0.3648,0.9464,-1.7011,2.4255,0.6406,192
4000,56,ElasticLinear,-0.1522,0.1805,-1.0112,0.6430,0.1237,768
4000,57,ElasticLinear,-0.1095,0.3133,-1.0725,0.7337,0.2708,192
4000,61,ElasticLinear,0.1472,0.8644,-1.9385,2.4085,0.5326,768
4000,62,ElasticLinear,0.4062,0.9427,-1.6467,2.2941,0.6198,192
4000,66,ElasticLinear,-0.0056,0.6415,-1.7559,2.0302,0.4323,768
4000,67,ElasticLinear,0.1526,0.8102,-1.8194,2.0728,0.5521,192
4000,71,ElasticLinear,0.0099,0.7267,-1.8718,2.1543,0.4688,768
4000,72,ElasticLinear,0.1726,0.8433,-1.8172,1.9616,0.5625,192
4000,90,ElasticLinear,0.2025,0.9054,-1.9555,2.4562,0.5664,768
4000,91,ElasticLinear,0.4084,0.9802,-1.7382,2.2946,0.6042,192
4000,95,ElasticLinear,-0.0820,0.4409,-1.7176,1.5423,0.3516,768
4000,96,ElasticLinear,0.0359,0.6249,-1.3747,1.8648,0.4792,192
4000,100,ElasticLinear,-0.1715,0.0438,-0.4091,0.0607,0.0130,768
4000,101,ElasticLinear,-0.1593,0.0822,-0.3620,0.0588,0.0573,192
4000,105,ElasticLinear,-0.0890,0.4678,-1.5967,1.5563,0.3320,768
4000,106,ElasticLinear,0.0452,0.7023,-1.6415,1.5735,0.5000,192
4000,124,ElasticLinear,-0.1133,0.4484,-1.4321,1.5365,0.3190,768
4000,125,ElasticLinear,0.0137,0.5817,-1.4939,1.6593,0.4688,192
4000,129,ElasticLinear,0.0161,0.7597,-1.7145,2.1814,0.4701,768
4000,130,ElasticLinear,0.2266,0.9001,-1.6973,2.3048,0.5729,192
4000,134,ElasticLinear,0.1203,0.7604,-1.9466,2.0621,0.5443,768
4000,135,ElasticLinear,0.2707,0.9070,-1.7779,2.0116,0.5729,192
4000,139,ElasticLinear,-0.1056,0.3961,-1.4708,1.5415,0.2904,768
4000,140,ElasticLinear,-0.0169,0.5765,-1.4376,1.2080,0.4531,19244500,22,ElasticLinear,-0.1420,0.2577,-1.2193,0.9940,0.1641,768
4500,23,ElasticLinear,-0.0577,0.4592,-1.3368,1.1162,0.3958,192
4500,27,ElasticLinear,0.1325,0.9762,-2.0796,2.8427,0.5299,768
4500,28,ElasticLinear,0.4613,1.0600,-1.7941,2.5055,0.6250,192
4500,32,ElasticLinear,-0.1491,0.2510,-1.1058,0.9964,0.1862,768
4500,33,ElasticLinear,-0.0834,0.3853,-1.2393,1.0223,0.3177,192
4500,37,ElasticLinear,0.1513,0.9604,-2.2891,2.5636,0.5547,768
4500,38,ElasticLinear,0.3813,1.0665,-1.9636,2.6754,0.6354,192
4500,56,ElasticLinear,-0.1591,0.2245,-1.1750,0.7842,0.1523,768
4500,57,ElasticLinear,-0.1131,0.3769,-1.2644,0.8839,0.3177,192
4500,61,ElasticLinear,0.1497,0.9887,-2.2529,2.6700,0.5312,768
4500,62,ElasticLinear,0.4328,1.0613,-1.8790,2.5493,0.6094,192
4500,66,ElasticLinear,-0.0061,0.7456,-2.0196,2.2819,0.4401,768
4500,67,ElasticLinear,0.1610,0.9207,-2.1210,2.3009,0.5521,192
4500,71,ElasticLinear,0.0123,0.8414,-2.1711,2.3840,0.4779,768
4500,72,ElasticLinear,0.1877,0.9574,-2.0945,2.1853,0.5625,192
4500,90,ElasticLinear,0.2054,1.0299,-2.2667,2.7073,0.5612,768
4500,91,ElasticLinear,0.4269,1.1054,-1.9937,2.5394,0.5938,192
4500,95,ElasticLinear,-0.0810,0.5223,-1.9816,1.7536,0.3737,768
4500,96,ElasticLinear,0.0486,0.7222,-1.5642,2.0948,0.4896,192
4500,100,ElasticLinear,-0.1798,0.0578,-0.4826,0.1266,0.0169,768
4500,101,ElasticLinear,-0.1646,0.1082,-0.4334,0.1212,0.0938,192
4500,105,ElasticLinear,-0.0897,0.5579,-1.8504,1.7564,0.3698,768
4500,106,ElasticLinear,0.0589,0.8149,-1.9070,1.7989,0.5052,192
4500,124,ElasticLinear,-0.1209,0.5292,-1.6622,1.7314,0.3424,768
4500,125,ElasticLinear,0.0216,0.6732,-1.7199,1.8919,0.4635,192
4500,129,ElasticLinear,0.0122,0.8775,-2.0273,2.4253,0.4727,768
4500,130,ElasticLinear,0.2377,1.0177,-1.9447,2.5609,0.5729,192
4500,134,ElasticLinear,0.1238,0.8721,-2.2521,2.2909,0.5430,768
4500,135,ElasticLinear,0.2740,1.0246,-2.0229,2.2167,0.5625,192
4500,139,ElasticLinear,-0.1095,0.4803,-1.7247,1.7749,0.3216,768
4500,140,ElasticLinear,-0.0110,0.6895,-1.7033,1.4141,0.4635,19255000,22,ElasticLinear,-0.1452,0.3143,-1.4298,1.1943,0.1914,768
5000,23,ElasticLinear,-0.0451,0.5476,-1.5774,1.3085,0.4219,192
5000,27,ElasticLinear,0.1382,1.0984,-2.3408,3.1168,0.5273,768
5000,28,ElasticLinear,0.4931,1.1749,-2.0395,2.7345,0.6146,192
5000,32,ElasticLinear,-0.1563,0.3047,-1.2758,1.1664,0.2174,768
5000,33,ElasticLinear,-0.0807,0.4558,-1.4456,1.2038,0.3490,192
5000,37,ElasticLinear,0.1593,1.0809,-2.6093,2.8217,0.5547,768
5000,38,ElasticLinear,0.4043,1.1872,-2.2042,2.9275,0.6354,192
5000,56,ElasticLinear,-0.1665,0.2751,-1.3547,0.9537,0.1719,768
5000,57,ElasticLinear,-0.1151,0.4482,-1.4763,1.0472,0.3281,192
5000,61,ElasticLinear,0.1533,1.1078,-2.5508,2.9221,0.5273,768
5000,62,ElasticLinear,0.4596,1.1761,-2.1029,2.7837,0.5990,192
5000,66,ElasticLinear,-0.0054,0.8535,-2.2898,2.5221,0.4466,768
5000,67,ElasticLinear,0.1726,1.0349,-2.4114,2.5405,0.5469,192
5000,71,ElasticLinear,0.0150,0.9684,-2.4813,2.6279,0.4922,768
5000,72,ElasticLinear,0.2088,1.0802,-2.3951,2.4367,0.5573,192
5000,90,ElasticLinear,0.2108,1.1501,-2.5659,2.9535,0.5534,768
5000,91,ElasticLinear,0.4512,1.2268,-2.2670,2.7862,0.5885,192
5000,95,ElasticLinear,-0.0783,0.6128,-2.2539,1.9791,0.3997,768
5000,96,ElasticLinear,0.0672,0.8256,-1.7857,2.3374,0.4948,192
5000,100,ElasticLinear,-0.1904,0.0750,-0.5762,0.2066,0.0247,768
5000,101,ElasticLinear,-0.1718,0.1383,-0.5115,0.1801,0.1094,192
5000,105,ElasticLinear,-0.0887,0.6637,-2.1159,2.0116,0.4076,768
5000,106,ElasticLinear,0.0765,0.9402,-2.2131,2.0574,0.5052,192
5000,124,ElasticLinear,-0.1285,0.6141,-1.8801,1.9179,0.3594,768
5000,125,ElasticLinear,0.0307,0.7665,-1.9478,2.1205,0.4688,192
5000,129,ElasticLinear,0.0082,1.0011,-2.3573,2.6669,0.4753,768
5000,130,ElasticLinear,0.2543,1.1389,-2.2186,2.8149,0.5677,192
5000,134,ElasticLinear,0.1272,0.9813,-2.5551,2.5007,0.5391,768
5000,135,ElasticLinear,0.2776,1.1400,-2.2454,2.4129,0.5521,192
5000,139,ElasticLinear,-0.1138,0.5649,-1.9798,1.9998,0.3438,768
5000,140,ElasticLinear,-0.0022,0.7986,-1.9475,1.6342,0.4740,19255500,22,ElasticLinear,-0.1444,0.3796,-1.6717,1.4184,0.2331,768
5500,23,ElasticLinear,-0.0266,0.6442,-1.8016,1.5249,0.4479,192
5500,27,ElasticLinear,0.1462,1.2216,-2.6166,3.3850,0.5260,768
5500,28,ElasticLinear,0.5304,1.2918,-2.2731,2.9722,0.6146,192
5500,32,ElasticLinear,-0.1607,0.3610,-1.4639,1.3484,0.2396,768
5500,33,ElasticLinear,-0.0752,0.5306,-1.6417,1.3872,0.3802,192
5500,37,ElasticLinear,0.1687,1.2034,-2.9603,3.0813,0.5508,768
5500,38,ElasticLinear,0.4285,1.3089,-2.4408,3.1788,0.6406,192
5500,56,ElasticLinear,-0.1717,0.3307,-1.5375,1.1155,0.2083,768
5500,57,ElasticLinear,-0.1155,0.5229,-1.6889,1.2162,0.3594,192
5500,61,ElasticLinear,0.1585,1.2288,-2.8431,3.1735,0.5299,768
5500,62,ElasticLinear,0.4928,1.2920,-2.3359,3.0395,0.5990,192
5500,66,ElasticLinear,-0.0028,0.9624,-2.5500,2.7740,0.4531,768
5500,67,ElasticLinear,0.1882,1.1472,-2.6974,2.7746,0.5573,192
5500,71,ElasticLinear,0.0218,1.0978,-2.7836,2.8953,0.5052,768
5500,72,ElasticLinear,0.2369,1.2034,-2.6855,2.6883,0.5573,192
