step,train_loss,task_loss,val_loss,val_accuracy,lr
501,5.236119,5.185263,5.155756,0.019300,3.96e-05
1001,4.936390,4.885780,4.952722,0.030700,1.12e-04
1501,4.688627,4.637928,4.673072,0.055200,2.01e-04
2001,4.320156,4.269753,4.472006,0.077100,2.73e-04
2501,4.272689,4.222362,4.263038,0.104400,3.00e-04
3001,4.139129,4.088791,4.081651,0.124400,3.00e-04
3501,4.183786,4.133630,3.992831,0.139000,3.00e-04
4001,3.512280,3.462123,3.878583,0.155600,2.99e-04
4501,4.006208,3.956077,3.805929,0.167200,2.99e-04
5001,3.910255,3.860052,3.750491,0.169400,2.98e-04
5501,3.894999,3.844872,3.710605,0.183000,2.97e-04
6001,3.542465,3.492319,3.647476,0.192000,2.96e-04
6501,3.684101,3.633976,3.589015,0.196200,2.95e-04
7001,3.403666,3.353610,3.547285,0.208900,2.93e-04
7501,3.744446,3.694272,3.458388,0.221100,2.92e-04
8001,3.398296,3.348185,3.457774,0.223100,2.90e-04
8501,3.695941,3.645890,3.396170,0.236200,2.88e-04
9001,3.208700,3.158631,3.403891,0.231100,2.86e-04
9501,3.391641,3.341607,3.351609,0.243600,2.84e-04
10001,3.229488,3.179442,3.303546,0.249200,2.82e-04
10501,3.095053,3.045017,3.265223,0.260600,2.79e-04
11001,2.771035,2.720983,3.262657,0.255100,2.77e-04
11501,3.343693,3.293633,3.214697,0.268500,2.74e-04
12001,3.096759,3.046726,3.210919,0.273700,2.71e-04
12501,3.109723,3.059703,3.236838,0.266500,2.68e-04
13001,2.623369,2.573345,3.205095,0.273600,2.65e-04
13501,3.000839,2.950768,3.156134,0.284000,2.62e-04
14001,3.326760,3.276731,3.155949,0.282800,2.59e-04
14501,2.796576,2.746540,3.109462,0.288500,2.55e-04
15001,2.889142,2.839101,3.033792,0.301000,2.52e-04
15501,3.589681,3.539633,3.051597,0.298700,2.48e-04
16001,2.770365,2.720321,3.136854,0.286700,2.44e-04
16501,2.517165,2.467127,3.003679,0.305100,2.40e-04
17001,2.834077,2.784056,2.979814,0.311000,2.36e-04
17501,2.910616,2.860578,2.988803,0.314200,2.32e-04
18001,2.737610,2.687594,2.940958,0.318300,2.28e-04
18501,2.624761,2.574742,2.944350,0.320600,2.24e-04
19001,2.851897,2.801859,2.963695,0.312300,2.19e-04
19501,3.053788,3.003787,2.945010,0.325000,2.15e-04
20001,2.251819,2.201741,2.871222,0.336600,2.10e-04
20501,2.717013,2.666991,2.888177,0.331600,2.06e-04
21001,2.825663,2.775616,2.842829,0.337300,2.01e-04
21501,2.844239,2.794198,2.827137,0.343400,1.96e-04
22001,2.852429,2.802385,2.811895,0.344100,1.92e-04
22501,2.338091,2.288081,2.806629,0.347400,1.87e-04
23001,2.653893,2.603879,2.840219,0.339400,1.82e-04
23501,2.496115,2.446088,2.857509,0.337900,1.77e-04
24001,2.923864,2.873828,2.770552,0.351100,1.72e-04
24501,2.342055,2.292023,2.776807,0.351800,1.67e-04
25001,2.545220,2.495204,2.749045,0.362600,1.62e-04
25501,2.253924,2.203900,2.776504,0.355800,1.57e-04
26001,2.775932,2.725918,2.806149,0.349100,1.52e-04
26501,2.572719,2.522690,2.743254,0.362800,1.48e-04
27001,2.554321,2.504297,2.781155,0.356600,1.43e-04
27501,2.300258,2.250249,2.716986,0.370600,1.38e-04
28001,2.311845,2.261834,2.684709,0.370100,1.33e-04
28501,2.306029,2.256008,2.728723,0.368900,1.28e-04
29001,2.539549,2.489532,2.691596,0.372400,1.23e-04
29501,2.659602,2.609598,2.663375,0.381100,1.18e-04
30001,2.297969,2.247961,2.646697,0.377300,1.13e-04
30501,2.368635,2.318621,2.648254,0.381700,1.08e-04
31001,1.877542,1.827520,2.665283,0.379000,1.04e-04
31501,2.427292,2.377289,2.652917,0.380900,9.89e-05
32001,2.412860,2.362838,2.650079,0.379900,9.43e-05
32501,2.487170,2.437150,2.653614,0.380900,8.97e-05
33001,2.016720,1.966710,2.648776,0.378900,8.52e-05
33501,2.357450,2.307438,2.657504,0.377800,8.08e-05
34001,1.616295,1.566296,2.618109,0.385400,7.64e-05
34501,2.331626,2.281629,2.590880,0.393800,7.21e-05
35001,2.099068,2.049063,2.641766,0.386200,6.79e-05
35501,1.859589,1.809585,2.587440,0.388900,6.38e-05
36001,2.118980,2.068964,2.579001,0.394200,5.98e-05
36501,2.126881,2.076859,2.611321,0.391400,5.59e-05
37001,2.207591,2.157591,2.579604,0.400000,5.21e-05
37501,1.936810,1.886802,2.576245,0.394500,4.84e-05
38001,2.360182,2.310173,2.580518,0.396500,4.48e-05
38501,1.793290,1.743279,2.580264,0.395200,4.13e-05
39001,2.004219,1.954213,2.571836,0.395900,3.80e-05
39501,1.851383,1.801374,2.563364,0.401000,3.47e-05
40001,2.427370,2.377365,2.546362,0.404200,3.16e-05
40501,2.254441,2.204444,2.555377,0.402600,2.86e-05
41001,1.750805,1.700790,2.528077,0.405100,2.58e-05
41501,2.095898,2.045890,2.547978,0.402100,2.31e-05
42001,1.920387,1.870370,2.536091,0.407500,2.05e-05
42501,1.623308,1.573304,2.529150,0.408700,1.81e-05
43001,1.896803,1.846787,2.531358,0.407400,1.58e-05
43501,2.175799,2.125795,2.544630,0.405900,1.36e-05
44001,2.129966,2.079956,2.520153,0.409400,1.17e-05
44501,1.866514,1.816510,2.525867,0.407100,9.81e-06
45001,2.245860,2.195866,2.519802,0.410400,8.12e-06
45501,2.046502,1.996507,2.515075,0.411900,6.59e-06
46001,1.937897,1.887898,2.519805,0.409300,5.21e-06
46501,1.671766,1.621754,2.506496,0.410200,4.00e-06
47001,2.131977,2.081978,2.511482,0.411000,2.94e-06
47501,1.659320,1.609310,2.512274,0.411700,2.04e-06
48001,2.113230,2.063237,2.509807,0.412000,1.31e-06
48501,1.744425,1.694426,2.511450,0.410500,7.37e-07
49001,1.565313,1.515306,2.509096,0.412100,3.28e-07
49501,2.074958,2.024956,2.507941,0.412200,8.26e-08
