step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.942938,1.892794,1.955769,0.285500,5.44e-05
1001,1.623196,1.572530,1.772553,0.339100,1.56e-04
1501,1.706451,1.656135,1.465409,0.461600,2.58e-04
2001,1.413962,1.363771,1.336299,0.505600,3.00e-04
2501,1.260627,1.210520,1.240990,0.546900,3.00e-04
3001,1.385670,1.335551,1.224227,0.555400,2.99e-04
3501,1.256639,1.206581,1.159560,0.585700,2.99e-04
4001,1.129876,1.079700,1.125059,0.596900,2.98e-04
4501,1.076500,1.026446,1.048863,0.625200,2.97e-04
5001,1.037721,0.987629,1.047220,0.621200,2.95e-04
5501,1.302293,1.252099,0.999676,0.645200,2.94e-04
6001,1.188241,1.138159,0.953451,0.660100,2.92e-04
6501,0.945256,0.895156,0.946481,0.664600,2.90e-04
7001,1.223862,1.173776,0.966231,0.658100,2.87e-04
7501,0.959224,0.909148,0.950697,0.664900,2.85e-04
8001,1.001224,0.951071,0.925072,0.672100,2.82e-04
8501,1.158252,1.108182,0.903501,0.682900,2.79e-04
9001,0.792405,0.742294,0.890253,0.685300,2.76e-04
9501,0.779787,0.729718,0.829457,0.707200,2.72e-04
10001,1.138539,1.088477,0.855599,0.698400,2.68e-04
10501,0.924196,0.874145,0.815365,0.710300,2.64e-04
11001,0.833230,0.783163,0.792531,0.718800,2.60e-04
11501,0.659121,0.609012,0.844477,0.707900,2.56e-04
12001,0.790488,0.740443,0.764023,0.730900,2.52e-04
12501,0.786771,0.736651,0.761587,0.732600,2.47e-04
13001,0.745661,0.695587,0.782653,0.724000,2.42e-04
13501,0.755867,0.705799,0.781719,0.733200,2.37e-04
14001,0.869263,0.819212,0.751490,0.737100,2.32e-04
14501,0.672349,0.622272,0.717188,0.747300,2.27e-04
15001,0.618509,0.568475,0.728157,0.751000,2.21e-04
15501,0.600084,0.550046,0.705642,0.752100,2.16e-04
16001,0.780782,0.730757,0.712941,0.748900,2.10e-04
16501,0.791672,0.741601,0.697746,0.757100,2.05e-04
17001,0.542524,0.492448,0.688912,0.759600,1.99e-04
17501,0.714096,0.664067,0.693151,0.758400,1.93e-04
18001,0.775051,0.725016,0.660969,0.774700,1.87e-04
18501,0.716874,0.666838,0.673507,0.763600,1.81e-04
19001,0.600875,0.550869,0.670782,0.767700,1.75e-04
19501,0.747039,0.697028,0.663256,0.770600,1.69e-04
20001,0.658763,0.608750,0.666251,0.770800,1.62e-04
20501,0.671904,0.621879,0.639725,0.778300,1.56e-04
21001,0.902255,0.852234,0.617144,0.789200,1.50e-04
21501,0.835699,0.785659,0.665743,0.770200,1.44e-04
22001,0.525365,0.475331,0.635185,0.783900,1.38e-04
22501,0.451093,0.401056,0.598876,0.793700,1.31e-04
23001,0.316184,0.266143,0.614127,0.789800,1.25e-04
23501,0.576829,0.526817,0.608928,0.793400,1.19e-04
24001,0.499680,0.449673,0.624978,0.787500,1.13e-04
24501,0.562692,0.512676,0.590313,0.798900,1.07e-04
25001,0.695174,0.645149,0.586926,0.800200,1.01e-04
25501,0.538811,0.488801,0.616343,0.789400,9.55e-05
26001,0.569505,0.519512,0.589068,0.798800,8.97e-05
26501,0.668068,0.618054,0.587159,0.801100,8.41e-05
27001,0.610143,0.560135,0.596719,0.802900,7.86e-05
27501,0.649724,0.599705,0.574359,0.803900,7.32e-05
28001,0.426853,0.376821,0.581023,0.799000,6.79e-05
28501,0.485383,0.435372,0.576556,0.800300,6.28e-05
29001,0.630216,0.580200,0.575826,0.807400,5.78e-05
29501,0.457058,0.407029,0.567321,0.811300,5.30e-05
30001,0.588619,0.538609,0.576186,0.807900,4.84e-05
30501,0.412427,0.362419,0.564402,0.809500,4.39e-05
31001,0.546528,0.496523,0.550519,0.815300,3.96e-05
31501,0.477231,0.427233,0.559160,0.810900,3.55e-05
32001,0.606645,0.556635,0.562310,0.812200,3.16e-05
32501,0.447409,0.397396,0.552727,0.815700,2.79e-05
33001,0.421399,0.371374,0.560148,0.814600,2.44e-05
33501,0.362451,0.312447,0.549354,0.818400,2.11e-05
34001,0.551125,0.501100,0.547737,0.816300,1.81e-05
34501,0.429872,0.379859,0.549674,0.818600,1.52e-05
35001,0.580759,0.530752,0.546740,0.818000,1.26e-05
35501,0.436881,0.386868,0.543572,0.820800,1.03e-05
36001,0.365361,0.315360,0.553450,0.818700,8.12e-06
36501,0.614517,0.564519,0.552419,0.818200,6.23e-06
37001,0.358392,0.308392,0.547795,0.818700,4.59e-06
37501,0.409345,0.359338,0.548796,0.818700,3.19e-06
38001,0.381070,0.331072,0.548650,0.819000,2.04e-06
38501,0.477444,0.427436,0.545774,0.819800,1.15e-06
39001,0.586703,0.536701,0.545922,0.817700,5.11e-07
39501,0.414935,0.364925,0.544671,0.818800,1.28e-07
501,0.757508,0.707502,0.725293,0.749500,1.00e-04
1001,0.583121,0.533112,0.683741,0.768300,9.93e-05
1501,0.717723,0.667706,0.648074,0.777600,9.73e-05
2001,0.770208,0.720180,0.653232,0.778800,9.40e-05
2501,0.476135,0.426119,0.626052,0.785900,8.94e-05
3001,0.736860,0.686871,0.615175,0.785900,8.38e-05
3501,0.541887,0.491897,0.605015,0.789300,7.73e-05
4001,0.657218,0.607214,0.601632,0.798600,7.01e-05
4501,0.492255,0.442252,0.593653,0.796300,6.22e-05
5001,0.470259,0.420253,0.589812,0.801800,5.41e-05
5501,0.617770,0.567776,0.580311,0.803000,4.58e-05
6001,0.663061,0.613057,0.580314,0.804600,3.77e-05
6501,0.421932,0.371936,0.573658,0.805800,2.99e-05
7001,0.543557,0.493551,0.572149,0.806200,2.26e-05
