step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.972822,1.922409,1.965889,0.277200,3.96e-05
1001,1.752282,1.701662,1.840687,0.325100,1.12e-04
1501,1.741993,1.691442,1.529864,0.436400,2.01e-04
2001,1.533277,1.483074,1.392621,0.485500,2.73e-04
2501,1.318441,1.268238,1.301680,0.526300,3.00e-04
3001,1.389198,1.338948,1.238257,0.551300,3.00e-04
3501,1.270896,1.220787,1.156728,0.579000,3.00e-04
4001,1.200306,1.150148,1.120128,0.595300,2.99e-04
4501,1.047303,0.997266,1.082404,0.609400,2.99e-04
5001,1.082152,1.032013,1.051226,0.620800,2.98e-04
5501,1.260078,1.210000,1.013924,0.638200,2.97e-04
6001,1.221470,1.171393,0.968280,0.653800,2.96e-04
6501,0.956180,0.906089,0.943827,0.667400,2.95e-04
7001,1.224923,1.174763,0.982071,0.653600,2.93e-04
7501,0.983796,0.933725,0.986300,0.649300,2.92e-04
8001,0.984352,0.934265,0.905710,0.681100,2.90e-04
8501,1.272819,1.222731,0.906386,0.679700,2.88e-04
9001,0.848930,0.798823,0.891847,0.686900,2.86e-04
9501,0.843940,0.793810,0.822723,0.714800,2.84e-04
10001,1.033001,0.982983,0.847119,0.698900,2.82e-04
10501,1.008959,0.958907,0.841207,0.706100,2.79e-04
11001,0.782077,0.732035,0.810677,0.718900,2.77e-04
11501,0.761856,0.711800,0.849649,0.703000,2.74e-04
12001,0.833922,0.783886,0.769868,0.727600,2.71e-04
12501,0.796845,0.746774,0.779933,0.720800,2.68e-04
13001,0.710593,0.660547,0.816685,0.715800,2.65e-04
13501,0.683074,0.633005,0.814832,0.717400,2.62e-04
14001,0.783059,0.733042,0.758199,0.729500,2.59e-04
14501,0.711971,0.661902,0.733258,0.742800,2.55e-04
15001,0.709704,0.659658,0.741988,0.741900,2.52e-04
15501,0.662304,0.612259,0.713793,0.752700,2.48e-04
16001,0.741725,0.691724,0.726145,0.748600,2.44e-04
16501,0.868541,0.818519,0.715538,0.748900,2.40e-04
17001,0.594944,0.544902,0.690635,0.760400,2.36e-04
17501,0.851869,0.801868,0.698804,0.757400,2.32e-04
18001,0.743164,0.693124,0.662089,0.768500,2.28e-04
18501,0.813985,0.763936,0.672530,0.767000,2.24e-04
19001,0.557294,0.507253,0.674883,0.766500,2.19e-04
19501,0.616316,0.566271,0.663848,0.768900,2.15e-04
20001,0.663650,0.613638,0.666874,0.763700,2.10e-04
20501,0.773512,0.723492,0.651409,0.781000,2.06e-04
21001,0.925692,0.875627,0.639357,0.782900,2.01e-04
21501,0.686617,0.636596,0.690105,0.761200,1.96e-04
22001,0.600174,0.550164,0.632419,0.784500,1.92e-04
22501,0.469967,0.419932,0.635124,0.782400,1.87e-04
23001,0.409100,0.359020,0.634611,0.783000,1.82e-04
23501,0.584125,0.534118,0.626831,0.789700,1.77e-04
24001,0.619498,0.569493,0.611390,0.792400,1.72e-04
24501,0.561981,0.511961,0.603773,0.794900,1.67e-04
25001,0.691450,0.641432,0.602951,0.795500,1.62e-04
25501,0.606458,0.556425,0.617846,0.787700,1.57e-04
26001,0.629089,0.579093,0.617934,0.792400,1.52e-04
26501,0.624745,0.574712,0.619343,0.789400,1.48e-04
27001,0.576402,0.526378,0.596084,0.795500,1.43e-04
27501,0.704747,0.654721,0.579905,0.801100,1.38e-04
28001,0.430907,0.380903,0.589298,0.802400,1.33e-04
28501,0.638302,0.588291,0.598262,0.800900,1.28e-04
29001,0.685014,0.635010,0.609103,0.795400,1.23e-04
