step,train_loss,task_loss,val_loss,val_accuracy,lr
501,5.289172,5.239104,5.201978,0.019100,3.96e-05
1001,4.926598,4.876431,4.993028,0.028800,1.12e-04
1501,4.727443,4.676741,4.747474,0.054500,2.01e-04
2001,4.567218,4.516782,4.512833,0.076700,2.73e-04
2501,4.551331,4.500948,4.318856,0.099200,3.00e-04
3001,4.201652,4.151525,4.140398,0.120700,3.00e-04
3501,4.292640,4.242393,4.038233,0.135900,3.00e-04
4001,4.095719,4.045610,3.957598,0.145600,2.99e-04
4501,4.011353,3.961115,3.894147,0.155000,2.99e-04
5001,4.101542,4.051512,3.799869,0.168100,2.98e-04
5501,4.158180,4.108113,3.743244,0.180600,2.97e-04
6001,3.780782,3.730526,3.737350,0.174900,2.96e-04
6501,3.737345,3.687220,3.665085,0.190100,2.95e-04
7001,3.548596,3.498518,3.601828,0.205100,2.93e-04
7501,3.914064,3.863914,3.571893,0.211100,2.92e-04
8001,3.862582,3.812590,3.575680,0.202700,2.90e-04
8501,3.948425,3.898350,3.509606,0.217900,2.88e-04
9001,3.162363,3.112266,3.516841,0.215600,2.86e-04
9501,3.383812,3.333755,3.426712,0.232100,2.84e-04
10001,3.454812,3.404748,3.451045,0.226400,2.82e-04
10501,3.639347,3.589264,3.411943,0.235500,2.79e-04
11001,3.478888,3.428832,3.377324,0.242600,2.77e-04
11501,3.351284,3.301122,3.321267,0.251600,2.74e-04
12001,3.152295,3.102247,3.303104,0.252300,2.71e-04
12501,3.652654,3.602642,3.291756,0.255500,2.68e-04
13001,3.685179,3.635099,3.293282,0.255100,2.65e-04
13501,2.989015,2.938983,3.221630,0.270000,2.62e-04
14001,3.151116,3.101036,3.209745,0.272600,2.59e-04
14501,2.962205,2.912168,3.171542,0.275700,2.55e-04
15001,3.111369,3.061334,3.172850,0.271400,2.52e-04
15501,3.543861,3.493824,3.182843,0.276300,2.48e-04
16001,3.320712,3.270673,3.110300,0.291800,2.44e-04
16501,3.021311,2.971290,3.127199,0.285100,2.40e-04
17001,3.033698,2.983672,3.096555,0.292700,2.36e-04
17501,3.025211,2.975202,3.081737,0.291500,2.32e-04
18001,3.339286,3.289250,3.041695,0.300500,2.28e-04
18501,2.986203,2.936194,3.036168,0.297700,2.24e-04
19001,2.959193,2.909108,3.027105,0.306100,2.19e-04
19501,2.741826,2.691810,3.011259,0.306300,2.15e-04
20001,2.791704,2.741687,2.968501,0.316900,2.10e-04
20501,3.170049,3.120023,2.959274,0.317700,2.06e-04
21001,3.020935,2.970857,2.978819,0.313500,2.01e-04
21501,3.078564,3.028489,2.941568,0.318800,1.96e-04
22001,2.945664,2.895664,2.929017,0.324100,1.92e-04
22501,2.706365,2.656318,2.909544,0.329200,1.87e-04
23001,2.739447,2.689407,2.903100,0.332900,1.82e-04
23501,2.606041,2.556035,2.887983,0.330500,1.77e-04
24001,2.903884,2.853857,2.866241,0.330300,1.72e-04
24501,3.090924,3.040914,2.842960,0.337700,1.67e-04
25001,3.035017,2.984978,2.846386,0.337100,1.62e-04
25501,3.117207,3.067164,2.835394,0.338200,1.57e-04
26001,2.341769,2.291729,2.815645,0.345300,1.52e-04
