step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.972822,1.922409,1.965890,0.277200,3.96e-05
1001,1.752281,1.701661,1.840692,0.325100,1.12e-04
1501,1.731454,1.680920,1.519517,0.440500,2.01e-04
2001,1.496332,1.446008,1.378418,0.492300,2.73e-04
2501,1.323636,1.273396,1.303900,0.525000,3.00e-04
3001,1.433002,1.382692,1.220141,0.560700,3.00e-04
3501,1.243177,1.192944,1.174264,0.573500,3.00e-04
4001,1.246307,1.196188,1.151547,0.590200,2.99e-04
4501,1.066133,1.016035,1.068958,0.615500,2.99e-04
5001,1.092043,1.041987,1.054236,0.620900,2.98e-04
5501,1.370973,1.320895,1.003150,0.643400,2.97e-04
6001,1.183589,1.133532,0.973412,0.654000,2.96e-04
6501,0.910630,0.860551,0.952864,0.660300,2.95e-04
7001,1.247887,1.197847,0.980293,0.659800,2.93e-04
7501,1.072039,1.021988,0.938941,0.667400,2.92e-04
8001,0.967107,0.916972,0.902836,0.684300,2.90e-04
8501,1.261905,1.211843,0.938392,0.671700,2.88e-04
9001,0.790367,0.740253,0.891753,0.681200,2.86e-04
9501,0.803216,0.753100,0.834846,0.709400,2.84e-04
10001,1.075533,1.025450,0.840787,0.703000,2.82e-04
10501,0.955484,0.905434,0.852316,0.706500,2.79e-04
11001,0.902619,0.852557,0.819812,0.712100,2.77e-04
11501,0.722467,0.672407,0.875364,0.701800,2.74e-04
12001,0.898113,0.848078,0.782559,0.726900,2.71e-04
12501,0.958349,0.908293,0.818913,0.707700,2.68e-04
13001,0.883071,0.833003,0.800382,0.720500,2.65e-04
13501,0.737146,0.687055,0.822245,0.718100,2.62e-04
14001,0.961303,0.911295,0.766721,0.730000,2.59e-04
14501,0.644513,0.594452,0.734348,0.743500,2.55e-04
15001,0.716229,0.666201,0.730619,0.746000,2.52e-04
15501,0.697332,0.647317,0.721034,0.748300,2.48e-04
16001,0.801945,0.751935,0.738139,0.739100,2.44e-04
16501,0.906741,0.856715,0.715165,0.749600,2.40e-04
17001,0.726466,0.676422,0.722225,0.751200,2.36e-04
17501,0.767989,0.717971,0.683454,0.765600,2.32e-04
18001,0.793446,0.743403,0.678708,0.764500,2.28e-04
18501,0.834652,0.784605,0.678227,0.767400,2.24e-04
19001,0.636862,0.586825,0.684392,0.762800,2.19e-04
19501,0.738140,0.688124,0.686128,0.760000,2.15e-04
20001,0.610837,0.560824,0.694231,0.760200,2.10e-04
20501,0.813932,0.763918,0.665467,0.772600,2.06e-04
21001,0.870143,0.820091,0.646663,0.772000,2.01e-04
21501,0.839456,0.789405,0.686771,0.759900,1.96e-04
