step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.380430,4.330088,4.321346,0.048800,3.96e-05
1001,4.095914,4.045426,4.022383,0.081900,1.12e-04
1501,3.632063,3.581500,3.675445,0.134800,2.01e-04
2001,3.462392,3.412056,3.407444,0.178900,2.73e-04
2501,2.942310,2.891954,3.172569,0.216400,3.00e-04
3001,3.544866,3.494635,3.027043,0.245700,3.00e-04
3501,2.997051,2.946923,2.871141,0.269400,3.00e-04
4001,2.577783,2.527572,2.758179,0.295000,2.99e-04
4501,2.450214,2.399922,2.741785,0.298600,2.99e-04
5001,2.633516,2.583332,2.612702,0.328000,2.98e-04
5501,2.401992,2.351759,2.532799,0.341200,2.97e-04
6001,2.273042,2.222919,2.488701,0.349800,2.96e-04
6501,2.640906,2.590854,2.460891,0.358700,2.95e-04
7001,2.628315,2.578187,2.327737,0.381000,2.93e-04
7501,2.285484,2.235411,2.282801,0.396400,2.92e-04
8001,2.706254,2.656126,2.244917,0.401500,2.90e-04
8501,2.167997,2.117921,2.287457,0.398500,2.88e-04
9001,2.143635,2.093498,2.222537,0.411500,2.86e-04
9501,1.852631,1.802586,2.149346,0.426300,2.84e-04
10001,2.051559,2.001382,2.165302,0.426100,2.82e-04
10501,1.961154,1.911005,2.107409,0.436100,2.79e-04
11001,2.281023,2.230887,2.118351,0.428600,2.77e-04
11501,2.062999,2.012932,2.053784,0.449900,2.74e-04
12001,2.299622,2.249611,2.080464,0.441600,2.71e-04
12501,2.314619,2.264542,2.058934,0.445800,2.68e-04
13001,1.968937,1.918823,2.067862,0.446800,2.65e-04
13501,1.667850,1.617761,1.995817,0.465700,2.62e-04
14001,2.156824,2.106817,2.070440,0.449100,2.59e-04
14501,1.703134,1.653099,2.006807,0.462100,2.55e-04
15001,2.384318,2.334232,1.993408,0.465000,2.52e-04
15501,1.609456,1.559433,1.967405,0.470500,2.48e-04
16001,1.932626,1.882584,1.925236,0.480600,2.44e-04
16501,1.712349,1.662300,1.895321,0.486600,2.40e-04
17001,1.899216,1.849206,1.869496,0.497400,2.36e-04
17501,2.064858,2.014841,1.915856,0.485000,2.32e-04
18001,2.209915,2.159876,1.870354,0.494200,2.28e-04
18501,1.737288,1.687264,1.896674,0.497200,2.24e-04
19001,1.816001,1.765965,1.826658,0.502400,2.19e-04
19501,1.940323,1.890284,1.845444,0.499400,2.15e-04
20001,1.658602,1.608578,1.844458,0.501500,2.10e-04
20501,2.244712,2.194690,1.844316,0.508900,2.06e-04
21001,1.797025,1.746983,1.829043,0.507800,2.01e-04
21501,1.393159,1.343105,1.863652,0.500800,1.96e-04
22001,1.858183,1.808162,1.821853,0.507300,1.92e-04
22501,1.904476,1.854468,1.799791,0.512500,1.87e-04
23001,1.669365,1.619347,1.802973,0.517800,1.82e-04
23501,1.736949,1.686939,1.811824,0.512500,1.77e-04
24001,2.071990,2.021975,1.783720,0.513800,1.72e-04
24501,2.083431,2.033413,1.777959,0.519400,1.67e-04
25001,1.782629,1.732620,1.772152,0.518300,1.62e-04
25501,1.666550,1.616538,1.714513,0.531700,1.57e-04
26001,1.908486,1.858454,1.764774,0.517600,1.52e-04
26501,1.405787,1.355756,1.739536,0.529600,1.48e-04
