step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.972822,1.922409,1.965890,0.277200,3.96e-05
1001,1.752281,1.701661,1.840692,0.325100,1.12e-04
1501,1.733806,1.683270,1.520385,0.441200,2.01e-04
2001,1.507746,1.457426,1.375196,0.494800,2.73e-04
2501,1.320405,1.270214,1.298423,0.527700,3.00e-04
3001,1.393555,1.343250,1.235422,0.553600,3.00e-04
3501,1.212073,1.161877,1.178583,0.573000,3.00e-04
4001,1.175738,1.125567,1.140415,0.593200,2.99e-04
4501,1.021867,0.971837,1.067446,0.614200,2.99e-04
5001,1.019903,0.969851,1.056841,0.622000,2.98e-04
5501,1.263431,1.213385,1.010308,0.642800,2.97e-04
6001,1.193314,1.143218,0.968033,0.654900,2.96e-04
6501,0.879529,0.829449,0.937801,0.670300,2.95e-04
7001,1.221471,1.171413,0.964944,0.660100,2.93e-04
7501,1.072077,1.021999,0.969111,0.659400,2.92e-04
8001,1.037870,0.987746,0.916338,0.673700,2.90e-04
8501,1.229005,1.178939,0.925808,0.673400,2.88e-04
9001,0.811003,0.760890,0.901190,0.686500,2.86e-04
9501,0.855331,0.805230,0.833692,0.705200,2.84e-04
10001,0.946460,0.896361,0.861236,0.694400,2.82e-04
10501,1.009671,0.959597,0.838026,0.709500,2.79e-04
11001,0.845424,0.795395,0.832852,0.707900,2.77e-04
11501,0.647700,0.597656,0.845187,0.705400,2.74e-04
12001,0.868233,0.818216,0.788107,0.723600,2.71e-04
12501,0.787563,0.737512,0.797475,0.718500,2.68e-04
13001,0.741124,0.691084,0.787562,0.718500,2.65e-04
13501,0.824755,0.774713,0.838790,0.708700,2.62e-04
14001,0.935585,0.885556,0.773993,0.726500,2.59e-04
14501,0.704685,0.654616,0.718613,0.749200,2.55e-04
15001,0.714969,0.664939,0.726099,0.744200,2.52e-04
15501,0.662830,0.612797,0.715475,0.751000,2.48e-04
16001,0.836230,0.786213,0.730394,0.740700,2.44e-04
16501,0.919944,0.869908,0.710062,0.753100,2.40e-04
17001,0.651557,0.601529,0.722661,0.750800,2.36e-04
17501,0.831860,0.781840,0.708296,0.756700,2.32e-04
18001,0.860763,0.810709,0.689674,0.759600,2.28e-04
18501,0.908624,0.858618,0.693877,0.759500,2.24e-04
19001,0.657406,0.607365,0.694667,0.762500,2.19e-04
19501,0.674097,0.624097,0.692213,0.760600,2.15e-04
20001,0.641402,0.591344,0.681078,0.765700,2.10e-04
20501,0.804080,0.754039,0.684638,0.764600,2.06e-04
21001,0.929439,0.879410,0.653688,0.774600,2.01e-04
21501,0.860924,0.810869,0.690831,0.760100,1.96e-04
