step,train_loss,task_loss,val_loss,val_accuracy,lr
501,5.218814,5.167852,5.130988,0.020600,5.44e-05
1001,4.867630,4.816645,4.896898,0.038500,1.56e-04
1501,4.585913,4.535686,4.592029,0.059300,2.58e-04
2001,4.189868,4.139548,4.399841,0.083700,3.00e-04
2501,4.201245,4.151090,4.184120,0.112000,3.00e-04
3001,4.050933,4.000580,4.036962,0.132600,2.99e-04
3501,4.143594,4.093387,3.980573,0.146200,2.99e-04
4001,3.513902,3.463623,3.844178,0.159800,2.98e-04
4501,3.990716,3.940560,3.786398,0.171200,2.97e-04
5001,3.753106,3.702993,3.719617,0.176300,2.95e-04
5501,3.929823,3.879677,3.691339,0.187000,2.94e-04
6001,3.450408,3.400333,3.622412,0.198000,2.92e-04
6501,3.613911,3.563795,3.551426,0.202600,2.90e-04
7001,3.574760,3.524643,3.533496,0.208500,2.87e-04
7501,3.745515,3.695396,3.444483,0.222800,2.85e-04
8001,3.373439,3.323380,3.448230,0.217700,2.82e-04
8501,3.737681,3.687611,3.391730,0.233100,2.79e-04
9001,3.236840,3.186740,3.387067,0.236000,2.76e-04
9501,3.288872,3.238842,3.342245,0.243500,2.72e-04
10001,3.356446,3.306277,3.293996,0.249300,2.68e-04
10501,3.116444,3.066368,3.254975,0.258000,2.64e-04
11001,2.738408,2.688321,3.244737,0.254800,2.60e-04
11501,3.248250,3.198173,3.204030,0.271300,2.56e-04
12001,3.127654,3.077615,3.198966,0.272000,2.52e-04
12501,3.037074,2.987014,3.190494,0.267300,2.47e-04
13001,2.720815,2.670767,3.182357,0.277000,2.42e-04
13501,2.949792,2.899770,3.126875,0.287100,2.37e-04
14001,3.361706,3.311648,3.153021,0.284700,2.32e-04
14501,2.712926,2.662901,3.059595,0.293800,2.27e-04
15001,2.921960,2.871925,3.048860,0.299200,2.21e-04
15501,3.597916,3.547876,3.019957,0.306900,2.16e-04
16001,2.697031,2.646987,3.059733,0.297000,2.10e-04
16501,2.600154,2.550084,3.004022,0.304600,2.05e-04
17001,2.816169,2.766136,2.957628,0.319300,1.99e-04
17501,2.685812,2.635779,2.963928,0.317700,1.93e-04
