step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.354537,4.304381,4.334548,0.044600,3.96e-05
1001,4.187701,4.137222,4.067852,0.072500,1.12e-04
1501,3.780372,3.729697,3.657762,0.136500,2.01e-04
2001,3.333681,3.283168,3.347009,0.178600,2.73e-04
2501,3.300571,3.250303,3.149618,0.211300,3.00e-04
3001,2.847070,2.796834,2.975192,0.252300,3.00e-04
3501,2.984466,2.934386,2.833494,0.286000,3.00e-04
4001,2.710946,2.660882,2.730499,0.302600,2.99e-04
4501,3.028716,2.978594,2.616825,0.323200,2.99e-04
5001,2.498415,2.448218,2.546945,0.333200,2.98e-04
5501,3.187215,3.137170,2.463323,0.359300,2.97e-04
6001,2.651249,2.601146,2.396238,0.368000,2.96e-04
6501,2.366277,2.316152,2.349375,0.381900,2.95e-04
7001,2.560281,2.510215,2.272675,0.396800,2.93e-04
7501,2.145912,2.095842,2.234711,0.402500,2.92e-04
8001,2.605515,2.555464,2.272703,0.396200,2.90e-04
8501,1.834974,1.784798,2.150300,0.426400,2.88e-04
9001,2.317391,2.267347,2.105908,0.431900,2.86e-04
9501,2.184294,2.134286,2.081660,0.444400,2.84e-04
10001,2.213056,2.163034,2.085208,0.437200,2.82e-04
10501,2.030954,1.980891,2.072726,0.444200,2.79e-04
11001,1.867757,1.817718,1.991570,0.460600,2.77e-04
11501,1.850005,1.799947,1.951541,0.470800,2.74e-04
12001,2.030476,1.980464,1.974254,0.466400,2.71e-04
12501,2.263529,2.213498,1.971393,0.466200,2.68e-04
13001,1.900805,1.850742,1.938966,0.472100,2.65e-04
13501,1.894084,1.844057,1.946312,0.474000,2.62e-04
14001,1.710884,1.660826,1.848063,0.494400,2.59e-04
14501,1.827261,1.777220,1.862501,0.494300,2.55e-04
15001,1.778393,1.728329,1.794062,0.512500,2.52e-04
15501,2.084381,2.034359,1.795736,0.508000,2.48e-04
16001,1.684705,1.634656,1.836512,0.494800,2.44e-04
16501,1.659824,1.609801,1.773482,0.514000,2.40e-04
17001,1.663152,1.613107,1.794698,0.508500,2.36e-04
17501,1.826266,1.776241,1.751848,0.516200,2.32e-04
18001,1.400462,1.350437,1.742197,0.521800,2.28e-04
18501,1.694378,1.644359,1.720997,0.529500,2.24e-04
19001,1.298325,1.248328,1.737657,0.528400,2.19e-04
19501,1.537224,1.487198,1.701099,0.535400,2.15e-04
20001,1.488262,1.438260,1.699820,0.532900,2.10e-04
20501,1.505215,1.455185,1.679061,0.545100,2.06e-04
21001,1.456664,1.406643,1.705390,0.536700,2.01e-04
21501,1.811007,1.761004,1.686279,0.538200,1.96e-04
22001,1.063475,1.013464,1.689680,0.539600,1.92e-04
22501,1.341827,1.291811,1.647310,0.545300,1.87e-04
23001,1.426871,1.376826,1.691049,0.543200,1.82e-04
23501,1.307656,1.257589,1.646157,0.544100,1.77e-04
24001,1.604057,1.554027,1.638366,0.553800,1.72e-04
24501,1.461737,1.411701,1.672880,0.546700,1.67e-04
25001,1.131131,1.081125,1.607822,0.559500,1.62e-04
25501,1.296821,1.246804,1.618098,0.562400,1.57e-04
26001,1.363084,1.313074,1.641694,0.553700,1.52e-04
26501,1.514488,1.464467,1.595688,0.570300,1.48e-04
27001,0.924408,0.874398,1.605645,0.569000,1.43e-04
27501,1.137447,1.087400,1.613489,0.565800,1.38e-04
28001,1.002430,0.952427,1.598797,0.568200,1.33e-04
28501,1.472106,1.422095,1.584581,0.572400,1.28e-04
29001,1.067096,1.017074,1.571229,0.571900,1.23e-04
29501,1.274160,1.224162,1.597521,0.571300,1.18e-04
30001,1.442111,1.392097,1.587554,0.572700,1.13e-04
30501,1.139026,1.089022,1.586864,0.572400,1.08e-04
31001,1.324224,1.274217,1.566600,0.573200,1.04e-04
31501,1.168403,1.118388,1.566164,0.575600,9.89e-05
32001,1.433557,1.383530,1.559693,0.577500,9.43e-05
32501,1.284333,1.234335,1.571660,0.572600,8.97e-05
33001,1.468720,1.418709,1.567304,0.575800,8.52e-05
33501,0.916424,0.866420,1.555669,0.580500,8.08e-05
34001,1.074907,1.024882,1.560183,0.576700,7.64e-05
34501,1.220122,1.170121,1.559246,0.578600,7.21e-05
35001,1.108593,1.058593,1.574672,0.576200,6.79e-05
