step,train_loss,task_loss,val_loss,val_accuracy,lr
17501,2.902731,2.852724,3.012839,0.303000,2.32e-04
18001,3.126549,3.076536,2.954613,0.314300,2.28e-04
18501,3.174525,3.124493,2.959968,0.313700,2.24e-04
19001,2.888773,2.838699,2.944156,0.318700,2.19e-04
19501,2.857279,2.807277,2.916132,0.323400,2.15e-04
20001,2.725482,2.675458,2.900513,0.325000,2.10e-04
20501,3.133390,3.083368,2.896561,0.328500,2.06e-04
21001,2.927078,2.877086,2.889264,0.328000,2.01e-04
21501,2.962480,2.912475,2.848290,0.334900,1.96e-04
22001,2.887765,2.837754,2.830475,0.339700,1.92e-04
22501,2.675398,2.625374,2.843071,0.337000,1.87e-04
23001,2.880514,2.830497,2.851005,0.335200,1.82e-04
23501,2.627457,2.577434,2.822988,0.340800,1.77e-04
24001,3.191015,3.140994,2.825118,0.341600,1.72e-04
24501,2.814661,2.764591,2.778527,0.346900,1.67e-04
25001,2.937086,2.887076,2.783460,0.353400,1.62e-04
25501,3.196934,3.146910,2.784132,0.349200,1.57e-04
26001,2.341191,2.291192,2.772987,0.351400,1.52e-04
26501,2.654258,2.604255,2.745741,0.356900,1.48e-04
27001,2.542610,2.492605,2.763481,0.351400,1.43e-04
27501,2.662891,2.612881,2.753828,0.353600,1.38e-04
28001,2.020673,1.970671,2.718476,0.361100,1.33e-04
28501,2.907710,2.857682,2.700292,0.366600,1.28e-04
29001,2.633394,2.583366,2.716552,0.360000,1.23e-04
29501,2.700908,2.650902,2.721538,0.360100,1.18e-04
30001,2.484948,2.434943,2.717914,0.358900,1.13e-04
30501,2.413607,2.363585,2.684432,0.365200,1.08e-04
31001,2.411728,2.361723,2.653455,0.376200,1.04e-04
31501,2.666715,2.616714,2.665837,0.375300,9.89e-05
32001,2.423651,2.373644,2.648338,0.373700,9.43e-05
32501,2.617741,2.567737,2.655339,0.371900,8.97e-05
33001,2.589654,2.539650,2.642270,0.376100,8.52e-05
33501,2.287957,2.237936,2.632888,0.380900,8.08e-05
34001,3.099954,3.049959,2.635378,0.380300,7.64e-05
34501,2.227036,2.177026,2.610977,0.383100,7.21e-05
35001,2.278434,2.228430,2.633927,0.379300,6.79e-05
35501,2.191795,2.141793,2.615697,0.382600,6.38e-05
36001,2.676103,2.626101,2.620537,0.379000,5.98e-05
36501,2.260254,2.210233,2.614209,0.384200,5.59e-05
37001,2.286979,2.236968,2.615329,0.385700,5.21e-05
37501,2.167301,2.117305,2.598868,0.387900,4.84e-05
38001,2.203673,2.153666,2.599226,0.384300,4.48e-05
38501,2.131143,2.081134,2.586468,0.390700,4.13e-05
39001,2.939137,2.889135,2.586499,0.389300,3.80e-05
39501,2.266356,2.216360,2.578775,0.392700,3.47e-05
40001,2.028710,1.978700,2.585198,0.390100,3.16e-05
40501,2.271448,2.221441,2.577750,0.393300,2.86e-05
41001,2.532914,2.482913,2.573943,0.389800,2.58e-05
41501,2.243730,2.193730,2.565665,0.394300,2.31e-05
42001,2.373469,2.323465,2.561141,0.395600,2.05e-05
42501,2.733029,2.683020,2.564884,0.393700,1.81e-05
43001,2.140674,2.090672,2.566502,0.393000,1.58e-05
43501,2.421452,2.371448,2.559928,0.393400,1.36e-05
44001,2.376721,2.326717,2.564745,0.394600,1.17e-05
44501,2.035878,1.985884,2.556601,0.394900,9.81e-06
45001,2.843963,2.793963,2.550996,0.396400,8.12e-06
45501,2.480598,2.430597,2.554070,0.395500,6.59e-06
46001,2.528514,2.478504,2.550656,0.396200,5.21e-06
46501,2.149379,2.099367,2.549727,0.396100,4.00e-06
47001,1.898252,1.848254,2.547644,0.395600,2.94e-06
47501,2.091405,2.041399,2.549033,0.396600,2.04e-06
48001,2.293873,2.243871,2.548084,0.397500,1.31e-06
48501,2.392063,2.342062,2.546899,0.397000,7.37e-07
49001,2.737370,2.687369,2.547408,0.398200,3.28e-07
49501,2.234029,2.184029,2.546957,0.397800,8.26e-08
