step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.358823,4.308332,4.338305,0.047000,3.96e-05
1001,4.083369,4.032631,4.064837,0.079300,1.12e-04
1501,3.926934,3.876327,3.723311,0.127100,2.01e-04
2001,3.435789,3.385700,3.408788,0.174500,2.73e-04
2501,3.336436,3.286165,3.174827,0.212600,3.00e-04
3001,3.154402,3.104248,3.015636,0.247500,3.00e-04
3501,2.900594,2.850375,2.935421,0.257700,3.00e-04
4001,2.943865,2.893761,2.783176,0.294000,2.99e-04
4501,2.873724,2.823597,2.672646,0.312700,2.99e-04
5001,2.818451,2.768383,2.655649,0.316000,2.98e-04
5501,2.775417,2.725288,2.576783,0.330000,2.97e-04
6001,2.546861,2.496780,2.488869,0.351100,2.96e-04
6501,2.390522,2.340463,2.424720,0.359500,2.95e-04
7001,2.712034,2.662035,2.412805,0.366200,2.93e-04
7501,2.382409,2.332198,2.364329,0.380400,2.92e-04
8001,2.057918,2.007884,2.353521,0.388400,2.90e-04
8501,2.336662,2.286536,2.261947,0.403600,2.88e-04
9001,2.303710,2.253618,2.247022,0.404700,2.86e-04
9501,2.283686,2.233660,2.200884,0.417300,2.84e-04
10001,2.157500,2.107420,2.180559,0.420900,2.82e-04
10501,2.364791,2.314760,2.156125,0.419700,2.79e-04
11001,2.175104,2.124969,2.157641,0.421600,2.77e-04
11501,2.029152,1.979071,2.073069,0.447900,2.74e-04
12001,2.463224,2.413181,2.066955,0.444600,2.71e-04
12501,1.943664,1.893604,2.027772,0.453200,2.68e-04
13001,2.093051,2.043014,2.006575,0.457700,2.65e-04
13501,2.076568,2.026510,2.003326,0.458900,2.62e-04
14001,2.076911,2.026888,1.986632,0.470200,2.59e-04
14501,2.134845,2.084756,2.008541,0.461300,2.55e-04
15001,2.341138,2.291005,1.952337,0.468200,2.52e-04
15501,2.120828,2.070784,1.932269,0.479000,2.48e-04
16001,2.081204,2.031194,1.903548,0.491400,2.44e-04
16501,2.350859,2.300844,1.936313,0.477700,2.40e-04
17001,1.725059,1.675032,1.909857,0.484200,2.36e-04
17501,2.099988,2.049963,1.928464,0.478500,2.32e-04
18001,1.746436,1.696411,1.860423,0.496100,2.28e-04
18501,1.853515,1.803468,1.879690,0.485900,2.24e-04
19001,1.887564,1.837506,1.843171,0.498500,2.19e-04
19501,1.602877,1.552856,1.869828,0.491900,2.15e-04
20001,1.615047,1.564990,1.861245,0.498100,2.10e-04
20501,1.823902,1.773866,1.821203,0.503400,2.06e-04
21001,1.779001,1.728983,1.791375,0.514000,2.01e-04
21501,1.477170,1.427147,1.814172,0.508900,1.96e-04
22001,1.927454,1.877435,1.807950,0.507000,1.92e-04
22501,1.964707,1.914680,1.772725,0.515800,1.87e-04
23001,1.967074,1.917049,1.794841,0.511500,1.82e-04
23501,1.469292,1.419294,1.783518,0.514200,1.77e-04
24001,1.952200,1.902196,1.790326,0.515400,1.72e-04
24501,1.620219,1.570198,1.765597,0.520400,1.67e-04
25001,1.465064,1.415046,1.805590,0.509800,1.62e-04
25501,1.598722,1.548694,1.761555,0.520800,1.57e-04
26001,1.624448,1.574412,1.748778,0.526900,1.52e-04
26501,1.838840,1.788814,1.712981,0.532200,1.48e-04
27001,1.647780,1.597772,1.748192,0.524700,1.43e-04
27501,1.799595,1.749578,1.750160,0.526800,1.38e-04
28001,1.648542,1.598518,1.738363,0.529900,1.33e-04
28501,1.539356,1.489339,1.723637,0.531700,1.28e-04
29001,1.167080,1.117054,1.742466,0.528600,1.23e-04
29501,1.798646,1.748632,1.747789,0.530300,1.18e-04
30001,1.676189,1.626171,1.692551,0.541100,1.13e-04
30501,1.377692,1.327681,1.712688,0.535400,1.08e-04
31001,1.349439,1.299438,1.705534,0.535400,1.04e-04
31501,1.773466,1.723449,1.695745,0.541300,9.89e-05
32001,1.777771,1.727760,1.697652,0.537700,9.43e-05
32501,1.567861,1.517850,1.697201,0.540600,8.97e-05
33001,1.805256,1.755251,1.685564,0.542600,8.52e-05
33501,1.682650,1.632651,1.676346,0.547500,8.08e-05
34001,1.149715,1.099696,1.661689,0.548000,7.64e-05
34501,1.362267,1.312259,1.671794,0.547400,7.21e-05
35001,1.321474,1.271461,1.664855,0.552700,6.79e-05
35501,1.601201,1.551195,1.655789,0.553100,6.38e-05
36001,1.222304,1.172296,1.658057,0.551900,5.98e-05
36501,1.369416,1.319408,1.657211,0.552400,5.59e-05
37001,1.123962,1.073960,1.654031,0.554100,5.21e-05
37501,1.257693,1.207686,1.646085,0.556200,4.84e-05
38001,1.122839,1.072827,1.648887,0.553100,4.48e-05
38501,1.301872,1.251864,1.636179,0.556100,4.13e-05
39001,1.468490,1.418488,1.631584,0.557100,3.80e-05
39501,1.350713,1.300706,1.637734,0.557600,3.47e-05
40001,1.586100,1.536101,1.624796,0.561500,3.16e-05
40501,1.633373,1.583368,1.622378,0.559700,2.86e-05
41001,1.445794,1.395787,1.628890,0.560100,2.58e-05
41501,1.468943,1.418938,1.623727,0.558200,2.31e-05
42001,1.214652,1.164645,1.638629,0.558400,2.05e-05
42501,1.286301,1.236300,1.627621,0.558100,1.81e-05
43001,1.449446,1.399441,1.621524,0.561100,1.58e-05
43501,1.296899,1.246896,1.620796,0.562500,1.36e-05
44001,1.442637,1.392640,1.618332,0.559400,1.17e-05
44501,1.331072,1.281069,1.617332,0.562000,9.81e-06
45001,1.208942,1.158934,1.616166,0.562000,8.12e-06
45501,1.160323,1.110321,1.620316,0.560900,6.59e-06
46001,1.282921,1.232922,1.617213,0.563800,5.21e-06
46501,1.483951,1.433953,1.616602,0.563300,4.00e-06
47001,1.335886,1.285881,1.614921,0.565400,2.94e-06
47501,0.994589,0.944591,1.616052,0.562300,2.04e-06
48001,1.017609,0.967609,1.618554,0.563300,1.31e-06
48501,1.293775,1.243777,1.615947,0.564700,7.37e-07
49001,1.096127,1.046123,1.615103,0.563800,3.28e-07
49501,1.415001,1.365005,1.614954,0.564200,8.26e-08
