step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
1000,95,ElasticLinear,0.1140,0.1867,-0.1611,0.7098,0.6706,768
1000,96,ElasticLinear,0.2822,0.1956,-0.1279,0.7442,0.9583,192
1000,100,ElasticLinear,-0.1616,0.0013,-0.1631,-0.1531,0.0000,768
1000,101,ElasticLinear,-0.1602,0.0021,-0.1627,-0.1518,0.0000,192
1000,105,ElasticLinear,0.0403,0.1712,-0.1742,0.6749,0.4310,768
1000,106,ElasticLinear,0.2259,0.1805,-0.0953,0.6354,0.9375,192
1000,124,ElasticLinear,0.0792,0.1863,-0.1642,0.7400,0.5664,768
1000,125,ElasticLinear,0.2587,0.1940,-0.0881,0.7933,0.9271,192
1000,129,ElasticLinear,-0.0592,0.1143,-0.1589,0.4606,0.2122,768
1000,130,ElasticLinear,0.0639,0.1277,-0.1298,0.4161,0.6094,192
1000,134,ElasticLinear,-0.1496,0.0208,-0.1640,-0.0342,0.0000,768
1000,135,ElasticLinear,-0.1271,0.0267,-0.1600,-0.0385,0.0000,192
1000,139,ElasticLinear,0.0567,0.1741,-0.1774,0.6423,0.5000,768
1000,140,ElasticLinear,0.2394,0.1941,-0.0721,0.7270,0.9219,192
1500,22,ElasticLinear,0.0845,0.2335,-0.3925,0.8673,0.5430,768
1500,23,ElasticLinear,0.2637,0.2764,-0.3311,0.8882,0.7917,192
1500,27,ElasticLinear,-0.0205,0.1773,-0.3359,0.7897,0.3034,768
1500,28,ElasticLinear,0.1493,0.2365,-0.3035,0.7106,0.6667,192
1500,32,ElasticLinear,-0.1354,0.0456,-0.2078,0.1551,0.0299,768
1500,33,ElasticLinear,-0.0867,0.0777,-0.2299,0.1688,0.1562,192
1500,37,ElasticLinear,0.0265,0.2161,-0.3258,0.8778,0.3984,768
1500,38,ElasticLinear,0.2051,0.2728,-0.3180,0.9384,0.7344,192
1500,56,ElasticLinear,-0.0366,0.1603,-0.3587,0.6871,0.2552,768
1500,57,ElasticLinear,0.1103,0.2195,-0.2880,0.8343,0.6302,192
1500,61,ElasticLinear,-0.1621,0.0008,-0.1646,-0.1573,0.0000,768
1500,62,ElasticLinear,-0.1613,0.0015,-0.1641,-0.1533,0.0000,192
1500,66,ElasticLinear,-0.1535,0.0197,-0.1819,-0.0277,0.0000,768
1500,67,ElasticLinear,-0.1384,0.0257,-0.1834,-0.0546,0.0000,192
1500,71,ElasticLinear,0.1527,0.2680,-0.4137,0.9764,0.6654,768
1500,72,ElasticLinear,0.3110,0.2885,-0.4069,1.0029,0.8854,192
1500,90,ElasticLinear,-0.1293,0.0532,-0.2226,0.2701,0.0312,768
1500,91,ElasticLinear,-0.0754,0.0800,-0.1971,0.1555,0.1771,192
1500,95,ElasticLinear,0.1152,0.2431,-0.3318,0.8948,0.6133,768
1500,96,ElasticLinear,0.2768,0.2844,-0.4047,0.9060,0.8438,192
1500,100,ElasticLinear,-0.1616,0.0016,-0.1649,-0.1527,0.0000,768
1500,101,ElasticLinear,-0.1601,0.0027,-0.1645,-0.1505,0.0000,192
1500,105,ElasticLinear,0.0426,0.2133,-0.3306,0.8436,0.4297,768
1500,106,ElasticLinear,0.2351,0.2510,-0.3088,0.7897,0.8177,192
1500,124,ElasticLinear,0.0808,0.2359,-0.3147,0.9381,0.5482,768
1500,125,ElasticLinear,0.2602,0.2735,-0.3025,1.0448,0.8177,192
1500,129,ElasticLinear,-0.0587,0.1383,-0.2713,0.6109,0.2096,768
1500,130,ElasticLinear,0.0673,0.1769,-0.2587,0.5553,0.5885,192
1500,134,ElasticLinear,-0.1489,0.0260,-0.1798,-0.0041,0.0000,768
1500,135,ElasticLinear,-0.1248,0.0385,-0.1870,0.0148,0.0208,192
1500,139,ElasticLinear,0.0589,0.2152,-0.3215,0.8070,0.4896,768
1500,140,ElasticLinear,0.2396,0.2654,-0.2909,0.9175,0.8281,192
2000,22,ElasticLinear,0.0901,0.2980,-0.6669,1.0521,0.5378,768
2000,23,ElasticLinear,0.2700,0.3634,-0.5435,1.0710,0.7604,192
2000,27,ElasticLinear,-0.0219,0.2256,-0.6003,0.9480,0.3516,768
2000,28,ElasticLinear,0.1502,0.3115,-0.5230,0.8529,0.6250,192
2000,32,ElasticLinear,-0.1354,0.0620,-0.2922,0.2460,0.0404,768
2000,33,ElasticLinear,-0.0860,0.1096,-0.3170,0.2516,0.1875,192
2000,37,ElasticLinear,0.0350,0.2797,-0.5384,1.0997,0.4310,768
2000,38,ElasticLinear,0.2216,0.3596,-0.5365,1.1579,0.6771,192
2000,56,ElasticLinear,-0.0340,0.2049,-0.5654,0.8550,0.3060,768
2000,57,ElasticLinear,0.1158,0.2881,-0.4490,1.0168,0.6042,192
2000,61,ElasticLinear,-0.1620,0.0012,-0.1677,-0.1547,0.0000,768
2000,62,ElasticLinear,-0.1613,0.0022,-0.1672,-0.1513,0.0000,192
2000,66,ElasticLinear,-0.1527,0.0284,-0.2192,0.0256,0.0091,768
2000,67,ElasticLinear,-0.1359,0.0379,-0.2264,-0.0144,0.0000,192
2000,71,ElasticLinear,0.1584,0.3506,-0.6989,1.1872,0.6302,768
2000,72,ElasticLinear,0.3141,0.3849,-0.6931,1.2203,0.7865,192
2000,90,ElasticLinear,-0.1293,0.0735,-0.3321,0.3787,0.0534,768
2000,91,ElasticLinear,-0.0739,0.1122,-0.3014,0.2383,0.2188,192
2000,95,ElasticLinear,0.1152,0.3130,-0.5797,1.0837,0.5768,768
2000,96,ElasticLinear,0.2721,0.3763,-0.6743,1.0681,0.7552,192
2000,100,ElasticLinear,-0.1616,0.0022,-0.1731,-0.1499,0.0000,768
2000,101,ElasticLinear,-0.1600,0.0038,-0.1686,-0.1493,0.0000,192
2000,105,ElasticLinear,0.0448,0.2694,-0.5291,1.0007,0.4557,768
2000,106,ElasticLinear,0.2432,0.3308,-0.5378,0.9473,0.7604,192
2000,124,ElasticLinear,0.0829,0.3003,-0.5069,1.1424,0.5352,768
2000,125,ElasticLinear,0.2641,0.3604,-0.5067,1.2704,0.7552,192
2000,129,ElasticLinear,-0.0582,0.1721,-0.4267,0.7456,0.2318,768
2000,130,ElasticLinear,0.0706,0.2360,-0.4121,0.6752,0.5677,192
2000,134,ElasticLinear,-0.1477,0.0355,-0.2397,0.0509,0.0156,768
2000,135,ElasticLinear,-0.1210,0.0582,-0.2375,0.0871,0.0677,192
2000,139,ElasticLinear,0.0615,0.2717,-0.4976,0.9727,0.4987,768
2000,140,ElasticLinear,0.2408,0.3440,-0.5148,1.1076,0.7448,192
2500,22,ElasticLinear,0.0949,0.3735,-0.9276,1.2276,0.5495,768
2500,23,ElasticLinear,0.2728,0.4545,-0.7822,1.2621,0.7240,192
2500,27,ElasticLinear,-0.0239,0.2872,-0.8591,1.1206,0.3815,768
2500,28,ElasticLinear,0.1499,0.3955,-0.7329,1.0316,0.5781,192
2500,32,ElasticLinear,-0.1357,0.0871,-0.4068,0.3798,0.0599,768
2500,33,ElasticLinear,-0.0857,0.1503,-0.4362,0.3408,0.2135,192
2500,37,ElasticLinear,0.0427,0.3534,-0.7967,1.3149,0.4622,768
2500,38,ElasticLinear,0.2378,0.4518,-0.7714,1.3721,0.6615,192
2500,56,ElasticLinear,-0.0323,0.2600,-0.8008,1.0438,0.3516,768
2500,57,ElasticLinear,0.1195,0.3652,-0.6369,1.2138,0.5938,192
2500,61,ElasticLinear,-0.1620,0.0018,-0.1700,-0.1519,0.0000,768
2500,62,ElasticLinear,-0.1612,0.0031,-0.1705,-0.1494,0.0000,192
2500,66,ElasticLinear,-0.1517,0.0410,-0.2835,0.0959,0.0156,768
2500,67,ElasticLinear,-0.1322,0.0562,-0.2578,0.0445,0.0469,192
2500,71,ElasticLinear,0.1620,0.4428,-0.9836,1.3988,0.5938,768
2500,72,ElasticLinear,0.3169,0.4857,-1.0048,1.4324,0.7240,192
2500,90,ElasticLinear,-0.1292,0.0994,-0.4448,0.5143,0.0807,768
2500,91,ElasticLinear,-0.0712,0.1523,-0.4158,0.3297,0.2656,192
2500,95,ElasticLinear,0.1139,0.3924,-0.8263,1.2660,0.5573,768
2500,96,ElasticLinear,0.2644,0.4717,-0.9732,1.2214,0.7344,192
2500,100,ElasticLinear,-0.1617,0.0031,-0.1793,-0.1453,0.0000,768
2500,101,ElasticLinear,-0.1601,0.0057,-0.1733,-0.1443,0.0000,192
2500,105,ElasticLinear,0.0478,0.3382,-0.7380,1.1942,0.4661,768
2500,106,ElasticLinear,0.2556,0.4188,-0.7547,1.1081,0.7188,192
2500,124,ElasticLinear,0.0842,0.3756,-0.7296,1.3293,0.5286,768
2500,125,ElasticLinear,0.2666,0.4519,-0.7179,1.5040,0.6875,192
2500,129,ElasticLinear,-0.0579,0.2151,-0.6292,0.8957,0.2604,768
2500,130,ElasticLinear,0.0745,0.3048,-0.5924,0.8204,0.5573,192
2500,134,ElasticLinear,-0.1465,0.0477,-0.3189,0.1220,0.0273,768
2500,135,ElasticLinear,-0.1177,0.0818,-0.3129,0.1724,0.0781,192
2500,139,ElasticLinear,0.0645,0.3398,-0.7209,1.1620,0.4961,768
2500,140,ElasticLinear,0.2431,0.4292,-0.7662,1.2995,0.6719,192
3000,22,ElasticLinear,0.0997,0.4546,-1.1792,1.4061,0.5378,768
3000,23,ElasticLinear,0.2789,0.5463,-0.9925,1.4609,0.7031,192
3000,27,ElasticLinear,-0.0262,0.3567,-1.1028,1.2756,0.4115,768
3000,28,ElasticLinear,0.1496,0.4825,-0.9650,1.2077,0.5677,192
3000,32,ElasticLinear,-0.1355,0.1163,-0.5399,0.4901,0.0846,768
3000,33,ElasticLinear,-0.0841,0.1981,-0.5630,0.4298,0.2604,192
3000,37,ElasticLinear,0.0502,0.4348,-1.0563,1.5381,0.4727,768
3000,38,ElasticLinear,0.2540,0.5457,-0.9867,1.5760,0.6458,192
3000,56,ElasticLinear,-0.0321,0.3208,-1.0371,1.2174,0.3815,768
3000,57,ElasticLinear,0.1195,0.4446,-0.8100,1.4001,0.5938,192
3000,61,ElasticLinear,-0.1620,0.0025,-0.1749,-0.1498,0.0000,768
3000,62,ElasticLinear,-0.1613,0.0045,-0.1764,-0.1453,0.0000,192
3000,66,ElasticLinear,-0.1505,0.0571,-0.3552,0.1850,0.0273,768
3000,67,ElasticLinear,-0.1282,0.0787,-0.3116,0.1062,0.0625,192
3000,71,ElasticLinear,0.1652,0.5386,-1.2666,1.6336,0.5924,768
3000,72,ElasticLinear,0.3192,0.5870,-1.2904,1.6569,0.6771,192
3000,90,ElasticLinear,-0.1290,0.1330,-0.5639,0.6623,0.1016,768
3000,91,ElasticLinear,-0.0672,0.2001,-0.5570,0.4279,0.3021,192
3000,95,ElasticLinear,0.1129,0.4783,-1.0676,1.4357,0.5495,768
3000,96,ElasticLinear,0.2604,0.5681,-1.2618,1.3848,0.6875,192
3000,100,ElasticLinear,-0.1616,0.0047,-0.1939,-0.1390,0.0000,768
3000,101,ElasticLinear,-0.1599,0.0088,-0.1834,-0.1366,0.0000,192
3000,105,ElasticLinear,0.0495,0.4147,-0.9960,1.3741,0.4805,768
3000,106,ElasticLinear,0.2673,0.5074,-0.9960,1.2868,0.7031,192
3000,124,ElasticLinear,0.0843,0.4585,-0.9569,1.5153,0.5273,768
3000,125,ElasticLinear,0.2675,0.5426,-0.9205,1.7397,0.6562,192
3000,129,ElasticLinear,-0.0580,0.2671,-0.8446,1.0551,0.2865,768
3000,130,ElasticLinear,0.0779,0.3803,-0.7622,0.9638,0.5521,192
3000,134,ElasticLinear,-0.1451,0.0638,-0.4122,0.1922,0.0365,768
3000,135,ElasticLinear,-0.1138,0.1112,-0.3817,0.2756,0.1406,192
3000,139,ElasticLinear,0.0659,0.4154,-0.9527,1.3371,0.5052,768
3000,140,ElasticLinear,0.2438,0.5152,-0.9964,1.4989,0.6458,192
3500,22,ElasticLinear,0.1042,0.5419,-1.4630,1.5937,0.5404,768
3500,23,ElasticLinear,0.2856,0.6402,-1.2281,1.6472,0.6979,192
3500,27,ElasticLinear,-0.0284,0.4339,-1.3668,1.4483,0.4310,768
3500,28,ElasticLinear,0.1512,0.5726,-1.1647,1.3847,0.5521,192
3500,32,ElasticLinear,-0.1355,0.1535,-0.6676,0.6226,0.1224,768
3500,33,ElasticLinear,-0.0832,0.2535,-0.7153,0.5609,0.3021,192
3500,37,ElasticLinear,0.0583,0.5221,-1.3081,1.7566,0.4857,768
3500,38,ElasticLinear,0.2720,0.6403,-1.2353,1.7840,0.6250,192
3500,56,ElasticLinear,-0.0310,0.3890,-1.2871,1.4237,0.3984,768
3500,57,ElasticLinear,0.1237,0.5283,-0.9680,1.5995,0.5990,192
3500,61,ElasticLinear,-0.1620,0.0036,-0.1837,-0.1450,0.0000,768
3500,62,ElasticLinear,-0.1613,0.0067,-0.1873,-0.1396,0.0000,192
3500,66,ElasticLinear,-0.1489,0.0774,-0.4355,0.2915,0.0430,768
3500,67,ElasticLinear,-0.1234,0.1065,-0.3902,0.1817,0.1198,192
3500,71,ElasticLinear,0.1686,0.6399,-1.5510,1.8534,0.5846,768
3500,72,ElasticLinear,0.3248,0.6885,-1.6145,1.8693,0.6354,192
3500,90,ElasticLinear,-0.1286,0.1717,-0.7127,0.8038,0.1276,768
3500,91,ElasticLinear,-0.0624,0.2527,-0.6982,0.5424,0.3542,192
3500,95,ElasticLinear,0.1118,0.5654,-1.3281,1.6079,0.5547,768
3500,96,ElasticLinear,0.2549,0.6663,-1.5677,1.5471,0.6302,192
3500,100,ElasticLinear,-0.1616,0.0066,-0.2099,-0.1318,0.0000,768
3500,101,ElasticLinear,-0.1600,0.0122,-0.1990,-0.1286,0.0000,192
3500,105,ElasticLinear,0.0508,0.4987,-1.2620,1.5666,0.4935,768
3500,106,ElasticLinear,0.2789,0.6014,-1.2243,1.4833,0.7031,192
3500,124,ElasticLinear,0.0858,0.5461,-1.2005,1.7184,0.5299,768
3500,125,ElasticLinear,0.2742,0.6361,-1.1305,1.9776,0.6354,192
3500,129,ElasticLinear,-0.0588,0.3248,-1.0783,1.2012,0.3372,768
3500,130,ElasticLinear,0.0812,0.4587,-0.9445,1.1038,0.5521,192
3500,134,ElasticLinear,-0.1433,0.0833,-0.5160,0.2800,0.0495,768
3500,135,ElasticLinear,-0.1085,0.1470,-0.4807,0.4011,0.1615,192
3500,139,ElasticLinear,0.0673,0.4955,-1.2046,1.5298,0.5182,768
3500,140,ElasticLinear,0.2439,0.6040,-1.2508,1.7205,0.6250,192
4000,22,ElasticLinear,0.1099,0.6321,-1.7146,1.7906,0.5443,768
4000,23,ElasticLinear,0.2935,0.7344,-1.4144,1.8477,0.6667,192
4000,27,ElasticLinear,-0.0302,0.5148,-1.6191,1.6166,0.4375,768
4000,28,ElasticLinear,0.1548,0.6635,-1.3942,1.5732,0.5573,192
4000,32,ElasticLinear,-0.1350,0.1959,-0.8362,0.7722,0.1536,768
4000,33,ElasticLinear,-0.0813,0.3155,-0.8934,0.6492,0.3438,192
4000,37,ElasticLinear,0.0668,0.6151,-1.5463,1.9700,0.4987,768
4000,38,ElasticLinear,0.2931,0.7362,-1.4444,1.9946,0.6250,192
4000,56,ElasticLinear,-0.0289,0.4618,-1.5215,1.6180,0.4128,768
4000,57,ElasticLinear,0.1309,0.6112,-1.1728,1.7932,0.5729,192
4000,61,ElasticLinear,-0.1619,0.0049,-0.1925,-0.1399,0.0000,768
4000,62,ElasticLinear,-0.1613,0.0093,-0.2008,-0.1342,0.0000,192
4000,66,ElasticLinear,-0.1471,0.1031,-0.5476,0.4134,0.0612,768
4000,67,ElasticLinear,-0.1170,0.1395,-0.4869,0.2746,0.1615,192
4000,71,ElasticLinear,0.1725,0.7433,-1.8701,2.0769,0.5755,768
4000,72,ElasticLinear,0.3306,0.7920,-1.8938,2.0851,0.6250,192
4000,90,ElasticLinear,-0.1282,0.2168,-0.8705,0.9756,0.1667,768
4000,91,ElasticLinear,-0.0572,0.3128,-0.8466,0.6617,0.4010,192
4000,95,ElasticLinear,0.1107,0.6547,-1.5532,1.7829,0.5495,768
4000,96,ElasticLinear,0.2527,0.7626,-1.8375,1.7107,0.6146,192
4000,100,ElasticLinear,-0.1616,0.0090,-0.2267,-0.1217,0.0000,768
4000,101,ElasticLinear,-0.1599,0.0171,-0.2155,-0.1176,0.0000,192
4000,105,ElasticLinear,0.0526,0.5847,-1.5242,1.7498,0.5078,768
4000,106,ElasticLinear,0.2928,0.6950,-1.4578,1.6491,0.6823,192
4000,124,ElasticLinear,0.0878,0.6376,-1.4187,1.9013,0.5339,768
4000,125,ElasticLinear,0.2814,0.7296,-1.3136,2.2198,0.6042,192
4000,129,ElasticLinear,-0.0588,0.3878,-1.2852,1.3514,0.3815,768
4000,130,ElasticLinear,0.0879,0.5398,-1.1470,1.2430,0.5365,192
4000,134,ElasticLinear,-0.1416,0.1074,-0.6296,0.3765,0.0768,768
4000,135,ElasticLinear,-0.1033,0.1880,-0.5800,0.5187,0.2031,192
4000,139,ElasticLinear,0.0701,0.5793,-1.4887,1.7285,0.5326,768
4000,140,ElasticLinear,0.2482,0.6901,-1.4536,1.9031,0.6250,192
4500,22,ElasticLinear,0.1160,0.7214,-1.9582,1.9633,0.5365,768
4500,23,ElasticLinear,0.3027,0.8249,-1.6012,2.0439,0.6615,192
4500,27,ElasticLinear,-0.0327,0.6008,-1.8723,1.7822,0.4440,768
4500,28,ElasticLinear,0.1602,0.7552,-1.6031,1.7740,0.5417,192
4500,32,ElasticLinear,-0.1349,0.2416,-0.9753,0.9151,0.1862,768
4500,33,ElasticLinear,-0.0798,0.3806,-1.0463,0.7611,0.3802,192
4500,37,ElasticLinear,0.0748,0.7093,-1.7964,2.1881,0.4987,768
4500,38,ElasticLinear,0.3140,0.8301,-1.6583,2.2029,0.6146,192
4500,56,ElasticLinear,-0.0282,0.5372,-1.7620,1.7928,0.4219,768
4500,57,ElasticLinear,0.1362,0.6928,-1.3712,1.9670,0.5729,192
4500,61,ElasticLinear,-0.1618,0.0069,-0.2040,-0.1298,0.0000,768
4500,62,ElasticLinear,-0.1610,0.0131,-0.2108,-0.1251,0.0000,192
4500,66,ElasticLinear,-0.1453,0.1285,-0.6047,0.5304,0.0846,768
4500,67,ElasticLinear,-0.1097,0.1740,-0.5725,0.3685,0.1927,192
4500,71,ElasticLinear,0.1764,0.8441,-2.1304,2.3009,0.5690,768
4500,72,ElasticLinear,0.3415,0.8914,-2.1788,2.3112,0.6042,192
4500,90,ElasticLinear,-0.1276,0.2655,-1.0392,1.1333,0.2044,768
4500,91,ElasticLinear,-0.0520,0.3750,-1.0209,0.7981,0.4323,192
4500,95,ElasticLinear,0.1106,0.7436,-1.8123,1.9633,0.5430,768
4500,96,ElasticLinear,0.2533,0.8561,-2.1055,1.8619,0.5938,192
4500,100,ElasticLinear,-0.1617,0.0121,-0.2477,-0.1086,0.0000,768
4500,101,ElasticLinear,-0.1598,0.0230,-0.2311,-0.1065,0.0000,192
4500,105,ElasticLinear,0.0545,0.6720,-1.7949,1.9399,0.5117,768
4500,106,ElasticLinear,0.3095,0.7887,-1.6908,1.8393,0.6667,192
4500,124,ElasticLinear,0.0901,0.7287,-1.6735,2.1107,0.5391,768
4500,125,ElasticLinear,0.2888,0.8211,-1.4584,2.4502,0.6042,192
4500,129,ElasticLinear,-0.0595,0.4574,-1.5229,1.5108,0.4115,768
4500,130,ElasticLinear,0.0934,0.6254,-1.3218,1.3958,0.5417,192
4500,134,ElasticLinear,-0.1392,0.1343,-0.7367,0.4846,0.0990,768
4500,135,ElasticLinear,-0.0957,0.2330,-0.7133,0.6606,0.2552,192
4500,139,ElasticLinear,0.0727,0.6608,-1.7433,1.9106,0.5326,768
4500,140,ElasticLinear,0.2514,0.7731,-1.6724,2.0882,0.6146,192
5000,22,ElasticLinear,0.1233,0.8144,-2.2459,2.1662,0.5391,768
5000,23,ElasticLinear,0.3147,0.9189,-1.7809,2.2449,0.6562,192
5000,27,ElasticLinear,-0.0334,0.6882,-2.1430,1.9659,0.4479,768
5000,28,ElasticLinear,0.1680,0.8445,-1.8040,1.9745,0.5469,192
5000,32,ElasticLinear,-0.1344,0.2932,-1.1496,1.0830,0.2214,768
5000,33,ElasticLinear,-0.0767,0.4483,-1.1930,0.8918,0.3906,192
5000,37,ElasticLinear,0.0835,0.8057,-2.0199,2.4100,0.5078,768
5000,38,ElasticLinear,0.3373,0.9208,-1.8585,2.4102,0.6094,192
5000,56,ElasticLinear,-0.0275,0.6149,-1.9905,1.9838,0.4284,768
5000,57,ElasticLinear,0.1430,0.7740,-1.5490,2.1727,0.5625,192
5000,61,ElasticLinear,-0.1618,0.0091,-0.2107,-0.1200,0.0000,768
5000,62,ElasticLinear,-0.1610,0.0182,-0.2373,-0.1099,0.0000,192
5000,66,ElasticLinear,-0.1432,0.1596,-0.7124,0.6614,0.1016,768
5000,67,ElasticLinear,-0.1012,0.2162,-0.6619,0.4921,0.2448,192
5000,71,ElasticLinear,0.1803,0.9488,-2.4465,2.5150,0.5625,768
5000,72,ElasticLinear,0.3509,0.9929,-2.4795,2.5204,0.5990,192
5000,90,ElasticLinear,-0.1267,0.3184,-1.2695,1.2857,0.2630,768
5000,91,ElasticLinear,-0.0451,0.4380,-1.1752,0.9293,0.4375,192
5000,95,ElasticLinear,0.1100,0.8327,-2.0446,2.1601,0.5391,768
5000,96,ElasticLinear,0.2566,0.9505,-2.3770,2.0289,0.5938,192
5000,100,ElasticLinear,-0.1618,0.0166,-0.2840,-0.0896,0.0000,768
5000,101,ElasticLinear,-0.1601,0.0302,-0.2554,-0.0865,0.0000,192
5000,105,ElasticLinear,0.0572,0.7651,-2.0517,2.1388,0.5156,768
5000,106,ElasticLinear,0.3257,0.8874,-1.9295,2.0323,0.6719,192
5000,124,ElasticLinear,0.0935,0.8192,-1.9329,2.3065,0.5443,768
5000,125,ElasticLinear,0.2995,0.9118,-1.6089,2.6817,0.6042,192
5000,129,ElasticLinear,-0.0599,0.5248,-1.7325,1.6609,0.4258,768
5000,130,ElasticLinear,0.1013,0.7055,-1.5070,1.5493,0.5417,192
5000,134,ElasticLinear,-0.1365,0.1662,-0.8522,0.6096,0.1276,768
5000,135,ElasticLinear,-0.0878,0.2841,-0.8291,0.8128,0.2812,192
5000,139,ElasticLinear,0.0764,0.7495,-2.0240,2.1041,0.5417,768
5000,140,ElasticLinear,0.2564,0.8613,-1.9097,2.2996,0.6042,192
5500,22,ElasticLinear,0.1275,0.9064,-2.5233,2.3585,0.5352,768
5500,23,ElasticLinear,0.3247,1.0099,-1.9157,2.4333,0.6510,192
5500,27,ElasticLinear,-0.0381,0.7782,-2.3891,2.1293,0.4492,768
5500,28,ElasticLinear,0.1763,0.9374,-2.0064,2.1998,0.5365,192
5500,32,ElasticLinear,-0.1423,0.3490,-1.2966,1.2563,0.2500,768
5500,33,ElasticLinear,-0.0746,0.5208,-1.3615,1.0542,0.3906,192
5500,37,ElasticLinear,0.0911,0.9051,-2.2668,2.6264,0.4987,768
5500,38,ElasticLinear,0.3620,1.0154,-2.0143,2.6309,0.6094,192
5500,56,ElasticLinear,-0.0288,0.6948,-2.2166,2.1712,0.4414,768
5500,57,ElasticLinear,0.1519,0.8550,-1.7735,2.3589,0.5677,192
5500,61,ElasticLinear,-0.1754,0.0118,-0.2425,-0.1239,0.0000,768
5500,62,ElasticLinear,-0.1743,0.0230,-0.2701,-0.1094,0.0000,192
5500,66,ElasticLinear,-0.1527,0.1942,-0.8228,0.7716,0.1211,768
5500,67,ElasticLinear,-0.1004,0.2626,-0.7855,0.6172,0.2969,192
5500,71,ElasticLinear,0.1850,1.0528,-2.7075,2.7318,0.5625,768
