step,train_loss,task_loss,val_loss,val_accuracy,lr
501,5.296160,5.245647,5.156044,0.024600,3.96e-05
1001,4.885433,4.835156,4.954757,0.028400,1.12e-04
1501,4.686874,4.636440,4.694249,0.054600,2.01e-04
2001,4.491024,4.440641,4.466351,0.077700,2.73e-04
2501,4.543330,4.492639,4.264165,0.100600,3.00e-04
3001,4.135178,4.085124,4.115303,0.121300,3.00e-04
3501,4.183699,4.133628,4.002013,0.142400,3.00e-04
4001,4.213061,4.162912,3.930771,0.153200,2.99e-04
4501,4.101098,4.050918,3.879662,0.154100,2.99e-04
5001,4.050493,4.000341,3.785555,0.169800,2.98e-04
5501,4.080301,4.030145,3.750053,0.169500,2.97e-04
6001,3.804446,3.754236,3.861310,0.156700,2.96e-04
6501,3.537018,3.486926,3.666952,0.188800,2.95e-04
7001,3.611459,3.561122,3.576788,0.203600,2.93e-04
7501,3.846385,3.796336,3.526234,0.213000,2.92e-04
8001,3.911203,3.861159,3.637493,0.197200,2.90e-04
8501,3.862775,3.812490,3.477675,0.220200,2.88e-04
9001,3.143129,3.093075,3.493323,0.215500,2.86e-04
9501,3.261893,3.211773,3.396174,0.234500,2.84e-04
10001,3.324157,3.274027,3.369141,0.237200,2.82e-04
10501,3.564370,3.514372,3.359322,0.241900,2.79e-04
11001,3.485430,3.435383,3.369427,0.242900,2.77e-04
11501,3.298924,3.248796,3.331853,0.247700,2.74e-04
12001,3.136265,3.086193,3.279687,0.258100,2.71e-04
12501,3.659545,3.609525,3.272417,0.261300,2.68e-04
13001,3.615283,3.565222,3.271034,0.258700,2.65e-04
13501,2.960742,2.910688,3.207838,0.268600,2.62e-04
14001,2.881233,2.831133,3.172074,0.276300,2.59e-04
14501,2.993225,2.943183,3.182196,0.276400,2.55e-04
15001,3.226963,3.176924,3.202727,0.267500,2.52e-04
15501,3.508921,3.458889,3.143464,0.280900,2.48e-04
16001,3.278178,3.228139,3.150227,0.285000,2.44e-04
16501,2.927196,2.877171,3.117940,0.287200,2.40e-04
17001,3.276040,3.226022,3.106644,0.288600,2.36e-04
17501,3.032220,2.982180,3.145216,0.283100,2.32e-04
18001,3.293909,3.243865,3.093108,0.287400,2.28e-04
18501,3.102208,3.052187,3.097691,0.289900,2.24e-04
19001,3.057753,3.007716,3.063475,0.301400,2.19e-04
19501,3.077100,3.027072,3.040531,0.304100,2.15e-04
20001,2.802276,2.752227,3.003704,0.305100,2.10e-04
20501,3.228397,3.178392,3.000746,0.309800,2.06e-04
21001,3.087087,3.037069,2.973833,0.310600,2.01e-04
21501,3.115267,3.065234,2.969183,0.315400,1.96e-04
22001,3.091377,3.041370,2.938071,0.320700,1.92e-04
22501,2.662697,2.612683,2.947133,0.317700,1.87e-04
23001,2.722343,2.672317,2.998257,0.305700,1.82e-04
23501,2.851670,2.801642,2.967956,0.313400,1.77e-04
24001,3.097188,3.047161,2.976370,0.312800,1.72e-04
24501,3.075654,3.025629,2.885507,0.330900,1.67e-04
25001,2.905303,2.855271,2.958962,0.316200,1.62e-04
25501,3.053283,3.003273,2.901828,0.329300,1.57e-04
26001,2.505552,2.455531,2.934460,0.321200,1.52e-04
26501,3.067684,3.017673,2.918085,0.320000,1.48e-04
27001,2.852502,2.802470,2.871984,0.334200,1.43e-04
27501,2.706670,2.656653,2.887339,0.331900,1.38e-04
28001,2.323735,2.273719,2.857346,0.338200,1.33e-04
28501,2.950361,2.900342,2.868867,0.334800,1.28e-04
29001,2.740267,2.690272,2.856540,0.334800,1.23e-04
29501,2.756539,2.706530,2.862583,0.335200,1.18e-04
30001,2.558455,2.508454,2.871267,0.339100,1.13e-04
30501,2.629678,2.579650,2.877276,0.329800,1.08e-04
31001,2.690466,2.640450,2.821718,0.346700,1.04e-04
31501,2.937015,2.887008,2.815019,0.343600,9.89e-05
32001,2.668721,2.618724,2.825850,0.342700,9.43e-05
32501,2.667424,2.617430,2.807052,0.347700,8.97e-05
33001,2.800947,2.750927,2.820510,0.340300,8.52e-05
33501,2.655062,2.605033,2.782417,0.351300,8.08e-05
34001,3.286195,3.236183,2.797039,0.347000,7.64e-05
34501,2.450383,2.400362,2.795545,0.346300,7.21e-05
35001,2.316991,2.266981,2.799875,0.347900,6.79e-05
35501,2.464190,2.414180,2.760127,0.356000,6.38e-05
36001,2.700886,2.650874,2.780535,0.353800,5.98e-05
36501,2.273820,2.223808,2.781253,0.350600,5.59e-05
37001,2.561113,2.511107,2.766696,0.358300,5.21e-05
37501,2.544903,2.494900,2.769847,0.357400,4.84e-05
38001,2.471914,2.421902,2.744577,0.362700,4.48e-05
38501,2.137625,2.087621,2.750423,0.358100,4.13e-05
39001,3.045529,2.995527,2.758079,0.357400,3.80e-05
39501,2.390320,2.340310,2.733777,0.364100,3.47e-05
40001,2.125523,2.075515,2.747466,0.359800,3.16e-05
40501,2.410591,2.360590,2.741584,0.358200,2.86e-05
41001,2.705653,2.655644,2.746625,0.361700,2.58e-05
41501,2.569031,2.519025,2.738992,0.359100,2.31e-05
42001,2.547191,2.497193,2.725732,0.363300,2.05e-05
42501,3.042778,2.992776,2.728606,0.364700,1.81e-05
43001,2.702694,2.652698,2.745974,0.360000,1.58e-05
43501,2.648641,2.598638,2.733982,0.363600,1.36e-05
44001,2.717565,2.667564,2.744729,0.358000,1.17e-05
44501,2.428041,2.378042,2.736258,0.361500,9.81e-06
45001,3.000861,2.950866,2.719177,0.363500,8.12e-06
45501,2.807869,2.757866,2.727843,0.365700,6.59e-06
46001,2.584134,2.534135,2.726466,0.364700,5.21e-06
46501,2.360149,2.310145,2.723348,0.364000,4.00e-06
47001,2.161525,2.111523,2.723050,0.364700,2.94e-06
47501,2.335513,2.285513,2.726646,0.362000,2.04e-06
48001,2.660048,2.610049,2.721841,0.363100,1.31e-06
48501,2.643117,2.593117,2.720537,0.362600,7.37e-07
49001,2.865654,2.815655,2.720378,0.363800,3.28e-07
49501,2.352893,2.302892,2.721150,0.364600,8.26e-08
