step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.352676,4.302379,4.337867,0.046600,3.96e-05
1001,4.223770,4.173119,4.060341,0.074300,1.12e-04
1501,3.675790,3.625598,3.638784,0.137500,2.01e-04
2001,3.361622,3.311209,3.356940,0.183400,2.73e-04
2501,3.217263,3.166960,3.159398,0.214100,3.00e-04
3001,2.800860,2.750687,2.980872,0.250800,3.00e-04
3501,2.935523,2.885388,2.884928,0.273200,3.00e-04
4001,2.503390,2.453277,2.717774,0.301800,2.99e-04
4501,2.967395,2.917216,2.612950,0.323000,2.99e-04
5001,2.476593,2.426289,2.528445,0.342200,2.98e-04
5501,3.088643,3.038538,2.470545,0.359000,2.97e-04
6001,2.553309,2.503253,2.401379,0.369700,2.96e-04
6501,2.443775,2.393652,2.362961,0.379700,2.95e-04
7001,2.603585,2.553478,2.299483,0.391800,2.93e-04
7501,2.332550,2.282481,2.260484,0.400100,2.92e-04
8001,2.597782,2.547698,2.234082,0.404300,2.90e-04
8501,1.905882,1.855713,2.142220,0.424000,2.88e-04
9001,2.213267,2.163173,2.114649,0.432100,2.86e-04
9501,2.149491,2.099402,2.159107,0.428800,2.84e-04
10001,2.127244,2.077219,2.092456,0.437900,2.82e-04
10501,2.110301,2.060272,2.075166,0.442000,2.79e-04
11001,1.841707,1.791654,2.017514,0.458500,2.77e-04
11501,1.791104,1.741029,1.963492,0.471000,2.74e-04
12001,2.020732,1.970704,1.954098,0.469000,2.71e-04
12501,2.372088,2.322036,1.974083,0.469600,2.68e-04
13001,1.973243,1.923229,1.944549,0.475300,2.65e-04
13501,2.100372,2.050348,1.964885,0.466400,2.62e-04
14001,1.576286,1.526230,1.866474,0.492300,2.59e-04
14501,1.785472,1.735434,1.869902,0.491800,2.55e-04
15001,1.830895,1.780873,1.831439,0.501400,2.52e-04
15501,1.877719,1.827707,1.810604,0.505400,2.48e-04
16001,1.834956,1.784896,1.843421,0.502400,2.44e-04
16501,1.974170,1.924145,1.794897,0.507800,2.40e-04
17001,1.806958,1.756917,1.832930,0.502600,2.36e-04
17501,1.728952,1.678896,1.762792,0.524500,2.32e-04
18001,1.566834,1.516812,1.759699,0.522100,2.28e-04
18501,1.570694,1.520651,1.745633,0.520200,2.24e-04
19001,1.639122,1.589078,1.753165,0.523400,2.19e-04
19501,1.474837,1.424788,1.731096,0.528500,2.15e-04
20001,1.546889,1.496840,1.737784,0.523300,2.10e-04
20501,1.385628,1.335574,1.724773,0.531900,2.06e-04
21001,1.472149,1.422102,1.717343,0.531000,2.01e-04
21501,1.797086,1.747082,1.714540,0.532300,1.96e-04
22001,1.452497,1.402470,1.703532,0.535700,1.92e-04
22501,1.343049,1.293020,1.671851,0.544800,1.87e-04
23001,1.426095,1.376080,1.692942,0.542700,1.82e-04
23501,1.598328,1.548305,1.675653,0.544300,1.77e-04
