step,train_loss,task_loss,val_loss,val_accuracy,lr
37001,1.015426,0.965421,1.609754,0.585500,5.21e-05
37501,0.762227,0.712233,1.593718,0.592400,4.84e-05
38001,0.909147,0.859135,1.591749,0.594400,4.48e-05
38501,0.496569,0.446562,1.595802,0.593600,4.13e-05
39001,0.639088,0.589086,1.587443,0.598900,3.80e-05
39501,0.736819,0.686800,1.598292,0.597400,3.47e-05
40001,0.693125,0.643115,1.611316,0.593400,3.16e-05
40501,0.718005,0.667999,1.582042,0.598900,2.86e-05
41001,0.741429,0.691421,1.597013,0.598100,2.58e-05
41501,0.647965,0.597959,1.595149,0.599600,2.31e-05
42001,0.949672,0.899665,1.591861,0.599400,2.05e-05
42501,0.669974,0.619969,1.591852,0.600100,1.81e-05
43001,0.403627,0.353628,1.587863,0.600000,1.58e-05
43501,0.612622,0.562614,1.592392,0.600200,1.36e-05
44001,0.762900,0.712888,1.591745,0.600500,1.17e-05
44501,0.614677,0.564677,1.589909,0.598400,9.81e-06
45001,0.720418,0.670413,1.592153,0.599800,8.12e-06
45501,0.535565,0.485563,1.587096,0.601100,6.59e-06
46001,0.754995,0.704989,1.589353,0.602500,5.21e-06
46501,0.629135,0.579134,1.590745,0.602600,4.00e-06
47001,0.527595,0.477579,1.588340,0.601500,2.94e-06
47501,0.548434,0.498444,1.590848,0.602600,2.04e-06
48001,0.717410,0.667407,1.589401,0.602200,1.31e-06
48501,0.729720,0.679725,1.587645,0.602800,7.37e-07
49001,0.639572,0.589575,1.587894,0.602400,3.28e-07
49501,0.545914,0.495909,1.587945,0.602500,8.26e-08
