step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
4000,105,ElasticLinear,-0.1613,0.0016,-0.1684,-0.1529,0.0000,768
4000,106,ElasticLinear,-0.1610,0.0034,-0.1748,-0.1499,0.0000,192
4000,124,ElasticLinear,-0.0784,0.5090,-1.5320,1.7885,0.3932,768
4000,125,ElasticLinear,0.0489,0.6702,-1.8595,1.7573,0.5000,192
4000,129,ElasticLinear,0.1562,0.7850,-1.7961,2.2292,0.5573,768
4000,130,ElasticLinear,0.4175,0.8293,-1.6887,2.1019,0.6667,192
4000,134,ElasticLinear,-0.1278,0.2796,-1.2645,1.0983,0.2057,768
4000,135,ElasticLinear,-0.0558,0.4336,-1.0978,0.9716,0.4271,192
4000,139,ElasticLinear,0.0574,0.7070,-1.7453,2.1513,0.5065,768
4000,140,ElasticLinear,0.3176,0.8656,-1.5224,2.1226,0.5833,192
4500,22,ElasticLinear,0.1447,1.0124,-2.0445,2.7994,0.5117,768
4500,23,ElasticLinear,0.4217,1.1033,-1.9711,2.5394,0.6250,192
4500,27,ElasticLinear,-0.1717,0.0000,-0.1717,-0.1717,0.0000,768
4500,28,ElasticLinear,-0.1717,0.0000,-0.1717,-0.1717,0.0000,192
4500,32,ElasticLinear,-0.1580,0.1407,-0.8640,0.4913,0.0768,768
4500,33,ElasticLinear,-0.1209,0.2324,-0.8486,0.4315,0.2604,192
4500,37,ElasticLinear,0.0541,0.8274,-2.2696,2.3498,0.5052,768
4500,38,ElasticLinear,0.2105,0.9652,-1.7685,2.2297,0.5260,192
4500,56,ElasticLinear,-0.0988,0.4511,-1.6342,1.5413,0.3438,768
4500,57,ElasticLinear,0.0226,0.6283,-1.5090,1.4885,0.4740,192
4500,61,ElasticLinear,0.1439,0.9230,-2.2304,2.4831,0.5456,768
4500,62,ElasticLinear,0.3766,1.0250,-2.1145,2.2936,0.6198,192
4500,66,ElasticLinear,0.0564,0.9157,-1.9449,2.6046,0.4948,768
4500,67,ElasticLinear,0.2568,1.0804,-1.9343,2.6893,0.5521,192
4500,71,ElasticLinear,-0.1310,0.3518,-1.2085,1.2628,0.2383,768
4500,72,ElasticLinear,-0.0246,0.5283,-1.4752,1.1335,0.4323,192
4500,90,ElasticLinear,-0.0073,0.7400,-2.1911,2.4257,0.4714,768
4500,91,ElasticLinear,0.2269,0.8527,-1.5596,2.1947,0.5365,192
4500,95,ElasticLinear,-0.0969,0.5992,-2.0272,2.0142,0.3880,768
4500,96,ElasticLinear,0.0544,0.7781,-1.8252,1.6196,0.5365,192
4500,100,ElasticLinear,0.1246,0.9369,-2.1229,2.4685,0.5326,768
4500,101,ElasticLinear,0.4004,1.0468,-2.1413,2.4712,0.6250,192
4500,105,ElasticLinear,-0.1715,0.0025,-0.1861,-0.1560,0.0000,768
4500,106,ElasticLinear,-0.1711,0.0053,-0.1974,-0.1541,0.0000,192
4500,124,ElasticLinear,-0.0823,0.6059,-1.7812,2.0232,0.4193,768
4500,125,ElasticLinear,0.0561,0.7771,-2.1520,1.9710,0.5052,192
4500,129,ElasticLinear,0.1605,0.8905,-2.0736,2.4572,0.5534,768
4500,130,ElasticLinear,0.4418,0.9289,-1.9199,2.3050,0.6615,192
4500,134,ElasticLinear,-0.1365,0.3498,-1.4980,1.3036,0.2578,768
4500,135,ElasticLinear,-0.0541,0.5305,-1.3068,1.1597,0.4479,192
4500,139,ElasticLinear,0.0619,0.8212,-2.0397,2.4028,0.5052,768
4500,140,ElasticLinear,0.3432,0.9870,-1.7604,2.3567,0.5729,192
5000,22,ElasticLinear,0.1472,1.1338,-2.3465,3.0689,0.5078,768
5000,23,ElasticLinear,0.4435,1.2219,-2.2291,2.7837,0.6198,192
5000,27,ElasticLinear,-0.1717,0.0000,-0.1717,-0.1717,0.0000,768
5000,28,ElasticLinear,-0.1717,0.0000,-0.1717,-0.1717,0.0000,192
5000,32,ElasticLinear,-0.1571,0.1752,-1.0330,0.6436,0.0977,768
5000,33,ElasticLinear,-0.1150,0.2850,-1.0052,0.5557,0.2917,192
5000,37,ElasticLinear,0.0593,0.9398,-2.5659,2.5825,0.5104,768
5000,38,ElasticLinear,0.2216,1.0770,-2.0043,2.4484,0.5365,192
5000,56,ElasticLinear,-0.0976,0.5304,-1.8639,1.7480,0.3672,768
5000,57,ElasticLinear,0.0314,0.7183,-1.6926,1.6899,0.4844,192
5000,61,ElasticLinear,0.1516,1.0383,-2.5541,2.7239,0.5469,768
5000,62,ElasticLinear,0.3982,1.1398,-2.3872,2.5245,0.6198,192
5000,66,ElasticLinear,0.0588,1.0379,-2.2493,2.8728,0.4987,768
5000,67,ElasticLinear,0.2732,1.2069,-2.2009,2.9715,0.5573,192
5000,71,ElasticLinear,-0.1309,0.4169,-1.4146,1.4220,0.2786,768
5000,72,ElasticLinear,-0.0126,0.6123,-1.7009,1.3235,0.4375,192
5000,90,ElasticLinear,-0.0045,0.8479,-2.4972,2.6614,0.4779,768
5000,91,ElasticLinear,0.2438,0.9553,-1.7600,2.4118,0.5417,192
5000,95,ElasticLinear,-0.0979,0.6966,-2.2977,2.2450,0.4193,768
5000,96,ElasticLinear,0.0658,0.8825,-2.0572,1.8112,0.5365,192
5000,100,ElasticLinear,0.1256,1.0493,-2.4260,2.7052,0.5299,768
5000,101,ElasticLinear,0.4211,1.1623,-2.4074,2.6876,0.6250,192
5000,105,ElasticLinear,-0.1714,0.0038,-0.1900,-0.1493,0.0000,768
5000,106,ElasticLinear,-0.1709,0.0076,-0.2141,-0.1491,0.0000,192
5000,124,ElasticLinear,-0.0797,0.7096,-2.0493,2.2722,0.4362,768
5000,125,ElasticLinear,0.0705,0.8883,-2.4319,2.2015,0.5208,192
5000,129,ElasticLinear,0.1672,0.9965,-2.3383,2.6803,0.5508,768
5000,130,ElasticLinear,0.4682,1.0263,-2.1658,2.5201,0.6719,192
5000,134,ElasticLinear,-0.1364,0.4224,-1.7376,1.5130,0.2956,768
5000,135,ElasticLinear,-0.0447,0.6278,-1.5005,1.3466,0.4688,192
5000,139,ElasticLinear,0.0696,0.9386,-2.3529,2.6567,0.5208,768
5000,140,ElasticLinear,0.3699,1.1095,-2.0079,2.5874,0.5677,192
5500,22,ElasticLinear,0.1503,1.2539,-2.6483,3.3306,0.5091,768
5500,23,ElasticLinear,0.4700,1.3361,-2.4631,3.0259,0.6198,192
5500,27,ElasticLinear,-0.1717,0.0000,-0.1717,-0.1717,0.0000,768
5500,28,ElasticLinear,-0.1717,0.0000,-0.1717,-0.1717,0.0000,192
5500,32,ElasticLinear,-0.1556,0.2139,-1.2041,0.8037,0.1159,768
5500,33,ElasticLinear,-0.1072,0.3417,-1.1883,0.6836,0.3177,192
5500,37,ElasticLinear,0.0661,1.0522,-2.8670,2.8137,0.5156,768
5500,38,ElasticLinear,0.2356,1.1875,-2.2464,2.6442,0.5365,192
5500,56,ElasticLinear,-0.0952,0.6104,-2.0724,1.9389,0.3815,768
5500,57,ElasticLinear,0.0434,0.8067,-1.9064,1.8791,0.5000,192
5500,61,ElasticLinear,0.1595,1.1552,-2.8565,2.9692,0.5495,768
5500,62,ElasticLinear,0.4225,1.2553,-2.6737,2.7636,0.6146,192
5500,66,ElasticLinear,0.0610,1.1596,-2.5521,3.1269,0.4974,768
5500,67,ElasticLinear,0.2905,1.3297,-2.4470,3.2289,0.5521,192
5500,71,ElasticLinear,-0.1312,0.4790,-1.6085,1.5765,0.3086,768
