step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
3001,61,ElasticLinear,-68.1900,46.7867,-100.0000,0.5748,0.3164,768
3001,62,ElasticLinear,-68.0578,46.9320,-100.0000,0.5581,0.3177,192
3001,66,ElasticLinear,-68.1920,46.7838,-100.0000,0.5662,0.3164,768
3001,67,ElasticLinear,-68.0602,46.9285,-100.0000,0.5536,0.3177,192
3001,71,ElasticLinear,-68.1910,46.7853,-100.0000,0.5737,0.3164,768
3001,72,ElasticLinear,-68.0597,46.9293,-100.0000,0.5572,0.3177,192
3001,90,ElasticLinear,-68.1910,46.7853,-100.0000,0.5811,0.3164,768
3001,91,ElasticLinear,-68.0598,46.9291,-100.0000,0.5506,0.3177,192
3001,95,ElasticLinear,-68.1907,46.7858,-100.0000,0.5793,0.3164,768
3001,96,ElasticLinear,-68.0587,46.9307,-100.0000,0.5564,0.3177,192
3001,100,ElasticLinear,-68.1927,46.7828,-100.0000,0.5821,0.3164,768
3001,101,ElasticLinear,-68.0612,46.9271,-100.0000,0.5542,0.3177,192
3001,105,ElasticLinear,-68.1931,46.7823,-100.0000,0.5779,0.3164,768
3001,106,ElasticLinear,-68.0615,46.9267,-100.0000,0.5505,0.3177,192
3001,124,ElasticLinear,-68.1923,46.7834,-100.0000,0.5737,0.3164,768
3001,125,ElasticLinear,-68.0608,46.9277,-100.0000,0.5465,0.3177,192
3001,129,ElasticLinear,-68.1927,46.7828,-100.0000,0.5574,0.3164,768
3001,130,ElasticLinear,-68.0608,46.9276,-100.0000,0.5489,0.3177,192
3001,134,ElasticLinear,-68.1910,46.7853,-100.0000,0.5703,0.3164,768
3001,135,ElasticLinear,-68.0582,46.9314,-100.0000,0.5644,0.3177,192
3001,139,ElasticLinear,-68.1919,46.7840,-100.0000,0.5695,0.3164,768
3001,140,ElasticLinear,-68.0598,46.9291,-100.0000,0.5510,0.3177,192
3501,22,ElasticLinear,-69.6306,46.1910,-100.0000,0.5959,0.3021,768
3501,23,ElasticLinear,-69.6294,46.2834,-100.0000,0.5602,0.3021,192
3501,27,ElasticLinear,-69.6295,46.1927,-100.0000,0.5983,0.3021,768
3501,28,ElasticLinear,-69.6277,46.2861,-100.0000,0.5694,0.3021,192
3501,32,ElasticLinear,-69.6294,46.1929,-100.0000,0.6162,0.3021,768
3501,33,ElasticLinear,-69.6286,46.2847,-100.0000,0.5651,0.3021,192
3501,37,ElasticLinear,-69.6284,46.1944,-100.0000,0.5779,0.3021,768
3501,38,ElasticLinear,-69.6265,46.2878,-100.0000,0.5641,0.3021,192
3501,56,ElasticLinear,-69.6314,46.1897,-100.0000,0.5744,0.3021,768
3501,57,ElasticLinear,-69.6310,46.2811,-100.0000,0.5591,0.3021,192
3501,61,ElasticLinear,-69.6296,46.1925,-100.0000,0.5746,0.3021,768
3501,62,ElasticLinear,-69.6281,46.2854,-100.0000,0.5602,0.3021,192
3501,66,ElasticLinear,-69.6315,46.1896,-100.0000,0.5666,0.3021,768
3501,67,ElasticLinear,-69.6303,46.2821,-100.0000,0.5540,0.3021,192
3501,71,ElasticLinear,-69.6305,46.1911,-100.0000,0.5746,0.3021,768
