step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.899771,1.849725,2.061203,0.265700,5.44e-05
1001,1.711285,1.661104,1.750254,0.359800,1.56e-04
1501,1.723940,1.673791,1.452727,0.469300,2.58e-04
2001,1.375789,1.325523,1.396402,0.484100,3.00e-04
2501,1.179311,1.129223,1.351456,0.518500,3.00e-04
3001,1.244691,1.194551,1.211344,0.564900,2.99e-04
3501,1.440151,1.390036,1.141471,0.583500,2.99e-04
4001,1.002286,0.952147,1.129515,0.595300,2.98e-04
4501,1.184007,1.133785,1.085373,0.612400,2.97e-04
5001,1.166067,1.115908,1.026341,0.629700,2.95e-04
5501,1.065472,1.015394,0.993431,0.645800,2.94e-04
6001,1.281416,1.231304,1.035735,0.631500,2.92e-04
6501,1.319420,1.269334,0.972394,0.654500,2.90e-04
7001,0.991798,0.941749,0.978527,0.656300,2.87e-04
7501,1.236140,1.186059,0.939943,0.667400,2.85e-04
8001,0.882472,0.832432,0.939548,0.668600,2.82e-04
8501,0.962719,0.912659,0.945391,0.671500,2.79e-04
9001,1.011304,0.961237,0.912866,0.677200,2.76e-04
9501,1.077840,1.027842,0.880402,0.688000,2.72e-04
10001,0.919310,0.869274,0.841021,0.702900,2.68e-04
10501,0.916377,0.866321,0.858691,0.701500,2.64e-04
11001,0.871095,0.821007,0.837182,0.710200,2.60e-04
11501,1.046608,0.996482,0.802593,0.720700,2.56e-04
12001,0.712026,0.661966,0.784501,0.725700,2.52e-04
12501,0.957032,0.907001,0.798637,0.725800,2.47e-04
13001,0.668133,0.618115,0.744771,0.738100,2.42e-04
13501,1.006866,0.956838,0.743410,0.739200,2.37e-04
14001,0.900455,0.850394,0.734919,0.741100,2.32e-04
14501,0.938712,0.888681,0.735965,0.742900,2.27e-04
15001,0.809988,0.759984,0.758497,0.733400,2.21e-04
15501,0.640976,0.590950,0.714188,0.751300,2.16e-04
16001,0.854121,0.804095,0.737165,0.750400,2.10e-04
16501,0.877285,0.827217,0.692182,0.761500,2.05e-04
17001,0.800020,0.749975,0.726461,0.749000,1.99e-04
17501,0.797875,0.747835,0.711468,0.759300,1.93e-04
18001,0.617293,0.567282,0.689957,0.760700,1.87e-04
18501,0.884472,0.834450,0.671835,0.764500,1.81e-04
19001,0.698372,0.648352,0.679460,0.767700,1.75e-04
19501,0.879644,0.829585,0.671756,0.767100,1.69e-04
20001,0.758873,0.708841,0.659231,0.772900,1.62e-04
20501,0.513292,0.463271,0.646962,0.777200,1.56e-04
21001,0.831237,0.781194,0.703017,0.759100,1.50e-04
21501,0.786974,0.736951,0.686362,0.766900,1.44e-04
22001,0.490503,0.440482,0.619681,0.791400,1.38e-04
22501,0.477573,0.427562,0.637657,0.781700,1.31e-04
23001,0.707132,0.657103,0.638028,0.780900,1.25e-04
23501,0.608863,0.558856,0.624502,0.789700,1.19e-04
24001,0.538632,0.488623,0.635639,0.788700,1.13e-04
24501,0.497206,0.447215,0.620920,0.788700,1.07e-04
25001,0.604250,0.554253,0.600669,0.798000,1.01e-04
25501,0.519136,0.469133,0.610173,0.796500,9.55e-05
26001,0.342763,0.292734,0.609734,0.797300,8.97e-05
26501,0.603558,0.553546,0.593414,0.803600,8.41e-05
27001,0.486345,0.436356,0.603308,0.802900,7.86e-05
27501,0.498970,0.448951,0.593758,0.805500,7.32e-05
28001,0.377542,0.327527,0.582425,0.806400,6.79e-05
28501,0.548560,0.498549,0.599646,0.802500,6.28e-05
29001,0.653288,0.603274,0.587506,0.808800,5.78e-05
29501,0.538776,0.488763,0.600924,0.806300,5.30e-05
30001,0.349147,0.299117,0.584282,0.808200,4.84e-05
30501,0.540027,0.490023,0.595120,0.806100,4.39e-05
31001,0.389515,0.339516,0.579512,0.811600,3.96e-05
31501,0.569251,0.519241,0.593359,0.806300,3.55e-05
32001,0.405634,0.355636,0.574739,0.811600,3.16e-05
32501,0.561868,0.511850,0.577079,0.810000,2.79e-05
33001,0.520536,0.470537,0.569685,0.815600,2.44e-05
33501,0.408773,0.358768,0.571471,0.813800,2.11e-05
34001,0.449961,0.399949,0.578712,0.813700,1.81e-05
34501,0.624571,0.574564,0.580003,0.813000,1.52e-05
35001,0.619829,0.569815,0.587052,0.812100,1.26e-05
35501,0.423028,0.373023,0.583611,0.813300,1.03e-05
36001,0.356579,0.306565,0.578545,0.812700,8.12e-06
36501,0.395775,0.345775,0.581419,0.813400,6.23e-06
37001,0.519606,0.469595,0.575003,0.812900,4.59e-06
37501,0.450033,0.400032,0.574829,0.817200,3.19e-06
38001,0.419308,0.369311,0.577246,0.813800,2.04e-06
38501,0.432701,0.382688,0.576791,0.813400,1.15e-06
39001,0.549457,0.499451,0.573781,0.814400,5.11e-07
39501,0.497589,0.447583,0.575107,0.813600,1.28e-07
501,0.516386,0.466377,0.715181,0.756500,1.00e-04
1001,0.631412,0.581397,0.668941,0.770700,9.93e-05
1501,0.730043,0.680028,0.648950,0.777100,9.73e-05
2001,0.408634,0.358594,0.656417,0.774800,9.40e-05
2501,0.535182,0.485174,0.623817,0.784600,8.94e-05
3001,0.700829,0.650827,0.628360,0.784200,8.38e-05
3501,0.495041,0.445034,0.606625,0.793100,7.73e-05
4001,0.434062,0.384054,0.602649,0.797400,7.01e-05
4501,0.560689,0.510682,0.611746,0.793100,6.22e-05
5001,0.529611,0.479605,0.604922,0.796500,5.41e-05
5501,0.655241,0.605235,0.586927,0.799700,4.58e-05
6001,0.618151,0.568151,0.591035,0.799100,3.77e-05
6501,0.722793,0.672794,0.582345,0.801900,2.99e-05
7001,0.560511,0.510504,0.578466,0.802900,2.26e-05
7501,0.712528,0.662528,0.575686,0.804900,1.61e-05
8001,0.567166,0.517160,0.568111,0.808300,1.05e-05
8501,0.584465,0.534446,0.569331,0.806100,6.01e-06
9001,0.510168,0.460169,0.568196,0.807700,2.70e-06
9501,0.519504,0.469512,0.568175,0.807900,6.77e-07
