step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
3000,130,ElasticLinear,0.0328,0.3674,-0.9819,0.9200,0.4688,192
3000,134,ElasticLinear,-0.1657,0.0106,-0.2459,-0.1148,0.0000,768
3000,135,ElasticLinear,-0.1646,0.0173,-0.2327,-0.1159,0.0000,192
3000,139,ElasticLinear,0.1530,0.5003,-0.9499,1.4643,0.5911,768
3000,140,ElasticLinear,0.3040,0.5423,-0.9914,1.3234,0.6875,192
3500,22,ElasticLinear,0.0180,0.4734,-1.2951,1.4383,0.4544,768
3500,23,ElasticLinear,0.2561,0.5615,-1.4500,1.3293,0.6562,192
3500,27,ElasticLinear,-0.1692,0.0253,-0.2993,-0.0280,0.0000,768
3500,28,ElasticLinear,-0.1624,0.0432,-0.3424,-0.0537,0.0000,192
3500,32,ElasticLinear,0.1161,0.5954,-1.5953,1.8695,0.5326,768
3500,33,ElasticLinear,0.3335,0.6835,-1.2065,1.6700,0.6458,192
3500,37,ElasticLinear,0.0052,0.4192,-1.2931,1.6002,0.4297,768
3500,38,ElasticLinear,0.1885,0.5302,-1.0902,1.2816,0.6042,192
3500,56,ElasticLinear,0.1084,0.5778,-1.3913,1.9020,0.5456,768
3500,57,ElasticLinear,0.3354,0.6781,-1.3921,1.7469,0.6823,192
3500,61,ElasticLinear,0.0864,0.5704,-1.3117,1.8302,0.5417,768
3500,62,ElasticLinear,0.3000,0.6171,-1.0680,1.5063,0.6406,192
3500,66,ElasticLinear,-0.1719,0.0003,-0.1738,-0.1706,0.0000,768
3500,67,ElasticLinear,-0.1719,0.0005,-0.1738,-0.1704,0.0000,192
3500,71,ElasticLinear,-0.1713,0.0053,-0.1965,-0.1435,0.0000,768
3500,72,ElasticLinear,-0.1697,0.0119,-0.2160,-0.1264,0.0000,192
3500,90,ElasticLinear,-0.0932,0.2807,-1.0414,0.9831,0.2669,768
3500,91,ElasticLinear,0.0206,0.3928,-1.0876,0.9168,0.4375,192
3500,95,ElasticLinear,0.0388,0.4958,-1.2196,1.6460,0.4740,768
3500,96,ElasticLinear,0.2442,0.5554,-0.9843,1.4152,0.6667,192
3500,100,ElasticLinear,0.0761,0.5262,-1.1822,1.7428,0.4922,768
3500,101,ElasticLinear,0.2576,0.6116,-1.2261,1.5179,0.6406,192
3500,105,ElasticLinear,-0.0546,0.3573,-0.9895,1.1402,0.3685,768
3500,106,ElasticLinear,0.0864,0.4363,-0.9572,1.0853,0.5208,192
3500,124,ElasticLinear,-0.0400,0.4181,-1.1756,1.4411,0.4023,768
3500,125,ElasticLinear,0.1461,0.5413,-1.1915,1.3221,0.5365,192
3500,129,ElasticLinear,-0.0764,0.3118,-1.1917,1.1567,0.3047,768
3500,130,ElasticLinear,0.0365,0.4450,-1.2189,1.0706,0.4844,192
3500,134,ElasticLinear,-0.1717,0.0154,-0.3119,-0.1038,0.0000,768
3500,135,ElasticLinear,-0.1708,0.0241,-0.2614,-0.1020,0.0000,192
3500,139,ElasticLinear,0.1552,0.5928,-1.1533,1.6578,0.5820,768
3500,140,ElasticLinear,0.3087,0.6357,-1.2237,1.4971,0.6719,192
4000,22,ElasticLinear,0.0222,0.5573,-1.5286,1.6403,0.4674,768
4000,23,ElasticLinear,0.2830,0.6491,-1.7179,1.4982,0.6510,192
4000,27,ElasticLinear,-0.1777,0.0339,-0.3696,-0.0039,0.0000,768
4000,28,ElasticLinear,-0.1713,0.0572,-0.4135,-0.0386,0.0000,192
4000,32,ElasticLinear,0.1207,0.6930,-1.9019,2.0949,0.5352,768
4000,33,ElasticLinear,0.3487,0.7841,-1.4554,1.8579,0.6302,192
4000,37,ElasticLinear,0.0085,0.4945,-1.5354,1.8178,0.4453,768
4000,38,ElasticLinear,0.2016,0.6092,-1.3067,1.4256,0.5885,192
4000,56,ElasticLinear,0.1123,0.6719,-1.6401,2.1175,0.5456,768
4000,57,ElasticLinear,0.3475,0.7775,-1.6398,1.9516,0.6615,192
4000,61,ElasticLinear,0.0884,0.6669,-1.5794,2.0510,0.5430,768
4000,62,ElasticLinear,0.3146,0.7084,-1.2701,1.6529,0.6354,192
4000,66,ElasticLinear,-0.1803,0.0003,-0.1824,-0.1785,0.0000,768
4000,67,ElasticLinear,-0.1803,0.0007,-0.1826,-0.1783,0.0000,192
4000,71,ElasticLinear,-0.1796,0.0072,-0.2115,-0.1422,0.0000,768
4000,72,ElasticLinear,-0.1778,0.0157,-0.2347,-0.1222,0.0000,192
4000,90,ElasticLinear,-0.0957,0.3407,-1.2579,1.1371,0.3099,768
4000,91,ElasticLinear,0.0283,0.4686,-1.3098,1.0608,0.4375,192
4000,95,ElasticLinear,0.0344,0.5792,-1.4384,1.8464,0.4714,768
4000,96,ElasticLinear,0.2535,0.6390,-1.1924,1.5599,0.6615,192
4000,100,ElasticLinear,0.0795,0.6142,-1.4288,1.9533,0.4922,768
4000,101,ElasticLinear,0.2723,0.7056,-1.4678,1.7188,0.6198,192
4000,105,ElasticLinear,-0.0568,0.4233,-1.1706,1.3027,0.3828,768
4000,106,ElasticLinear,0.0935,0.5073,-1.1155,1.1824,0.5156,192
4000,124,ElasticLinear,-0.0440,0.4965,-1.4044,1.6459,0.4167,768
4000,125,ElasticLinear,0.1524,0.6299,-1.4264,1.5006,0.5312,192
4000,129,ElasticLinear,-0.0786,0.3759,-1.4300,1.3215,0.3255,768
4000,130,ElasticLinear,0.0415,0.5266,-1.4724,1.2120,0.4740,192
4000,134,ElasticLinear,-0.1802,0.0213,-0.3761,-0.0889,0.0000,768
4000,135,ElasticLinear,-0.1796,0.0336,-0.3137,-0.0899,0.0000,192
4000,139,ElasticLinear,0.1570,0.6850,-1.3771,1.8516,0.5781,768
4000,140,ElasticLinear,0.3139,0.7274,-1.4495,1.6771,0.6510,192
4500,22,ElasticLinear,0.0305,0.6456,-1.7873,1.8460,0.4870,768
4500,23,ElasticLinear,0.3129,0.7373,-1.9847,1.6759,0.6458,192
4500,27,ElasticLinear,-0.1779,0.0448,-0.4373,0.0477,0.0117,768
4500,28,ElasticLinear,-0.1713,0.0744,-0.4837,-0.0016,0.0000,192
4500,32,ElasticLinear,0.1275,0.7918,-2.1909,2.3166,0.5378,768
4500,33,ElasticLinear,0.3650,0.8819,-1.7036,2.0528,0.6354,192
4500,37,ElasticLinear,0.0163,0.5717,-1.8017,2.0305,0.4557,768
4500,38,ElasticLinear,0.2174,0.6905,-1.5215,1.5672,0.5885,192
4500,56,ElasticLinear,0.1187,0.7664,-1.9175,2.3199,0.5482,768
4500,57,ElasticLinear,0.3623,0.8755,-1.8588,2.1623,0.6510,192
4500,61,ElasticLinear,0.0927,0.7633,-1.8417,2.2603,0.5404,768
4500,62,ElasticLinear,0.3331,0.8003,-1.4744,1.8512,0.6302,192
4500,66,ElasticLinear,-0.1803,0.0004,-0.1831,-0.1781,0.0000,768
4500,67,ElasticLinear,-0.1803,0.0009,-0.1829,-0.1775,0.0000,192
4500,71,ElasticLinear,-0.1795,0.0097,-0.2270,-0.1294,0.0000,768
4500,72,ElasticLinear,-0.1774,0.0207,-0.2539,-0.1088,0.0000,192
4500,90,ElasticLinear,-0.0914,0.4071,-1.4610,1.2604,0.3490,768
4500,91,ElasticLinear,0.0421,0.5484,-1.5278,1.2103,0.4531,192
4500,95,ElasticLinear,0.0337,0.6636,-1.6586,2.0233,0.4740,768
4500,96,ElasticLinear,0.2686,0.7212,-1.3684,1.7251,0.6615,192
4500,100,ElasticLinear,0.0864,0.7056,-1.6425,2.1546,0.5000,768
4500,101,ElasticLinear,0.2876,0.8002,-1.6974,1.9106,0.6042,192
4500,105,ElasticLinear,-0.0547,0.4943,-1.3716,1.4726,0.4076,768
4500,106,ElasticLinear,0.1033,0.5788,-1.2930,1.3226,0.5104,192
4500,124,ElasticLinear,-0.0431,0.5839,-1.6448,1.8688,0.4271,768
4500,125,ElasticLinear,0.1623,0.7227,-1.6939,1.6732,0.5208,192
4500,129,ElasticLinear,-0.0749,0.4428,-1.6757,1.5159,0.3568,768
4500,130,ElasticLinear,0.0498,0.6084,-1.6945,1.3600,0.4844,192
4500,134,ElasticLinear,-0.1803,0.0280,-0.4276,-0.0580,0.0000,768
4500,135,ElasticLinear,-0.1796,0.0447,-0.3689,-0.0590,0.0000,192
4500,139,ElasticLinear,0.1602,0.7769,-1.6382,2.0368,0.5807,768
4500,140,ElasticLinear,0.3193,0.8185,-1.6618,1.8481,0.6406,192
5000,22,ElasticLinear,0.0351,0.7364,-2.0466,2.0373,0.4935,768
5000,23,ElasticLinear,0.3424,0.8263,-2.2367,1.8725,0.6406,192
5000,27,ElasticLinear,-0.1887,0.0573,-0.5255,0.0958,0.0156,768
5000,28,ElasticLinear,-0.1820,0.0949,-0.5669,0.0217,0.0260,192
5000,32,ElasticLinear,0.1329,0.8899,-2.4655,2.5411,0.5339,768
5000,33,ElasticLinear,0.3820,0.9773,-1.9254,2.2514,0.6250,192
5000,37,ElasticLinear,0.0194,0.6540,-2.0811,2.2477,0.4635,768
5000,38,ElasticLinear,0.2338,0.7727,-1.7404,1.7169,0.5833,192
5000,56,ElasticLinear,0.1253,0.8660,-2.1743,2.5370,0.5521,768
5000,57,ElasticLinear,0.3800,0.9767,-2.0685,2.3702,0.6354,192
5000,61,ElasticLinear,0.0962,0.8576,-2.0925,2.4639,0.5391,768
5000,62,ElasticLinear,0.3514,0.8850,-1.6656,2.0255,0.6302,192
5000,66,ElasticLinear,-0.1911,0.0006,-0.1943,-0.1882,0.0000,768
5000,67,ElasticLinear,-0.1910,0.0012,-0.1955,-0.1867,0.0000,192
5000,71,ElasticLinear,-0.1902,0.0123,-0.2511,-0.1291,0.0000,768
5000,72,ElasticLinear,-0.1877,0.0268,-0.2933,-0.1031,0.0000,192
5000,90,ElasticLinear,-0.0931,0.4758,-1.6727,1.4427,0.3737,768
5000,91,ElasticLinear,0.0537,0.6275,-1.7382,1.3572,0.4583,192
5000,95,ElasticLinear,0.0300,0.7478,-1.8938,2.2120,0.4753,768
5000,96,ElasticLinear,0.2794,0.8036,-1.5347,1.8730,0.6406,192
5000,100,ElasticLinear,0.0909,0.7981,-1.8704,2.3609,0.5000,768
5000,101,ElasticLinear,0.3045,0.8946,-1.9413,2.1071,0.5990,192
5000,105,ElasticLinear,-0.0576,0.5689,-1.5542,1.6249,0.4180,768
5000,106,ElasticLinear,0.1117,0.6564,-1.4747,1.4566,0.5156,192
5000,124,ElasticLinear,-0.0472,0.6715,-1.9007,2.0674,0.4323,768
5000,125,ElasticLinear,0.1713,0.8124,-1.9243,1.8769,0.5208,192
5000,129,ElasticLinear,-0.0762,0.5126,-1.9147,1.7027,0.3698,768
5000,130,ElasticLinear,0.0594,0.6894,-1.9109,1.5233,0.4896,192
5000,134,ElasticLinear,-0.1911,0.0362,-0.5079,-0.0400,0.0000,768
5000,135,ElasticLinear,-0.1904,0.0586,-0.4481,-0.0343,0.0000,192
5000,139,ElasticLinear,0.1634,0.8686,-1.8311,2.2205,0.5781,768
5000,140,ElasticLinear,0.3278,0.9072,-1.8322,2.0186,0.6354,192
5500,22,ElasticLinear,0.0403,0.8285,-2.2787,2.2559,0.5013,768
