step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.937998,1.887506,2.007015,0.247000,3.96e-05
1001,1.728603,1.678525,1.754545,0.359000,1.12e-04
1501,1.726914,1.676802,1.538588,0.441400,2.01e-04
2001,1.402586,1.352571,1.394605,0.497900,2.73e-04
2501,1.318295,1.268172,1.318373,0.529500,3.00e-04
3001,1.408996,1.358809,1.247719,0.553400,3.00e-04
3501,1.335360,1.285280,1.173292,0.579900,3.00e-04
4001,1.040470,0.990376,1.122730,0.596100,2.99e-04
4501,1.138274,1.088169,1.099645,0.607300,2.99e-04
5001,1.389107,1.339013,1.053428,0.622200,2.98e-04
5501,1.096727,1.046667,1.022635,0.636200,2.97e-04
6001,1.112712,1.062701,1.035554,0.629100,2.96e-04
6501,1.200664,1.150595,0.996535,0.643500,2.95e-04
7001,1.141034,1.091026,1.021960,0.639600,2.93e-04
7501,1.257620,1.207563,0.959731,0.659700,2.92e-04
8001,0.995745,0.945541,0.911062,0.677500,2.90e-04
8501,1.072782,1.022736,0.938716,0.671800,2.88e-04
9001,1.039558,0.989534,0.935549,0.672200,2.86e-04
9501,1.241903,1.191877,0.898145,0.682400,2.84e-04
10001,1.045509,0.995490,0.870891,0.692400,2.82e-04
10501,1.052808,1.002781,0.877376,0.694300,2.79e-04
11001,0.922973,0.872923,0.863481,0.701300,2.77e-04
11501,1.068220,1.018211,0.839799,0.705400,2.74e-04
12001,0.975833,0.925831,0.852892,0.703800,2.71e-04
12501,1.011604,0.961557,0.846635,0.702600,2.68e-04
13001,0.738300,0.688280,0.816506,0.709900,2.65e-04
13501,1.080114,1.030091,0.835312,0.709800,2.62e-04
14001,0.909685,0.859649,0.798881,0.722200,2.59e-04
14501,0.895010,0.844969,0.803291,0.717500,2.55e-04
15001,0.817053,0.767023,0.784158,0.724700,2.52e-04
15501,0.615777,0.565747,0.777935,0.727600,2.48e-04
16001,0.824704,0.774683,0.775740,0.734800,2.44e-04
16501,0.931080,0.881061,0.769391,0.733400,2.40e-04
17001,0.915582,0.865547,0.778142,0.731000,2.36e-04
17501,0.770986,0.720931,0.770040,0.730500,2.32e-04
18001,0.776813,0.726777,0.733515,0.746900,2.28e-04
18501,1.023900,0.973877,0.733026,0.751900,2.24e-04
19001,0.725565,0.675511,0.757580,0.741800,2.19e-04
19501,0.978169,0.928146,0.729223,0.742900,2.15e-04
20001,0.861610,0.811598,0.712779,0.752200,2.10e-04
20501,0.809163,0.759153,0.707403,0.760100,2.06e-04
21001,0.827637,0.777618,0.713834,0.754200,2.01e-04
21501,0.940103,0.890077,0.716977,0.754400,1.96e-04
22001,0.549298,0.499283,0.695605,0.760500,1.92e-04
22501,0.672942,0.622931,0.681475,0.764900,1.87e-04
23001,0.651433,0.601413,0.672929,0.772000,1.82e-04
23501,0.587104,0.537105,0.701561,0.754600,1.77e-04
24001,0.757727,0.707716,0.688899,0.764200,1.72e-04
24501,0.487508,0.437512,0.669345,0.769200,1.67e-04
25001,0.683008,0.632983,0.664984,0.773200,1.62e-04
25501,0.587504,0.537490,0.656327,0.776700,1.57e-04
26001,0.413046,0.363014,0.663629,0.773200,1.52e-04
26501,0.604654,0.554617,0.652992,0.776900,1.48e-04
27001,0.513323,0.463333,0.655353,0.778800,1.43e-04
27501,0.650566,0.600554,0.654216,0.776300,1.38e-04
28001,0.460214,0.410189,0.649421,0.777100,1.33e-04
28501,0.639916,0.589910,0.639081,0.782800,1.28e-04
29001,0.667762,0.617750,0.636455,0.781900,1.23e-04
29501,0.721110,0.671094,0.646550,0.780700,1.18e-04
30001,0.546513,0.496504,0.623914,0.787100,1.13e-04
30501,0.612311,0.562303,0.625818,0.786900,1.08e-04
31001,0.680455,0.630452,0.621249,0.790100,1.04e-04
31501,0.630990,0.580979,0.624418,0.789100,9.89e-05
32001,0.576347,0.526333,0.620358,0.791100,9.43e-05
32501,0.586283,0.536262,0.627777,0.785800,8.97e-05
33001,0.747348,0.697350,0.605568,0.794000,8.52e-05
33501,0.693109,0.643100,0.614594,0.795000,8.08e-05
34001,0.567427,0.517418,0.602683,0.799000,7.64e-05
34501,0.698246,0.648224,0.610195,0.794500,7.21e-05
35001,0.583009,0.533011,0.616641,0.791600,6.79e-05
35501,0.531441,0.481443,0.597214,0.799000,6.38e-05
36001,0.473704,0.423705,0.597024,0.798400,5.98e-05
36501,0.553603,0.503590,0.593216,0.802000,5.59e-05
37001,0.635219,0.585215,0.588976,0.804300,5.21e-05
37501,0.734504,0.684509,0.586385,0.804000,4.84e-05
38001,0.343107,0.293101,0.585607,0.806600,4.48e-05
38501,0.341700,0.291694,0.577015,0.810500,4.13e-05
39001,0.769321,0.719320,0.584806,0.803500,3.80e-05
39501,0.490743,0.440729,0.579728,0.806700,3.47e-05
40001,0.420764,0.370762,0.587791,0.805400,3.16e-05
40501,0.474846,0.424850,0.577345,0.805900,2.86e-05
41001,0.432866,0.382872,0.581839,0.809300,2.58e-05
41501,0.659332,0.609333,0.581828,0.804800,2.31e-05
42001,0.585737,0.535728,0.578561,0.808200,2.05e-05
42501,0.452814,0.402813,0.580244,0.806600,1.81e-05
43001,0.447739,0.397724,0.575658,0.809500,1.58e-05
43501,0.302645,0.252648,0.573837,0.809100,1.36e-05
44001,0.597669,0.547674,0.572274,0.810300,1.17e-05
44501,0.615091,0.565089,0.572376,0.813100,9.81e-06
45001,0.771358,0.721353,0.569845,0.810700,8.12e-06
45501,0.289648,0.239644,0.571750,0.811400,6.59e-06
46001,0.362272,0.312268,0.568231,0.811100,5.21e-06
46501,0.540313,0.490309,0.567837,0.811200,4.00e-06
47001,0.509765,0.459764,0.569224,0.812200,2.94e-06
47501,0.470459,0.420451,0.567818,0.813800,2.04e-06
48001,0.590933,0.540939,0.568653,0.811900,1.31e-06
48501,0.520104,0.470104,0.568477,0.811800,7.37e-07
49001,0.320574,0.270566,0.568428,0.812200,3.28e-07
49501,0.503670,0.453665,0.568325,0.812000,8.26e-08
