step,train_loss,task_loss,val_loss,val_accuracy,lr
501,1.922161,1.872046,2.052187,0.258700,3.96e-05
1001,1.749445,1.699273,1.829377,0.334900,1.12e-04
1501,1.790254,1.740022,1.560908,0.429200,2.01e-04
2001,1.399983,1.349828,1.439457,0.465500,2.73e-04
2501,1.271638,1.221521,1.387024,0.505100,3.00e-04
3001,1.275274,1.225108,1.259866,0.549400,3.00e-04
3501,1.397249,1.346995,1.171214,0.575000,3.00e-04
4001,1.053865,1.003609,1.132534,0.592700,2.99e-04
4501,1.208331,1.158014,1.114176,0.601100,2.99e-04
5001,1.184157,1.134021,1.046014,0.623400,2.98e-04
5501,1.071684,1.021581,1.000489,0.647100,2.97e-04
6001,1.224972,1.174874,1.017198,0.636400,2.96e-04
6501,1.258588,1.208557,0.975888,0.651500,2.95e-04
7001,1.041986,0.991925,1.007660,0.643300,2.93e-04
7501,1.212346,1.162239,0.965708,0.659800,2.92e-04
8001,0.917476,0.867320,0.926138,0.676800,2.90e-04
8501,1.056087,1.006068,0.978910,0.660500,2.88e-04
9001,0.997588,0.947541,0.885566,0.688100,2.86e-04
9501,1.125458,1.075361,0.878184,0.684700,2.84e-04
10001,0.938319,0.888268,0.855628,0.695000,2.82e-04
10501,0.940068,0.889989,0.854018,0.699300,2.79e-04
11001,0.985055,0.934986,0.839906,0.706400,2.77e-04
11501,0.990122,0.939930,0.813328,0.713200,2.74e-04
12001,0.754649,0.704593,0.786456,0.723300,2.71e-04
12501,0.926738,0.876706,0.797171,0.724800,2.68e-04
13001,0.667009,0.616986,0.767412,0.728800,2.65e-04
13501,0.998441,0.948401,0.759517,0.729200,2.62e-04
14001,0.852728,0.802705,0.751770,0.731600,2.59e-04
14501,1.052239,1.002190,0.740119,0.739000,2.55e-04
15001,0.690882,0.640862,0.750893,0.737100,2.52e-04
15501,0.787377,0.737296,0.732183,0.744000,2.48e-04
16001,0.897777,0.847729,0.743011,0.745500,2.44e-04
16501,0.821373,0.771317,0.718646,0.751700,2.40e-04
17001,0.899066,0.849000,0.753434,0.734300,2.36e-04
17501,0.802277,0.752227,0.704240,0.757800,2.32e-04
18001,0.773072,0.723038,0.699613,0.756900,2.28e-04
18501,0.757836,0.707792,0.695923,0.763100,2.24e-04
19001,0.632088,0.582059,0.695864,0.760900,2.19e-04
19501,0.994093,0.944030,0.685491,0.762000,2.15e-04
20001,0.928533,0.878494,0.688252,0.764200,2.10e-04
20501,0.524543,0.474519,0.682824,0.769600,2.06e-04
21001,0.800568,0.750559,0.691686,0.759800,2.01e-04
21501,0.966569,0.916530,0.675736,0.770000,1.96e-04
22001,0.504284,0.454226,0.651548,0.780000,1.92e-04
22501,0.633783,0.583774,0.644479,0.780400,1.87e-04
23001,0.652268,0.602238,0.653633,0.776500,1.82e-04
23501,0.575652,0.525629,0.631631,0.786700,1.77e-04
24001,0.832827,0.782808,0.659783,0.778000,1.72e-04
24501,0.475449,0.425400,0.626701,0.786300,1.67e-04
25001,0.607209,0.557194,0.636955,0.784800,1.62e-04
25501,0.582723,0.532706,0.624374,0.789900,1.57e-04
26001,0.430366,0.380334,0.633784,0.792300,1.52e-04
