step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
2000,71,ElasticLinear,0.0196,0.3937,-0.7675,1.4038,0.3880,768
2000,72,ElasticLinear,0.1971,0.5218,-0.7150,1.4302,0.5260,192
2000,90,ElasticLinear,-0.1082,0.2396,-0.9392,1.2159,0.1680,768
2000,91,ElasticLinear,-0.0351,0.4083,-0.7126,1.2116,0.3177,192
2000,95,ElasticLinear,0.2224,0.6534,-0.9849,1.9279,0.5742,768
2000,96,ElasticLinear,0.4066,0.7578,-1.0228,1.7837,0.6510,192
2000,100,ElasticLinear,-0.1614,0.0001,-0.1617,-0.1609,0.0000,768
2000,101,ElasticLinear,-0.1614,0.0001,-0.1619,-0.1609,0.0000,192
2000,105,ElasticLinear,-0.1528,0.0415,-0.3471,0.1179,0.0130,768
2000,106,ElasticLinear,-0.1359,0.0604,-0.2956,0.0164,0.0417,192
2000,124,ElasticLinear,0.0543,0.5202,-1.0206,1.7769,0.4258,768
2000,125,ElasticLinear,0.2557,0.6714,-0.8332,1.7930,0.5938,192
2000,129,ElasticLinear,0.0078,0.3810,-0.8509,1.4340,0.4154,768
2000,130,ElasticLinear,0.2117,0.5773,-0.8304,1.5456,0.5781,192
2000,134,ElasticLinear,0.0954,0.4572,-0.7984,1.4781,0.4779,768
2000,135,ElasticLinear,0.3230,0.5828,-0.8585,1.4520,0.6927,192
2000,139,ElasticLinear,-0.1022,0.2930,-0.9083,1.5341,0.1823,768
2000,140,ElasticLinear,0.0093,0.4495,-0.8641,1.2496,0.3542,192
2500,22,ElasticLinear,-0.1521,0.1451,-0.6783,0.6795,0.0729,768
2500,23,ElasticLinear,-0.1447,0.2323,-0.7214,0.6891,0.1875,192
2500,27,ElasticLinear,0.1639,0.7086,-1.2888,2.0466,0.5417,768
2500,28,ElasticLinear,0.3679,0.8865,-1.3529,2.0503,0.6146,192
2500,32,ElasticLinear,0.0995,0.7823,-1.3985,2.2724,0.4740,768
2500,33,ElasticLinear,0.3532,1.0461,-1.3703,2.1930,0.5729,192
2500,37,ElasticLinear,-0.0999,0.2629,-0.8129,1.0392,0.2357,768
2500,38,ElasticLinear,-0.0092,0.4111,-0.8433,0.9862,0.4062,192
2500,56,ElasticLinear,-0.1602,0.0409,-0.3579,0.1367,0.0091,768
2500,57,ElasticLinear,-0.1528,0.0605,-0.3483,0.0415,0.0312,192
2500,61,ElasticLinear,-0.1647,0.0114,-0.2159,-0.1090,0.0000,768
2500,62,ElasticLinear,-0.1651,0.0184,-0.2394,-0.1179,0.0000,192
2500,66,ElasticLinear,0.2454,0.8675,-1.3935,2.3166,0.5547,768
2500,67,ElasticLinear,0.5690,1.0317,-1.2938,2.3009,0.6667,192
2500,71,ElasticLinear,0.0258,0.5052,-1.0762,1.6847,0.4180,768
2500,72,ElasticLinear,0.2179,0.6557,-1.0061,1.6951,0.5104,192
2500,90,ElasticLinear,-0.1018,0.3360,-1.3033,1.4991,0.2292,768
2500,91,ElasticLinear,-0.0227,0.5547,-1.0105,1.5283,0.3854,192
2500,95,ElasticLinear,0.2295,0.8309,-1.3677,2.2891,0.5573,768
2500,96,ElasticLinear,0.4239,0.9500,-1.3848,2.1211,0.6250,192
2500,100,ElasticLinear,-0.1648,0.0001,-0.1658,-0.1637,0.0000,768
2500,101,ElasticLinear,-0.1648,0.0003,-0.1657,-0.1640,0.0000,192
2500,105,ElasticLinear,-0.1561,0.0622,-0.4869,0.2235,0.0221,768
2500,106,ElasticLinear,-0.1376,0.0922,-0.3968,0.0857,0.0938,192
2500,124,ElasticLinear,0.0664,0.6748,-1.4103,2.1243,0.4505,768
2500,125,ElasticLinear,0.2878,0.8561,-1.1549,2.1685,0.5990,192
2500,129,ElasticLinear,0.0080,0.5018,-1.1826,1.7444,0.4271,768
2500,130,ElasticLinear,0.2157,0.7330,-1.1111,1.8631,0.5365,192
2500,134,ElasticLinear,0.1070,0.5897,-1.1288,1.7570,0.4857,768
2500,135,ElasticLinear,0.3503,0.7390,-1.2041,1.7453,0.6823,192
2500,139,ElasticLinear,-0.0994,0.4087,-1.2772,1.9134,0.2487,768
2500,140,ElasticLinear,0.0361,0.6253,-1.2263,1.6033,0.4167,192
3000,22,ElasticLinear,-0.1572,0.2009,-0.9045,0.9135,0.0938,768
3000,23,ElasticLinear,-0.1527,0.3193,-0.9654,0.9015,0.2396,192
3000,27,ElasticLinear,0.1746,0.8701,-1.6754,2.3667,0.5404,768
3000,28,ElasticLinear,0.3885,1.0620,-1.7351,2.3682,0.5833,192
3000,32,ElasticLinear,0.1107,0.9679,-1.7570,2.6302,0.4909,768
3000,33,ElasticLinear,0.3895,1.2584,-1.7338,2.5476,0.5625,192
3000,37,ElasticLinear,-0.0998,0.3456,-1.0667,1.2931,0.2799,768
3000,38,ElasticLinear,-0.0032,0.5292,-1.0822,1.1993,0.4323,192
3000,56,ElasticLinear,-0.1646,0.0607,-0.4767,0.2537,0.0156,768
3000,57,ElasticLinear,-0.1569,0.0906,-0.4593,0.1207,0.0677,192
3000,61,ElasticLinear,-0.1697,0.0172,-0.2506,-0.0889,0.0000,768
3000,62,ElasticLinear,-0.1706,0.0277,-0.2863,-0.1004,0.0000,192
3000,66,ElasticLinear,0.2631,1.0571,-1.7794,2.6774,0.5495,768
3000,67,ElasticLinear,0.6265,1.2322,-1.6439,2.6789,0.6562,192
3000,71,ElasticLinear,0.0301,0.6212,-1.3995,1.9549,0.4349,768
3000,72,ElasticLinear,0.2391,0.7878,-1.3292,1.9533,0.5208,192
3000,90,ElasticLinear,-0.0954,0.4457,-1.6621,1.8056,0.2773,768
3000,91,ElasticLinear,-0.0100,0.7155,-1.3209,1.8552,0.4115,192
3000,95,ElasticLinear,0.2368,1.0070,-1.7444,2.6559,0.5508,768
3000,96,ElasticLinear,0.4467,1.1352,-1.7242,2.4476,0.6094,192
3000,100,ElasticLinear,-0.1696,0.0002,-0.1709,-0.1684,0.0000,768
3000,101,ElasticLinear,-0.1695,0.0003,-0.1708,-0.1685,0.0000,192
3000,105,ElasticLinear,-0.1606,0.0864,-0.6293,0.3419,0.0391,768
3000,106,ElasticLinear,-0.1401,0.1290,-0.5108,0.1666,0.1510,192
3000,124,ElasticLinear,0.0758,0.8358,-1.7868,2.4589,0.4583,768
3000,125,ElasticLinear,0.3184,1.0384,-1.4889,2.5487,0.5833,192
3000,129,ElasticLinear,0.0060,0.6285,-1.5376,2.0500,0.4414,768
3000,130,ElasticLinear,0.2217,0.8861,-1.4207,2.1749,0.5365,192
3000,134,ElasticLinear,0.1159,0.7203,-1.4639,2.0251,0.4883,768
3000,135,ElasticLinear,0.3782,0.8816,-1.5436,2.0098,0.6406,192
3000,139,ElasticLinear,-0.0979,0.5308,-1.6303,2.2628,0.3060,768
3000,140,ElasticLinear,0.0650,0.8012,-1.5689,1.9342,0.4583,192
3500,22,ElasticLinear,-0.1643,0.2720,-1.1766,1.1854,0.1536,768
3500,23,ElasticLinear,-0.1619,0.4273,-1.2466,1.1468,0.2656,192
3500,27,ElasticLinear,0.1841,1.0269,-2.0575,2.6683,0.5378,768
3500,28,ElasticLinear,0.4105,1.2277,-2.1199,2.6750,0.5729,192
3500,32,ElasticLinear,0.1236,1.1691,-2.1370,3.0098,0.4974,768
3500,33,ElasticLinear,0.4356,1.4779,-2.1091,2.9185,0.5625,192
3500,37,ElasticLinear,-0.1009,0.4331,-1.2910,1.5527,0.3307,768
3500,38,ElasticLinear,0.0026,0.6493,-1.3381,1.4213,0.4375,192
3500,56,ElasticLinear,-0.1713,0.0824,-0.6122,0.3791,0.0299,768
3500,57,ElasticLinear,-0.1629,0.1223,-0.5687,0.1983,0.0885,192
3500,61,ElasticLinear,-0.1769,0.0250,-0.2924,-0.0612,0.0000,768
3500,62,ElasticLinear,-0.1784,0.0405,-0.3515,-0.0800,0.0000,192
3500,66,ElasticLinear,0.2803,1.2497,-2.1669,3.0458,0.5495,768
3500,67,ElasticLinear,0.6874,1.4320,-2.0109,3.0638,0.6562,192
3500,71,ElasticLinear,0.0324,0.7429,-1.7177,2.2169,0.4453,768
3500,72,ElasticLinear,0.2635,0.9189,-1.6654,2.1930,0.5208,192
3500,90,ElasticLinear,-0.0880,0.5789,-2.0597,2.1619,0.3177,768
3500,91,ElasticLinear,0.0094,0.9030,-1.6594,2.2127,0.4479,192
3500,95,ElasticLinear,0.2450,1.1792,-2.1298,3.0288,0.5443,768
3500,96,ElasticLinear,0.4733,1.3139,-2.0722,2.7696,0.5938,192
3500,100,ElasticLinear,-0.1766,0.0003,-0.1782,-0.1753,0.0000,768
3500,101,ElasticLinear,-0.1766,0.0005,-0.1785,-0.1751,0.0000,192
3500,105,ElasticLinear,-0.1670,0.1149,-0.7892,0.4796,0.0586,768
3500,106,ElasticLinear,-0.1437,0.1712,-0.6358,0.2626,0.1719,192
3500,124,ElasticLinear,0.0845,1.0065,-2.1679,2.7901,0.4753,768
3500,125,ElasticLinear,0.3558,1.2249,-1.8326,2.9291,0.5833,192
3500,129,ElasticLinear,0.0030,0.7634,-1.8984,2.3607,0.4531,768
3500,130,ElasticLinear,0.2288,1.0377,-1.7485,2.4871,0.5312,192
3500,134,ElasticLinear,0.1235,0.8519,-1.8032,2.2830,0.4896,768
3500,135,ElasticLinear,0.4063,1.0208,-1.8846,2.2653,0.6406,192
3500,139,ElasticLinear,-0.0960,0.6751,-2.0130,2.6292,0.3438,768
3500,140,ElasticLinear,0.1012,0.9997,-1.9179,2.2828,0.4792,192
4000,22,ElasticLinear,-0.1650,0.3469,-1.4361,1.4456,0.1849,768
4000,23,ElasticLinear,-0.1640,0.5401,-1.5416,1.3796,0.3021,192
4000,27,ElasticLinear,0.1966,1.1980,-2.4596,2.9824,0.5417,768
4000,28,ElasticLinear,0.4389,1.4036,-2.4726,2.9940,0.5625,192
4000,32,ElasticLinear,0.1382,1.3701,-2.5313,3.3675,0.5091,768
4000,33,ElasticLinear,0.4817,1.6925,-2.4733,3.2734,0.5625,192
4000,37,ElasticLinear,-0.0952,0.5350,-1.5381,1.8340,0.3776,768
4000,38,ElasticLinear,0.0165,0.7818,-1.6347,1.6692,0.4375,192
4000,56,ElasticLinear,-0.1708,0.1094,-0.7634,0.5307,0.0508,768
4000,57,ElasticLinear,-0.1616,0.1642,-0.7060,0.3004,0.1302,192
4000,61,ElasticLinear,-0.1772,0.0343,-0.3383,-0.0195,0.0000,768
4000,62,ElasticLinear,-0.1797,0.0551,-0.4185,-0.0471,0.0000,192
4000,66,ElasticLinear,0.2999,1.4453,-2.5701,3.3980,0.5443,768
4000,67,ElasticLinear,0.7546,1.6309,-2.3501,3.4351,0.6406,192
4000,71,ElasticLinear,0.0383,0.8772,-2.0401,2.4974,0.4609,768
4000,72,ElasticLinear,0.2927,1.0591,-1.9901,2.4584,0.5208,192
4000,90,ElasticLinear,-0.0735,0.7161,-2.4207,2.4941,0.3568,768
4000,91,ElasticLinear,0.0374,1.0904,-1.9932,2.5499,0.4740,192
4000,95,ElasticLinear,0.2542,1.3570,-2.5177,3.3817,0.5417,768
4000,96,ElasticLinear,0.5050,1.4929,-2.4003,3.0979,0.5938,192
4000,100,ElasticLinear,-0.1766,0.0005,-0.1796,-0.1741,0.0000,768
4000,101,ElasticLinear,-0.1766,0.0009,-0.1799,-0.1740,0.0000,192
4000,105,ElasticLinear,-0.1666,0.1475,-0.9518,0.6290,0.0807,768
4000,106,ElasticLinear,-0.1398,0.2214,-0.7855,0.3767,0.2083,192
4000,124,ElasticLinear,0.0960,1.1763,-2.5441,3.1111,0.4844,768
4000,125,ElasticLinear,0.3947,1.4046,-2.1555,3.2931,0.5833,192
4000,129,ElasticLinear,0.0031,0.9050,-2.2386,2.6732,0.4661,768
4000,130,ElasticLinear,0.2364,1.1923,-2.0567,2.7941,0.5312,192
4000,134,ElasticLinear,0.1335,0.9983,-2.1548,2.5627,0.4909,768
4000,135,ElasticLinear,0.4389,1.1722,-2.2370,2.5482,0.6250,192
4000,139,ElasticLinear,-0.0878,0.8343,-2.3894,2.9971,0.3815,768
4000,140,ElasticLinear,0.1475,1.2086,-2.2765,2.6440,0.5000,192
4500,22,ElasticLinear,-0.1748,0.4332,-1.7142,1.7264,0.2174,768
4500,23,ElasticLinear,-0.1707,0.6656,-1.8557,1.6284,0.3229,192
4500,27,ElasticLinear,0.2078,1.3639,-2.8682,3.2805,0.5443,768
4500,28,ElasticLinear,0.4688,1.5710,-2.8565,3.3000,0.5521,192
4500,32,ElasticLinear,0.1521,1.5721,-2.9260,3.7251,0.5182,768
4500,33,ElasticLinear,0.5322,1.9053,-2.8493,3.6294,0.5729,192
4500,37,ElasticLinear,-0.0968,0.6442,-1.7809,2.1056,0.4049,768
4500,38,ElasticLinear,0.0270,0.9165,-1.9552,1.9170,0.4375,192
4500,56,ElasticLinear,-0.1808,0.1386,-0.9395,0.6855,0.0612,768
4500,57,ElasticLinear,-0.1698,0.2082,-0.8544,0.4093,0.1771,192
4500,61,ElasticLinear,-0.1883,0.0451,-0.3993,0.0184,0.0078,768
4500,62,ElasticLinear,-0.1917,0.0721,-0.5031,-0.0198,0.0000,192
4500,66,ElasticLinear,0.3193,1.6373,-2.9826,3.7483,0.5456,768
4500,67,ElasticLinear,0.8246,1.8224,-2.6883,3.8063,0.6354,192
4500,71,ElasticLinear,0.0395,1.0117,-2.3653,2.7713,0.4635,768
4500,72,ElasticLinear,0.3252,1.1926,-2.3296,2.7091,0.5208,192
4500,90,ElasticLinear,-0.0652,0.8614,-2.7818,2.8178,0.3893,768
4500,91,ElasticLinear,0.0675,1.2813,-2.3229,2.8747,0.4844,192
4500,95,ElasticLinear,0.2629,1.5313,-2.9071,3.7369,0.5378,768
4500,96,ElasticLinear,0.5399,1.6666,-2.7444,3.4177,0.5885,192
4500,100,ElasticLinear,-0.1874,0.0005,-0.1911,-0.1842,0.0000,768
4500,101,ElasticLinear,-0.1873,0.0011,-0.1911,-0.1843,0.0000,192
4500,105,ElasticLinear,-0.1756,0.1848,-1.1386,0.7967,0.1029,768
4500,106,ElasticLinear,-0.1425,0.2773,-0.9527,0.4986,0.2708,192
4500,124,ElasticLinear,0.1046,1.3472,-2.9093,3.4232,0.4909,768
4500,125,ElasticLinear,0.4374,1.5811,-2.4828,3.6603,0.5833,192
4500,129,ElasticLinear,0.0002,1.0476,-2.5792,2.9846,0.4674,768
4500,130,ElasticLinear,0.2473,1.3421,-2.3868,3.1023,0.5365,192
4500,134,ElasticLinear,0.1408,1.1440,-2.5228,2.8341,0.4948,768
4500,135,ElasticLinear,0.4743,1.3174,-2.5817,2.8248,0.6250,192
4500,139,ElasticLinear,-0.0835,1.0116,-2.7712,3.3686,0.4062,768
4500,140,ElasticLinear,0.1996,1.4291,-2.6341,3.0118,0.5312,192
5000,22,ElasticLinear,-0.1861,0.5271,-1.9993,2.0040,0.2513,768
5000,23,ElasticLinear,-0.1745,0.8004,-2.1752,1.8765,0.3542,192
5000,27,ElasticLinear,0.2198,1.5255,-3.2726,3.5720,0.5456,768
5000,28,ElasticLinear,0.5016,1.7324,-3.2202,3.6074,0.5417,192
5000,32,ElasticLinear,0.1677,1.7773,-3.3208,4.0865,0.5234,768
5000,33,ElasticLinear,0.5876,2.1150,-3.2104,3.9851,0.5781,192
5000,37,ElasticLinear,-0.0979,0.7562,-2.0216,2.3775,0.4232,768
5000,38,ElasticLinear,0.0430,1.0507,-2.2586,2.1712,0.4583,192
5000,56,ElasticLinear,-0.1932,0.1745,-1.1384,0.8598,0.0703,768
5000,57,ElasticLinear,-0.1799,0.2622,-1.0295,0.5459,0.1927,192
5000,61,ElasticLinear,-0.2022,0.0576,-0.4689,0.0596,0.0130,768
5000,62,ElasticLinear,-0.2063,0.0920,-0.5961,0.0166,0.0312,192
5000,66,ElasticLinear,0.3405,1.8257,-3.3875,4.1021,0.5456,768
5000,67,ElasticLinear,0.8981,2.0089,-3.0092,4.1800,0.6354,192
5000,71,ElasticLinear,0.0413,1.1528,-2.6813,3.0420,0.4688,768
5000,72,ElasticLinear,0.3650,1.3293,-2.6718,2.9632,0.5260,192
5000,90,ElasticLinear,-0.0556,1.0208,-3.1501,3.1666,0.4128,768
5000,91,ElasticLinear,0.1066,1.4827,-2.6415,3.2070,0.5000,192
5000,95,ElasticLinear,0.2741,1.6982,-3.2903,4.0901,0.5378,768
5000,96,ElasticLinear,0.5780,1.8329,-3.0698,3.7368,0.5990,192
5000,100,ElasticLinear,-0.2011,0.0006,-0.2055,-0.1976,0.0000,768
5000,101,ElasticLinear,-0.2010,0.0013,-0.2067,-0.1973,0.0000,192
5000,105,ElasticLinear,-0.1870,0.2285,-1.3365,0.9721,0.1224,768
5000,106,ElasticLinear,-0.1461,0.3427,-1.1144,0.6442,0.3125,192
5000,124,ElasticLinear,0.1140,1.5187,-3.2676,3.7379,0.4987,768
5000,125,ElasticLinear,0.4863,1.7533,-2.8349,4.0207,0.5833,192
5000,129,ElasticLinear,-0.0025,1.1907,-2.9204,3.2892,0.4714,768
5000,130,ElasticLinear,0.2627,1.4869,-2.7086,3.4158,0.5260,192
5000,134,ElasticLinear,0.1489,1.2850,-2.8983,3.1094,0.4987,768
5000,135,ElasticLinear,0.5096,1.4531,-2.9247,3.0932,0.6354,192
5000,139,ElasticLinear,-0.0778,1.1948,-3.1474,3.7302,0.4401,768
5000,140,ElasticLinear,0.2600,1.6481,-2.9798,3.3767,0.5365,192
5500,22,ElasticLinear,-0.1930,0.6297,-2.2807,2.2946,0.2812,768
5500,23,ElasticLinear,-0.1684,0.9439,-2.5049,2.1576,0.3698,192
5500,27,ElasticLinear,0.2342,1.6841,-3.6729,3.8650,0.5482,768
5500,28,ElasticLinear,0.5418,1.8878,-3.5783,3.9019,0.5469,192
5500,32,ElasticLinear,0.1881,1.9802,-3.7033,4.4441,0.5299,768
5500,33,ElasticLinear,0.6498,2.3182,-3.5702,4.3372,0.5729,192
5500,37,ElasticLinear,-0.0960,0.8654,-2.2383,2.6424,0.4414,768
5500,38,ElasticLinear,0.0624,1.1767,-2.5587,2.3995,0.4740,192
5500,56,ElasticLinear,-0.2022,0.2111,-1.3355,1.0360,0.0885,768
5500,57,ElasticLinear,-0.1850,0.3169,-1.2060,0.6801,0.2188,192
5500,61,ElasticLinear,-0.2131,0.0712,-0.5479,0.1062,0.0143,768
5500,62,ElasticLinear,-0.2177,0.1131,-0.6954,0.0556,0.0677,192
5500,66,ElasticLinear,0.3640,2.0122,-3.7826,4.4540,0.5482,768
5500,67,ElasticLinear,0.9769,2.1923,-3.3578,4.5480,0.6354,192
5500,71,ElasticLinear,0.0458,1.2930,-2.9915,3.3067,0.4766,768
