step,train_loss,task_loss,val_loss,val_accuracy,lr
501,5.273429,5.223327,5.153787,0.024700,3.96e-05
1001,4.878715,4.828306,4.951420,0.030800,1.12e-04
1501,4.673971,4.623195,4.672679,0.054200,2.01e-04
2001,4.458213,4.407528,4.441035,0.080500,2.73e-04
2501,4.448044,4.397731,4.251601,0.104700,3.00e-04
3001,4.162048,4.111732,4.093292,0.127400,3.00e-04
3501,4.129079,4.078883,4.018375,0.136500,3.00e-04
4001,4.086637,4.036549,3.936089,0.153800,2.99e-04
4501,3.965615,3.915499,3.844229,0.155500,2.99e-04
5001,4.017003,3.966939,3.720632,0.183200,2.98e-04
5501,3.953991,3.903936,3.694803,0.183200,2.97e-04
6001,3.728988,3.678814,3.733026,0.173100,2.96e-04
6501,3.552312,3.502059,3.633990,0.194700,2.95e-04
7001,3.481661,3.431561,3.514177,0.219700,2.93e-04
7501,3.730018,3.679853,3.491172,0.221200,2.92e-04
8001,3.810556,3.760512,3.538151,0.206500,2.90e-04
8501,3.700508,3.650476,3.426077,0.220900,2.88e-04
9001,3.022409,2.972302,3.387990,0.233100,2.86e-04
9501,3.228609,3.178559,3.324609,0.244700,2.84e-04
10001,3.099790,3.049716,3.291292,0.253800,2.82e-04
10501,3.311910,3.261879,3.283847,0.254800,2.79e-04
11001,3.269493,3.219429,3.241135,0.265200,2.77e-04
11501,3.321389,3.271335,3.236844,0.259500,2.74e-04
12001,2.953441,2.903362,3.227638,0.263200,2.71e-04
12501,3.528948,3.478900,3.254262,0.261100,2.68e-04
13001,3.471875,3.421744,3.183519,0.275100,2.65e-04
13501,2.918133,2.868081,3.163926,0.273700,2.62e-04
14001,2.864730,2.814707,3.174912,0.273300,2.59e-04
14501,2.822128,2.772098,3.140379,0.281100,2.55e-04
15001,3.027021,2.976953,3.118136,0.282700,2.52e-04
15501,3.359044,3.309022,3.088608,0.285500,2.48e-04
16001,3.097680,3.047618,3.049981,0.295500,2.44e-04
16501,2.712101,2.662075,3.078833,0.285900,2.40e-04
17001,2.983825,2.933789,3.016997,0.305600,2.36e-04
