step,train_loss,task_loss,val_loss,val_accuracy,lr
501,4.382332,4.332483,4.314909,0.048200,3.96e-05
1001,4.038312,3.987010,4.009072,0.085100,1.12e-04
1501,3.695433,3.644609,3.643196,0.140000,2.01e-04
2001,3.499670,3.449530,3.346529,0.185700,2.73e-04
2501,3.010698,2.960512,3.133807,0.229900,3.00e-04
3001,3.428229,3.377798,2.978317,0.251100,3.00e-04
3501,2.948719,2.898572,2.813758,0.288800,3.00e-04
4001,2.411471,2.361317,2.693102,0.304900,2.99e-04
4501,2.537223,2.487060,2.644776,0.319700,2.99e-04
5001,2.606880,2.556815,2.526510,0.343500,2.98e-04
5501,2.257706,2.207600,2.468195,0.354400,2.97e-04
6001,2.362425,2.311988,2.447687,0.358300,2.96e-04
6501,2.506219,2.456077,2.365402,0.375200,2.95e-04
7001,2.396922,2.346843,2.283594,0.389200,2.93e-04
7501,2.157892,2.107757,2.234477,0.407200,2.92e-04
8001,2.565333,2.515280,2.168942,0.420400,2.90e-04
8501,1.992279,1.942223,2.183381,0.420400,2.88e-04
9001,2.125531,2.075449,2.127647,0.433400,2.86e-04
9501,1.940522,1.890436,2.078504,0.444100,2.84e-04
10001,2.103643,2.053524,2.084827,0.447400,2.82e-04
10501,1.852684,1.802600,2.010249,0.459200,2.79e-04
11001,2.013442,1.963399,2.034596,0.450500,2.77e-04
11501,1.858047,1.807950,1.983434,0.462300,2.74e-04
12001,2.121210,2.071167,1.966935,0.475900,2.71e-04
12501,2.154951,2.104906,1.932974,0.481200,2.68e-04
13001,1.880306,1.830268,1.972599,0.472000,2.65e-04
13501,1.517847,1.467777,1.899519,0.482300,2.62e-04
14001,1.940657,1.890639,1.908958,0.488800,2.59e-04
14501,1.681469,1.631438,1.880598,0.493800,2.55e-04
15001,2.006299,1.956268,1.865215,0.496900,2.52e-04
15501,1.492694,1.442641,1.805137,0.505700,2.48e-04
16001,1.661566,1.611542,1.795395,0.509400,2.44e-04
16501,1.519779,1.469774,1.800349,0.512400,2.40e-04
17001,1.545508,1.495492,1.778677,0.515000,2.36e-04
17501,1.762231,1.712176,1.796758,0.509200,2.32e-04
18001,1.946536,1.896522,1.737484,0.528500,2.28e-04
18501,1.468828,1.418795,1.740176,0.526300,2.24e-04
19001,1.580850,1.530792,1.741167,0.529500,2.19e-04
19501,1.651484,1.601465,1.748843,0.529300,2.15e-04
20001,1.377232,1.327200,1.746989,0.532900,2.10e-04
20501,1.740166,1.690165,1.709292,0.536800,2.06e-04
21001,1.338465,1.288440,1.689209,0.544100,2.01e-04
21501,1.247742,1.197722,1.743181,0.535100,1.96e-04
22001,1.601164,1.551134,1.718671,0.537100,1.92e-04
22501,1.711172,1.661148,1.691816,0.540800,1.87e-04
23001,1.462933,1.412901,1.686654,0.545500,1.82e-04
23501,1.488534,1.438527,1.689921,0.542100,1.77e-04
24001,1.725031,1.675004,1.675206,0.543100,1.72e-04
24501,1.677009,1.626990,1.664927,0.549200,1.67e-04
25001,1.362599,1.312571,1.639901,0.556000,1.62e-04
25501,1.481220,1.431205,1.620619,0.560800,1.57e-04
26001,1.713924,1.663890,1.644143,0.558900,1.52e-04
26501,1.098671,1.048644,1.638309,0.549700,1.48e-04
27001,1.509436,1.459423,1.612248,0.563500,1.43e-04
27501,1.348068,1.298060,1.611193,0.561200,1.38e-04
28001,1.213562,1.163560,1.601220,0.568500,1.33e-04
28501,1.703785,1.653727,1.621244,0.562900,1.28e-04
29001,1.076228,1.026213,1.603721,0.569600,1.23e-04
29501,1.302766,1.252755,1.613612,0.565900,1.18e-04
30001,1.059989,1.009991,1.595908,0.568700,1.13e-04
30501,1.334698,1.284654,1.598798,0.570000,1.08e-04
31001,1.158077,1.108082,1.602905,0.568300,1.04e-04
31501,1.246979,1.196943,1.592535,0.570300,9.89e-05
32001,1.366234,1.316227,1.606371,0.566800,9.43e-05
32501,1.303569,1.253543,1.584166,0.570800,8.97e-05
33001,0.971335,0.921338,1.570023,0.576900,8.52e-05
33501,1.209080,1.159081,1.581236,0.574400,8.08e-05
34001,1.006741,0.956721,1.583975,0.570800,7.64e-05
34501,1.268178,1.218162,1.574920,0.571900,7.21e-05
35001,1.145684,1.095674,1.554649,0.581900,6.79e-05
35501,1.063929,1.013918,1.580359,0.574900,6.38e-05
36001,1.100261,1.050248,1.563964,0.579600,5.98e-05
36501,1.250802,1.200786,1.566585,0.575600,5.59e-05
37001,1.287026,1.237002,1.596408,0.572500,5.21e-05
37501,1.336905,1.286914,1.571763,0.574900,4.84e-05
38001,1.437261,1.387260,1.566071,0.577200,4.48e-05
38501,0.970899,0.920895,1.576475,0.575600,4.13e-05
39001,1.097530,1.047526,1.570864,0.577700,3.80e-05
39501,1.310002,1.259988,1.586960,0.570200,3.47e-05
40001,1.297725,1.247712,1.589442,0.571500,3.16e-05
40501,1.240204,1.190194,1.576947,0.575400,2.86e-05
41001,1.233871,1.183838,1.566871,0.578100,2.58e-05
41501,1.404273,1.354258,1.576834,0.572900,2.31e-05
42001,1.381196,1.331192,1.562187,0.578700,2.05e-05
42501,1.116419,1.066411,1.563611,0.576900,1.81e-05
43001,0.946976,0.896969,1.553901,0.580100,1.58e-05
43501,1.252101,1.202086,1.558075,0.580200,1.36e-05
44001,1.448730,1.398717,1.555707,0.581100,1.17e-05
44501,1.189519,1.139517,1.551127,0.580800,9.81e-06
45001,1.318769,1.268767,1.548080,0.582800,8.12e-06
45501,1.189963,1.139961,1.548404,0.580700,6.59e-06
46001,1.343323,1.293323,1.546909,0.582500,5.21e-06
46501,1.099582,1.049586,1.546712,0.581600,4.00e-06
47001,1.341518,1.291511,1.544000,0.581300,2.94e-06
47501,1.204216,1.154215,1.543708,0.582800,2.04e-06
48001,1.334632,1.284626,1.544354,0.584800,1.31e-06
48501,1.151554,1.101557,1.543271,0.582900,7.37e-07
49001,1.099182,1.049191,1.543437,0.582600,3.28e-07
49501,1.032327,0.982333,1.543292,0.583200,8.26e-08
