step,layer_idx,layer_name,mean,std,min,max,frac_active,num_neurons
500,22,ElasticLinear,0.0354,0.1399,-0.1213,0.5384,0.4297,768
500,23,ElasticLinear,0.1950,0.1462,-0.0356,0.5606,0.9323,192
500,27,ElasticLinear,-0.0725,0.0812,-0.1396,0.3451,0.1510,768
500,28,ElasticLinear,0.0209,0.0976,-0.1139,0.2755,0.5000,192
500,32,ElasticLinear,0.0563,0.1500,-0.1274,0.6321,0.5365,768
500,33,ElasticLinear,0.2027,0.1555,-0.0375,0.5797,0.9219,192
500,37,ElasticLinear,0.0141,0.1281,-0.1254,0.4843,0.3880,768
500,38,ElasticLinear,0.1720,0.1236,-0.0329,0.4677,0.9635,192
500,56,ElasticLinear,-0.0356,0.0993,-0.1349,0.3633,0.2552,768
500,57,ElasticLinear,0.0891,0.1065,-0.0737,0.3761,0.7865,192
500,61,ElasticLinear,-0.1311,0.0124,-0.1413,-0.0545,0.0000,768
500,62,ElasticLinear,-0.1179,0.0163,-0.1378,-0.0541,0.0000,192
500,66,ElasticLinear,0.1856,0.1735,-0.0710,0.6833,0.9154,768
500,67,ElasticLinear,0.3552,0.1518,0.0677,0.6757,1.0000,192
500,71,ElasticLinear,-0.1382,0.0028,-0.1401,-0.1150,0.0000,768
500,72,ElasticLinear,-0.1358,0.0035,-0.1397,-0.1205,0.0000,192
500,90,ElasticLinear,-0.1299,0.0146,-0.1415,-0.0470,0.0000,768
500,91,ElasticLinear,-0.1102,0.0213,-0.1382,-0.0528,0.0000,192
500,95,ElasticLinear,-0.0958,0.0634,-0.1406,0.2425,0.0846,768
500,96,ElasticLinear,-0.0126,0.0829,-0.1232,0.2298,0.3906,192
500,100,ElasticLinear,0.1402,0.1598,-0.1003,0.6626,0.8320,768
500,101,ElasticLinear,0.3062,0.1483,0.0549,0.6410,1.0000,192
500,105,ElasticLinear,0.0118,0.1276,-0.1270,0.4867,0.3411,768
500,106,ElasticLinear,0.1578,0.1355,-0.0666,0.4619,0.8906,192
500,124,ElasticLinear,-0.1386,0.0023,-0.1404,-0.1156,0.0000,768
500,125,ElasticLinear,-0.1367,0.0029,-0.1399,-0.1237,0.0000,192
500,129,ElasticLinear,-0.1248,0.0231,-0.1408,-0.0061,0.0000,768
500,130,ElasticLinear,-0.0969,0.0325,-0.1361,0.0001,0.0104,192
500,134,ElasticLinear,0.0233,0.1417,-0.1192,0.5259,0.3789,768
500,135,ElasticLinear,0.1855,0.1583,-0.0435,0.5555,0.9271,192
500,139,ElasticLinear,0.1596,0.1637,-0.0769,0.6649,0.8828,768
500,140,ElasticLinear,0.3221,0.1475,0.0800,0.6546,1.0000,192
1000,22,ElasticLinear,0.0348,0.1909,-0.2062,0.7611,0.4141,768
1000,23,ElasticLinear,0.2106,0.2256,-0.1596,0.8207,0.8073,192
1000,27,ElasticLinear,-0.0865,0.1043,-0.1831,0.5083,0.1198,768
1000,28,ElasticLinear,0.0096,0.1446,-0.1683,0.4472,0.4115,192
1000,32,ElasticLinear,0.0452,0.1973,-0.1745,0.9133,0.4466,768
1000,33,ElasticLinear,0.1900,0.2312,-0.1328,0.7668,0.7240,192
